scaffold,start,end,mid,sites,pi_Ppr
chr6,5408357,5446361,5427060,25000,0.015962
chr6,5446362,5475703,5461982,25000,0.012977
chr6,5475704,5541056,5506400,25000,0.011405
chr6,5541057,5566856,5553959,25000,0.006702
chr6,5566857,5596244,5581019,25000,0.013117
chr6,5596245,5628273,5613993,25000,0.01034
chr6,5628274,5669292,5646252,25000,0.013575
chr6,5669293,5706370,5692546,25000,0.015389
chr6,5706371,5734073,5720238,25000,0.013812
chr6,5734074,5764346,5748339,25000,0.012601
chr6,5764347,5803294,5783377,25000,0.00625
chr6,5803295,5867228,5847526,25000,0.015399
chr6,5867229,5917864,5899645,25000,0.016678
chr6,5917865,5967016,5939475,25000,0.010822
chr6,5967017,5994916,5981641,25000,0.012625
chr6,5994917,6027997,6012324,25000,0.024006
chr6,6027998,6057011,6042990,25000,0.010131
chr6,6057012,6083391,6069939,25000,0.010149
chr6,6083392,6114759,6098927,25000,0.012905
chr6,6114760,6160449,6136327,25000,0.007087
chr6,6160450,6189555,6174303,25000,0.012356
chr6,6189556,6224362,6209970,25000,0.015639
chr6,6224363,6251739,6238138,25000,0.014367
chr6,6251740,6279606,6265092,25000,0.013028
chr6,6279607,6309156,6293695,25000,0.012481
chr6,6309157,6336783,6323092,25000,0.011372
chr6,6336784,6364325,6350460,25000,0.015283
chr6,6364326,6394675,6380397,25000,0.004828
chr6,6394676,6421043,6407926,25000,0.01323
chr6,6421044,6456498,6440398,25000,0.006476
chr6,6456499,6484321,6470816,25000,0.008682
chr6,6484322,6510001,6497193,25000,0.000788
chr6,6510002,6535477,6522741,25000,0.002207
chr6,6535478,6563376,6548322,25000,0.001889
chr6,6563377,6619502,6594607,25000,0.011435
chr6,6619503,6680580,6652283,25000,0.014924
chr6,6680581,6708836,6694865,25000,0.009183
chr6,6708837,6735908,6722314,25000,0.01621
chr6,6735909,6771503,6752227,25000,0.01311
chr6,6771504,6805746,6788776,25000,0.016028
chr6,6805747,6836538,6822108,25000,0.008109
chr6,6836539,6879905,6852688,25000,0.00763
chr6,6879906,6910167,6896071,25000,0.008006
chr6,6910168,6942350,6928507,25000,0.008713
chr6,6942351,6984145,6961120,25000,0.007879
chr6,6984146,7022415,6998768,25000,0.00948
chr6,7022416,7048864,7035383,25000,0.008248
chr6,7048865,7076948,7061896,25000,0.010298
chr6,7076950,7107250,7091950,25000,0.005777
chr6,7107251,7135311,7121302,25000,0.005358
chr6,7135312,7162174,7148662,25000,0.010974
chr6,7162175,7191026,7175797,25000,0.010966
chr6,7191027,7259607,7223927,25000,0.022227
chr6,7259610,7308178,7293172,25000,0.02128
chr6,7308179,7334675,7321327,25000,0.013194
chr6,7334676,7370499,7353311,25000,0.012183
chr6,7370500,7397151,7383865,25000,0.015224
chr6,7397152,7425102,7411239,25000,0.010368
chr6,7425103,7463881,7443757,25000,0.006797
chr6,7463882,7490591,7477283,25000,0.019253
chr6,7490592,7519576,7505978,25000,0.013335
chr6,7519577,7547534,7533769,25000,0.005302
chr6,7547535,7574789,7561496,25000,0.005522
chr6,7574790,7604604,7589052,25000,0.010966
chr6,7604605,7639767,7620958,25000,0.011232
chr6,7639768,7667563,7653193,25000,0.01081
chr6,7667564,7700221,7683895,25000,0.012556
chr6,7700222,7729773,7716721,25000,0.012775
chr6,7729774,7756581,7743721,25000,0.014127
chr6,7756582,7782647,7769562,25000,0.015354
chr6,7782648,7810283,7796534,25000,0.016715
chr6,7810284,7843196,7824667,25000,0.023022
chr6,7843197,7894636,7869993,25000,0.013033
chr6,7894637,7977659,7946054,25000,0.015193
chr6,7977660,8012532,7993740,25000,0.016521
chr6,8012533,8086360,8043527,25000,0.017094
chr6,8086361,8123000,8103784,25000,0.01513
chr6,8123001,8151318,8137239,25000,0.018309
chr6,8151319,8178742,8165534,25000,0.013534
chr6,8178743,8206541,8192413,25000,0.013109
chr6,8206542,8245361,8225151,25000,0.012376
chr6,8245362,8272425,8258969,25000,0.013601
chr6,8272426,8304838,8286399,25000,0.014054
chr6,8304839,8331522,8318536,25000,0.015473
chr6,8331523,8358228,8344900,25000,0.025019
chr6,8358229,8387487,8373332,25000,0.011941
chr6,8387488,8426740,8409162,25000,0.014578
chr6,8426741,8452991,8439971,25000,0.010777
chr6,8452992,8544212,8472576,25000,0.018339
chr6,8544213,8602007,8566552,25000,0.017032
chr6,8602008,8650661,8628604,25000,0.018289
chr6,8650662,8686225,8665168,25000,0.028045
chr6,8686226,8712260,8699011,25000,0.006698
chr6,8712261,8743193,8727867,25000,0.010484
chr6,8743194,8769460,8756180,25000,0.012673
chr6,8769461,8795403,8782407,25000,0.008661
chr6,8795404,8822990,8809171,25000,0.011596
chr6,8822991,8850351,8836693,25000,0.014627
chr6,8850352,8877157,8863320,25000,0.011793
chr6,8877158,8912444,8893205,25000,0.016807
chr6,8912445,8940255,8925961,25000,0.009123
chr6,8940256,8970955,8955670,25000,0.014573
chr6,8970956,9004775,8986983,25000,0.007088
chr6,9004776,9033793,9020028,25000,0.011876
chr6,9033794,9065167,9049549,25000,0.012027
chr6,9065168,9100249,9079434,25000,0.016013
chr6,9100250,9126766,9113690,25000,0.011136
chr6,9126767,9159210,9141654,25000,0.012528
chr6,9159211,9250752,9212844,25000,0.024505
chr6,9250753,9394640,9289303,25000,0.030423
chr6,9394641,9454704,9433635,25000,0.019838
chr6,9454707,9506516,9486043,25000,0.006126
chr6,9506517,9532805,9519795,25000,0.009866
chr6,9532806,9562819,9546496,25000,0.007182
chr6,9562820,9589312,9576268,25000,0.013665
chr6,9589313,9637425,9603834,25000,0.005305
chr6,9637426,9678759,9661103,25000,0.005434
chr6,9678760,9705935,9691892,25000,0.008538
chr6,9705936,9756555,9726171,25000,0.018243
chr6,9756556,9811153,9791321,25000,0.009069
chr6,9811154,9838265,9824769,25000,0.009468
chr6,9838266,9894189,9875280,25000,0.023078
chr6,9894190,9941463,9916839,25000,0.034373
chr6,9941465,10007162,9960388,25000,0.026729
chr6,10007163,10128008,10053360,25000,0.02783
chr6,10128009,10274688,10150239,25000,0.016798
chr6,10274689,10327456,10302534,25000,0.017181
chr6,10327458,10353177,10340353,25000,0.005202
chr6,10353178,10379094,10366135,25000,0.009751
chr6,10379095,10405461,10392164,25000,0.015845
chr6,10405462,10475207,10440299,25000,0.018166
chr6,10475208,10553297,10499991,25000,0.014868
chr6,10553298,10579229,10566245,25000,0.015953
chr6,10579230,10605718,10592536,25000,0.010964
chr6,10605719,10631775,10618904,25000,0.011424
chr6,10631776,10658395,10644974,25000,0.013697
chr6,10658396,10685255,10671980,25000,0.006802
chr6,10685256,10711488,10698470,25000,0.005961
chr6,10711489,10742282,10726443,25000,0.020029
chr6,10742283,10771582,10756847,25000,0.011673
chr6,10771583,10797164,10784321,25000,0.009341
chr6,10797165,10823205,10810224,25000,0.005374
chr6,10823206,10850850,10837536,25000,0.013078
chr6,10850851,10877228,10863957,25000,0.007064
chr6,10877229,10904780,10890752,25000,0.010676
chr6,10904781,10935656,10918173,25000,0.010392
chr6,10935657,10969172,10954038,25000,0.015927
chr6,10969173,11018414,10994935,25000,0.009528
chr6,11018415,11044214,11031310,25000,0.001335
chr6,11044215,11069593,11056921,25000,0.005911
chr6,11069594,11095797,11082665,25000,0.009323
chr6,11095798,11121482,11108523,25000,0.011334
chr6,11121483,11148179,11135196,25000,0.008535
chr6,11148180,11174423,11161044,25000,0.007728
chr6,11174424,11200325,11187464,25000,0.007552
chr6,11200326,11226311,11213161,25000,0.006924
chr6,11226312,11251910,11239074,25000,0.007314
chr6,11251911,11280569,11265394,25000,0.006713
chr6,11280570,11315553,11302037,25000,0.010595
chr6,11315554,11342266,11328780,25000,0.012867
chr6,11342267,11369387,11355921,25000,0.013206
chr6,11369388,11395295,11382439,25000,0.006401
chr6,11395296,11421238,11408084,25000,0.003188
chr6,11421239,11452329,11436997,25000,0.012259
chr6,11452330,11479196,11465375,25000,0.009059
chr6,11479197,11505799,11492706,25000,0.002574
chr6,11505800,11531054,11518428,25000,0.005761
chr6,11531055,11558693,11544689,25000,0.009181
chr6,11558694,11585502,11572016,25000,0.009507
chr6,11585503,11613394,11599311,25000,0.009531
chr6,11613395,11645114,11628367,25000,0.009292
chr6,11645115,11681756,11662461,25000,0.012473
chr6,11681757,11708473,11695334,25000,0.009013
chr6,11708474,11739018,11722751,25000,0.010187
chr6,11739019,11766671,11752850,25000,0.009235
chr6,11766672,11793960,11780479,25000,0.01198
chr6,11793961,11819847,11806964,25000,0.009233
chr6,11819848,11846018,11832872,25000,0.011468
chr6,11846019,11871563,11858887,25000,0.005899
chr6,11871564,11896942,11884245,25000,0.006914
chr6,11896943,11922639,11909747,25000,0.009527
chr6,11922640,11949469,11936395,25000,0.011417
chr6,11949470,11976831,11963317,25000,0.011201
chr6,11976832,12004225,11990479,25000,0.013345
chr6,12004226,12036654,12019397,25000,0.008265
chr6,12036655,12068270,12051934,25000,0.007805
chr6,12068271,12098658,12082824,25000,0.011194
chr6,12098659,12136063,12118605,25000,0.012893
chr6,12136064,12167036,12150206,25000,0.015103
chr6,12167037,12195303,12181789,25000,0.012013
chr6,12195304,12220622,12207952,25000,0.007517
chr6,12220623,12246406,12233555,25000,0.006971
chr6,12246407,12272027,12259190,25000,0.00409
chr6,12272028,12298464,12285230,25000,0.007693
chr6,12298465,12324083,12311328,25000,0.007818
chr6,12324084,12350337,12337168,25000,0.007713
chr6,12350338,12385056,12365805,25000,0.010915
chr6,12385057,12412268,12399054,25000,0.009365
chr6,12412269,12438150,12425253,25000,0.008231
chr6,12438151,12467151,12452105,25000,0.011676
chr6,12467152,12492764,12480015,25000,0.007304
chr6,12492765,12518062,12505428,25000,0.004827
chr6,12518063,12543419,12530698,25000,0.002909
chr6,12543420,12568795,12556084,25000,0.003784
chr6,12568796,12594345,12581583,25000,0.00777
chr6,12594346,12621538,12608217,25000,0.008793
chr6,12621539,12646914,12634222,25000,0.007999
chr6,12646915,12672444,12659607,25000,0.008726
chr6,12672445,12698714,12685299,25000,0.007279
chr6,12698715,12724125,12711416,25000,0.006085
chr6,12724126,12750644,12737834,25000,0.008265
chr6,12750645,12776622,12763452,25000,0.009409
chr6,12776623,12801980,12789271,25000,0.008601
chr6,12801981,12828148,12814871,25000,0.007029
chr6,12828149,12854355,12841410,25000,0.008285
chr6,12854356,12880229,12867352,25000,0.007702
chr6,12880230,12906187,12893189,25000,0.002871
chr6,12906188,12932155,12919203,25000,0.009138
chr6,12932156,12958310,12945241,25000,0.007349
chr6,12958311,12983991,12971182,25000,0.009745
chr6,12983992,13009630,12996880,25000,0.005971
chr6,13009631,13049539,13031364,25000,0.007264
chr6,13049540,13076455,13063184,25000,0.010266
chr6,13076456,13102946,13089546,25000,0.010452
chr6,13102947,13128479,13115798,25000,0.007545
chr6,13128480,13154011,13141197,25000,0.00889
chr6,13154012,13195489,13179193,25000,0.010233
chr6,13195490,13221064,13208259,25000,0.007062
chr6,13221065,13246455,13233742,25000,0.004015
chr6,13246456,13272590,13259513,25000,0.0051
chr6,13272591,13297964,13285261,25000,0.005498
chr6,13297965,13323324,13310661,25000,0.00784
chr6,13323325,13351624,13336035,25000,0.006352
chr6,13351625,13377474,13364451,25000,0.007197
chr6,13377475,13403024,13390276,25000,0.005684
chr6,13403025,13428593,13415799,25000,0.008715
chr6,13428594,13454279,13441383,25000,0.008282
chr6,13454280,13480593,13467603,25000,0.008417
chr6,13480594,13507133,13493672,25000,0.009607
chr6,13507134,13532643,13519933,25000,0.008836
chr6,13532644,13558990,13545890,25000,0.00835
chr6,13558991,13584471,13571773,25000,0.006859
chr6,13584472,13609972,13597169,25000,0.005591
chr6,13609973,13636061,13623123,25000,0.006967
chr6,13636062,13662400,13649327,25000,0.007971
chr6,13662401,13688298,13675525,25000,0.006937
chr6,13688299,13713876,13701131,25000,0.005342
chr6,13713877,13739432,13726681,25000,0.007455
chr6,13739433,13764871,13752215,25000,0.004762
chr6,13764872,13790798,13777744,25000,0.007521
chr6,13790799,13816378,13803560,25000,0.007106
chr6,13816379,13841961,13829150,25000,0.009317
chr6,13841962,13868179,13855276,25000,0.009036
chr6,13868180,13893887,13881036,25000,0.009876
chr6,13893888,13919894,13906849,25000,0.00929
chr6,13919895,13945459,13932661,25000,0.00812
chr6,13945460,13970964,13958238,25000,0.006456
chr6,13970965,13996247,13983602,25000,0.007284
chr6,13996248,14021702,14009023,25000,0.006778
chr6,14021703,14047251,14034511,25000,0.00751
chr6,14047252,14073175,14060076,25000,0.005731
chr6,14073176,14099113,14086213,25000,0.010768
chr6,14099114,14124699,14111943,25000,0.009301
chr6,14124700,14153641,14138756,25000,0.010582
chr6,14153642,14180667,14166955,25000,0.007893
chr6,14180668,14209096,14193982,25000,0.010184
chr6,14209097,14235374,14222542,25000,0.009832
chr6,14235375,14263946,14248979,25000,0.012201
chr6,14263947,14291506,14277963,25000,0.008322
chr6,14291507,14318667,14305218,25000,0.00872
chr6,14318668,14344112,14331396,25000,0.008427
chr6,14344113,14369386,14356740,25000,0.006915
chr6,14369387,14396959,14383115,25000,0.00407
chr6,14396960,14434075,14414256,25000,0.009278
chr6,14434076,14459922,14447043,25000,0.006562
chr6,14459923,14485947,14472924,25000,0.004048
chr6,14485948,14511735,14498913,25000,0.006853
chr6,14511736,14537185,14524498,25000,0.007055
chr6,14537186,14564043,14550343,25000,0.009723
chr6,14564044,14593031,14579648,25000,0.007978
chr6,14593032,14618442,14605624,25000,0.005535
chr6,14618443,14645716,14632631,25000,0.008592
chr6,14645717,14671316,14658424,25000,0.007576
chr6,14671317,14696833,14684032,25000,0.008632
chr6,14696834,14722425,14709613,25000,0.00983
chr6,14722426,14748309,14735256,25000,0.008733
chr6,14748310,14774328,14761351,25000,0.007827
chr6,14774329,14799992,14787053,25000,0.006286
chr6,14799993,14825791,14812930,25000,0.008313
chr6,14825792,14851179,14838487,25000,0.008247
chr6,14851180,14876763,14864013,25000,0.007221
chr6,14876764,14902744,14889903,25000,0.009073
chr6,14902745,14928390,14915621,25000,0.008245
chr6,14928391,14953754,14941021,25000,0.007627
chr6,14953755,14980163,14966799,25000,0.009699
chr6,14980164,15005877,14993016,25000,0.005957
chr6,15005878,15032071,15018866,25000,0.006824
chr6,15032072,15057495,15044787,25000,0.007115
chr6,15057496,15083116,15070302,25000,0.008076
chr6,15083117,15108468,15095833,25000,0.003379
chr6,15108469,15135287,15121654,25000,0.01095
chr6,15135288,15161671,15148601,25000,0.010021
chr6,15161672,15187205,15174446,25000,0.007691
chr6,15187206,15213522,15200408,25000,0.00657
chr6,15213523,15239032,15226250,25000,0.007251
chr6,15239033,15264675,15251828,25000,0.008927
chr6,15264676,15290157,15277342,25000,0.007323
chr6,15290158,15315905,15303036,25000,0.009744
chr6,15315906,15341825,15328762,25000,0.007899
chr6,15341826,15367637,15354709,25000,0.007228
chr6,15367638,15393871,15380708,25000,0.010229
chr6,15393872,15420382,15407168,25000,0.010105
chr6,15420383,15445965,15433162,25000,0.009343
chr6,15445966,15471503,15458759,25000,0.008844
chr6,15471504,15497210,15484407,25000,0.007244
chr6,15497211,15522618,15509948,25000,0.007754
chr6,15522619,15547947,15535269,25000,0.007288
chr6,15547948,15573735,15560869,25000,0.008901
chr6,15573736,15599339,15586449,25000,0.009749
chr6,15599340,15624798,15612042,25000,0.007351
chr6,15624799,15650303,15637597,25000,0.008391
chr6,15650304,15675786,15662977,25000,0.006701
chr6,15675787,15701219,15688483,25000,0.006279
chr6,15701220,15726698,15713949,25000,0.008897
chr6,15726699,15752119,15739398,25000,0.008052
chr6,15752120,15778035,15765278,25000,0.007695
chr6,15778036,15803401,15790720,25000,0.00774
chr6,15803402,15828689,15816049,25000,0.005476
chr6,15828690,15854310,15841498,25000,0.007764
chr6,15854311,15880178,15867240,25000,0.006655
chr6,15880179,15905966,15893120,25000,0.009108
chr6,15905967,15934430,15920921,25000,0.010179
chr6,15934431,15961502,15947542,25000,0.009353
chr6,15961503,15987337,15974583,25000,0.007221
chr6,15987338,16013087,16000192,25000,0.002345
chr6,16013088,16043712,16028261,25000,0.014921
chr6,16043713,16069760,16056706,25000,0.007585
chr6,16069761,16095169,16082460,25000,0.005862
chr6,16095170,16123548,16110580,25000,0.007793
chr6,16123549,16149114,16136261,25000,0.006295
chr6,16149115,16174774,16161952,25000,0.009005
chr6,16174775,16201336,16187885,25000,0.009615
chr6,16201337,16227154,16214286,25000,0.009218
chr6,16227155,16252558,16239822,25000,0.007824
chr6,16252559,16277758,16265166,25000,0.006279
chr6,16277759,16303090,16290425,25000,0.006951
chr6,16303091,16328591,16315853,25000,0.005964
chr6,16328592,16353847,16341254,25000,0.007254
chr6,16353848,16379052,16366458,25000,0.004312
chr6,16379053,16405691,16392765,25000,0.003981
chr6,16405692,16431480,16418631,25000,0.008875
chr6,16431481,16457129,16444236,25000,0.009097
chr6,16457130,16482608,16469856,25000,0.00807
chr6,16482609,16508259,16495593,25000,0.005689
chr6,16508260,16533899,16521169,25000,0.007538
chr6,16533900,16559541,16546869,25000,0.006171
chr6,16559542,16585218,16572450,25000,0.006055
chr6,16585219,16610464,16597839,25000,0.005913
chr6,16610465,16636077,16623201,25000,0.004568
chr6,16636078,16662563,16649447,25000,0.007072
chr6,16662564,16688022,16675319,25000,0.008352
chr6,16688023,16713838,16700772,25000,0.007964
chr6,16713839,16740009,16726905,25000,0.00494
chr6,16740010,16765526,16752813,25000,0.005952
chr6,16765527,16792465,16779175,25000,0.006614
chr6,16792466,16818108,16805304,25000,0.006353
chr6,16818109,16845287,16832048,25000,0.008085
chr6,16845288,16870638,16857954,25000,0.007231
chr6,16870639,16896604,16883510,25000,0.007935
chr6,16896605,16922035,16909329,25000,0.007684
chr6,16922036,16947662,16934840,25000,0.010078
chr6,16947663,16973002,16960397,25000,0.007648
chr6,16973003,16998882,16985846,25000,0.007836
chr6,16998883,17024293,17011652,25000,0.003981
chr6,17024294,17049797,17037010,25000,0.007123
chr6,17049798,17076958,17063560,25000,0.017836
chr6,17076959,17105374,17091652,25000,0.018812
chr6,17105375,17131921,17118357,25000,0.009348
chr6,17131922,17161095,17146873,25000,0.011685
chr6,17161096,17189894,17176047,25000,0.011038
chr6,17189895,17215222,17202560,25000,0.008775
chr6,17215223,17241392,17228294,25000,0.006044
chr6,17241393,17266961,17254135,25000,0.008573
chr6,17266962,17292463,17279725,25000,0.007378
chr6,17292464,17318822,17305712,25000,0.006264
chr6,17318823,17344594,17331757,25000,0.006303
chr6,17344595,17370541,17357639,25000,0.007286
chr6,17370542,17395987,17383258,25000,0.006212
chr6,17395988,17421974,17409115,25000,0.0062
chr6,17421975,17447838,17434904,25000,0.008124
chr6,17447839,17473976,17460967,25000,0.010005
chr6,17473977,17501388,17487607,25000,0.011434
chr6,17501389,17528478,17514649,25000,0.008475
chr6,17528479,17554549,17541573,25000,0.005173
chr6,17554550,17580574,17567704,25000,0.007428
chr6,17580575,17606719,17593816,25000,0.007855
chr6,17606720,17633312,17620030,25000,0.008767
chr6,17633313,17659086,17646330,25000,0.007969
