scaffold,start,end,mid,sites,pi_Hti
scaffold_74,1130959,1161936,1145537,25000,0.008607
scaffold_74,1161937,1197590,1176161,25000,0.006314
scaffold_74,1197591,1228023,1216914,15914,0.003698
scaffold_75,5795,32857,19486,25000,0.005416
scaffold_75,32858,61559,47114,25000,0.006086
scaffold_75,61560,88921,75113,25000,0.006068
scaffold_75,88922,134043,111945,25000,0.007127
scaffold_75,134044,163569,149024,25000,0.00429
scaffold_75,163570,192050,178533,25000,0.005739
scaffold_75,192051,219803,205888,25000,0.003989
scaffold_75,219804,246533,233141,25000,0.00414
scaffold_75,246534,273702,260285,25000,0.00263
scaffold_75,273703,306672,289182,25000,0.003717
scaffold_75,306673,342182,322505,25000,0.004961
scaffold_75,342183,373183,357524,25000,0.006457
scaffold_75,373184,400197,386620,25000,0.004831
scaffold_75,400198,428338,414215,25000,0.005954
scaffold_75,428339,458198,443585,25000,0.006347
scaffold_75,458199,487782,473182,25000,0.00387
scaffold_75,487783,524568,507874,25000,0.009314
scaffold_75,524569,551714,538301,25000,0.006066
scaffold_75,551715,580452,566305,25000,0.005296
scaffold_75,580453,608894,594625,25000,0.003921
scaffold_75,608895,638354,624141,25000,0.005246
scaffold_75,638355,683606,659957,25000,0.008684
scaffold_75,683607,710605,697041,25000,0.004243
scaffold_75,710606,741788,725056,25000,0.005083
scaffold_75,741789,770312,756148,25000,0.00491
scaffold_75,770313,806571,786798,25000,0.006801
scaffold_75,806572,838094,821383,25000,0.002664
scaffold_75,838095,865588,852223,25000,0.006211
scaffold_75,865589,892949,879310,25000,0.003273
scaffold_75,892950,921359,907326,25000,0.004369
scaffold_75,921360,949410,935309,25000,0.004249
scaffold_75,949411,991402,966229,25000,0.00534
scaffold_75,991403,1029164,1012358,25000,0.00852
scaffold_75,1029165,1060162,1043560,25000,0.007086
scaffold_75,1060163,1089078,1074806,25000,0.012113
scaffold_75,1089079,1122700,1106898,25000,0.0088
scaffold_75,1122701,1152521,1137729,25000,0.010297
scaffold_75,1152525,1179938,1165982,25000,0.008967
scaffold_75,1179939,1210001,1195031,21018,0.006263
scaffold_76,13008,77204,44885,25000,0.015706
scaffold_76,77205,104919,91040,25000,0.004773
scaffold_76,104920,131832,118337,25000,0.004067
scaffold_76,131833,160193,146513,25000,0.006376
scaffold_76,160194,198982,176685,25000,0.007703
scaffold_76,198983,226816,213008,25000,0.009354
scaffold_76,226817,254182,240219,25000,0.006423
scaffold_76,254183,292390,277408,25000,0.008652
scaffold_76,292391,321628,306510,25000,0.005979
scaffold_76,321629,349934,336513,25000,0.007123
scaffold_76,349935,379272,364313,25000,0.014647
scaffold_76,379273,407086,393135,25000,0.008597
scaffold_76,407087,443714,425652,25000,0.006547
scaffold_76,443715,472977,458847,25000,0.008723
scaffold_76,472978,510977,490714,25000,0.004567
scaffold_76,510978,538860,524899,25000,0.006356
scaffold_76,538861,568913,554486,25000,0.008527
scaffold_76,568914,597103,582349,25000,0.004861
scaffold_76,597105,625148,610999,25000,0.005321
scaffold_76,625149,655635,640781,25000,0.014932
scaffold_76,655636,684938,670558,25000,0.009571
scaffold_76,684939,720589,703774,25000,0.009124
scaffold_76,720590,756132,738601,25000,0.011288
scaffold_76,756133,786338,771321,25000,0.010306
scaffold_76,786339,820250,801929,25000,0.010286
scaffold_76,820251,856119,838196,25000,0.006856
scaffold_76,856120,905522,885091,25000,0.007339
scaffold_76,905523,934831,920148,25000,0.015787
scaffold_76,934832,988479,959553,25000,0.029676
scaffold_76,988480,1035650,1015392,25000,0.020939
scaffold_76,1035651,1080180,1060156,25000,0.018961
scaffold_76,1080181,1116888,1098514,25000,0.020334
scaffold_76,1116889,1152057,1135157,25000,0.012513
scaffold_76,1152058,1186974,1167670,25000,0.013424
scaffold_76,1186975,1207439,1198398,14596,0.014616
scaffold_77,146114,314079,246676,25000,0.01101
scaffold_77,314080,345493,329182,25000,0.014279
scaffold_77,345494,384781,363078,25000,0.012697
scaffold_77,384782,422194,404248,25000,0.021335
scaffold_77,422195,458619,443508,25000,0.013219
scaffold_77,458620,487459,472893,25000,0.007743
scaffold_77,487460,516748,501914,25000,0.010067
scaffold_77,516749,546765,532217,25000,0.007793
scaffold_77,546766,573864,560470,25000,0.014971
scaffold_77,573865,616576,600234,25000,0.009954
scaffold_77,616577,653099,632585,25000,0.010779
scaffold_77,653100,680444,666999,25000,0.013003
scaffold_77,680445,707748,694077,25000,0.009727
scaffold_77,707749,736345,721716,25000,0.008573
scaffold_77,736346,765628,750318,25000,0.006333
scaffold_77,765629,795011,780812,25000,0.010487
scaffold_77,795012,823589,809756,25000,0.009177
scaffold_77,823591,854949,838713,25000,0.008647
scaffold_77,854952,895648,871502,25000,0.011453
scaffold_77,895649,925326,911078,25000,0.010629
scaffold_77,925327,953547,939575,25000,0.01187
scaffold_77,953548,999669,977047,25000,0.014959
scaffold_77,999670,1028124,1013983,25000,0.010948
scaffold_77,1028125,1058131,1042674,25000,0.011002
scaffold_77,1058132,1094309,1078598,25000,0.012473
scaffold_77,1094310,1124175,1109868,25000,0.015854
scaffold_77,1124176,1159898,1140613,25000,0.013951
scaffold_77,1159899,1196131,1186819,11172,0.025744
scaffold_78,7105,34016,20686,25000,0.006581
scaffold_78,34017,63778,50015,25000,0.011149
scaffold_78,63779,123373,86864,25000,0.008003
scaffold_78,123374,149371,136146,25000,0.011979
scaffold_78,149373,179913,163872,25000,0.009417
scaffold_78,179914,239488,208188,25000,0.01044
scaffold_78,239489,276521,260581,25000,0.01508
scaffold_78,276522,317590,296959,25000,0.010234
scaffold_78,317591,357180,334229,25000,0.007817
scaffold_78,357181,385354,371664,25000,0.00711
scaffold_78,385355,413164,399342,25000,0.009324
scaffold_78,413165,443046,428104,25000,0.009383
scaffold_78,443047,481121,462097,25000,0.013136
scaffold_78,481122,519829,502044,25000,0.009603
scaffold_78,519830,552123,535629,25000,0.007264
scaffold_78,552124,593515,572942,25000,0.006343
scaffold_78,593516,643670,611982,25000,0.010257
scaffold_78,643671,678616,659466,25000,0.004801
scaffold_78,678617,716421,700364,25000,0.006443
scaffold_78,716422,745198,730624,25000,0.007361
scaffold_78,745199,772470,758751,25000,0.005416
scaffold_78,772471,807143,787174,25000,0.00502
scaffold_78,807144,837495,822015,25000,0.010802
scaffold_78,837496,875065,856463,25000,0.008846
scaffold_78,875066,903327,889411,25000,0.009121
scaffold_78,903328,931811,917404,25000,0.011967
scaffold_78,931812,961079,946968,25000,0.009959
scaffold_78,961080,991054,975307,25000,0.017057
scaffold_78,991055,1030593,1014345,25000,0.015325
scaffold_78,1030594,1061967,1047004,25000,0.011969
scaffold_78,1061968,1091772,1077222,25000,0.011844
scaffold_78,1091774,1144455,1112301,25000,0.016023
scaffold_78,1144456,1169259,1156657,17042,0.008337
scaffold_79,42291,191547,126023,25000,0.029839
scaffold_79,191548,240653,211481,25000,0.017758
scaffold_79,240654,332436,293633,25000,0.017506
scaffold_79,332437,456862,377544,25000,0.014121
scaffold_79,456863,532533,491196,25000,0.02972
scaffold_79,532534,592134,555731,25000,0.02735
scaffold_79,592135,655081,619019,25000,0.031129
scaffold_79,655082,748307,685654,25000,0.023041
scaffold_79,748308,868310,803030,25000,0.031535
scaffold_79,868311,1098290,1020972,25000,0.022735
scaffold_80,2257,155837,73234,25000,0.006939
scaffold_80,155838,189699,171173,25000,0.009779
scaffold_80,189700,260830,236162,25000,0.00799
scaffold_80,260831,290034,275157,25000,0.011436
scaffold_80,290035,318079,304286,25000,0.015854
scaffold_80,318080,358444,341430,25000,0.015966
scaffold_80,358445,387483,372595,25000,0.007563
scaffold_80,387484,414532,400995,25000,0.015484
scaffold_80,414533,445489,428412,25000,0.013437
scaffold_80,445490,474260,460333,25000,0.01085
scaffold_80,474261,504632,489141,25000,0.009931
scaffold_80,504633,535819,520436,25000,0.012316
scaffold_80,535820,567344,551481,25000,0.017101
scaffold_80,567345,598444,583949,25000,0.012749
scaffold_80,598445,627556,612985,25000,0.015083
scaffold_80,627557,655950,641726,25000,0.015169
scaffold_80,655951,694004,675193,25000,0.019917
scaffold_80,694005,723830,709061,25000,0.018634
scaffold_80,723831,760943,742216,25000,0.019991
scaffold_80,760944,803741,778116,25000,0.013851
scaffold_80,803742,830985,817454,25000,0.0174
scaffold_80,830986,871193,847932,25000,0.019252
scaffold_80,871197,904782,887549,25000,0.019875
scaffold_80,904783,941284,920433,25000,0.020723
scaffold_80,941285,1029936,989398,25000,0.031457
scaffold_80,1029937,1133660,1082100,23024,0.033325
scaffold_81,2552,30120,16502,25000,0.004806
scaffold_81,30121,57820,43779,25000,0.006903
scaffold_81,57821,87960,73592,25000,0.00301
scaffold_81,87961,120870,104707,25000,0.004934
scaffold_81,120871,166828,143475,25000,0.006203
scaffold_81,166829,204253,184947,25000,0.004069
scaffold_81,204254,232967,218140,25000,0.004733
scaffold_81,232969,309718,272029,25000,0.00262
scaffold_81,309719,343294,329764,25000,0.001586
scaffold_81,343295,377165,357094,25000,0.001967
scaffold_81,377166,403643,390282,25000,0.001143
scaffold_81,403644,436211,420748,25000,0.002721
scaffold_81,436212,462489,449333,25000,0.002503
scaffold_81,462490,497264,476791,25000,0.002073
scaffold_81,497265,527499,512606,25000,0.003131
scaffold_81,527500,556242,541300,25000,0.004214
scaffold_81,556243,591675,574105,25000,0.005023
scaffold_81,591676,620160,606195,25000,0.0046
scaffold_81,620161,647849,634037,25000,0.005836
scaffold_81,647850,677588,663075,25000,0.0055
scaffold_81,677589,714717,694854,25000,0.004669
scaffold_81,714718,742718,729156,25000,0.003909
scaffold_81,742719,780059,758453,25000,0.004183
scaffold_81,780060,806701,793361,25000,0.003804
scaffold_81,806703,834768,820816,25000,0.00402
scaffold_81,834769,869315,851880,25000,0.004209
scaffold_81,869316,897405,882874,25000,0.004806
scaffold_81,897406,932571,913018,25000,0.00312
scaffold_81,932573,964026,948359,25000,0.00534
scaffold_81,964027,992506,978088,25000,0.004459
scaffold_81,992507,1034392,1013833,25000,0.003874
scaffold_81,1034393,1076048,1054179,25000,0.003677
scaffold_81,1076049,1110329,1094325,24275,0.004618
scaffold_82,1244,57657,21956,25000,0.015183
scaffold_82,57658,86925,71713,25000,0.006853
scaffold_82,86928,138278,108474,25000,0.007201
scaffold_82,138279,165826,152180,25000,0.004086
scaffold_82,165827,193378,179573,25000,0.00427
scaffold_82,193379,222678,207926,25000,0.007214
scaffold_82,222679,290243,243898,25000,0.008209
scaffold_82,290244,370148,338129,25000,0.019676
scaffold_82,370149,402118,387313,25000,0.008543
scaffold_82,402119,447687,428510,25000,0.00776
scaffold_82,447688,475538,461671,25000,0.006993
scaffold_82,475539,531985,495278,25000,0.009329
scaffold_82,531986,563074,547819,25000,0.014245
scaffold_82,563075,596389,578660,25000,0.008561
scaffold_82,596390,627440,610617,25000,0.008346
scaffold_82,627441,687670,664074,25000,0.0096
scaffold_82,687671,731707,710298,25000,0.012417
scaffold_82,731708,779524,751890,25000,0.015866
scaffold_82,779525,808028,794015,25000,0.0075
scaffold_82,808029,870234,823259,25000,0.0093
scaffold_82,870235,910032,886157,25000,0.005741
scaffold_82,910033,940530,924604,25000,0.01152
scaffold_82,940531,976991,960490,25000,0.008904
scaffold_82,976992,1018510,997943,25000,0.009253
scaffold_82,1018511,1046708,1032801,25000,0.005056
scaffold_82,1046709,1079103,1060313,24167,0.005763
scaffold_83,56,323625,296870,25000,0.010872
scaffold_83,323626,359519,342744,25000,0.011484
scaffold_83,359520,396314,375095,25000,0.022065
scaffold_83,396315,428061,412098,25000,0.017098
scaffold_83,428062,469958,447332,25000,0.018706
scaffold_83,469959,508260,488717,25000,0.022476
scaffold_83,508261,538352,523250,25000,0.011307
scaffold_83,538353,617057,588014,25000,0.021936
scaffold_83,617058,655044,632818,25000,0.018716
scaffold_83,655045,724398,690753,25000,0.016094
scaffold_83,724399,772160,745331,25000,0.010499
scaffold_83,772161,831317,804254,25000,0.013383
scaffold_83,831318,866466,850275,25000,0.018216
scaffold_83,866467,894737,880536,25000,0.011722
scaffold_83,894738,924106,908782,25000,0.013553
scaffold_83,924107,957360,940400,25000,0.017921
scaffold_83,957361,1005942,985036,25000,0.022805
scaffold_83,1005943,1076579,1040936,22817,0.018496
scaffold_84,905,32078,16625,25000,0.013175
scaffold_84,32079,81819,48803,25000,0.01465
scaffold_84,81820,134234,107677,25000,0.015911
scaffold_84,134235,172291,152601,25000,0.024351
scaffold_84,172292,210286,194446,25000,0.016044
scaffold_84,210287,240944,226659,25000,0.01273
scaffold_84,240945,308069,279378,25000,0.01391
scaffold_84,308070,349374,332800,25000,0.01239
scaffold_84,349375,377990,363626,25000,0.01015
scaffold_84,377991,410934,393607,25000,0.015442
scaffold_84,410935,442769,427348,25000,0.016994
scaffold_84,442770,479088,459955,25000,0.009471
scaffold_84,479089,525579,499239,25000,0.011283
scaffold_84,525580,555275,540459,25000,0.009114
scaffold_84,555276,591623,571360,25000,0.008934
scaffold_84,591624,621331,606757,25000,0.011701
scaffold_84,621332,652109,637539,25000,0.008229
scaffold_84,652110,679515,666176,25000,0.008357
scaffold_84,679516,709691,693935,25000,0.013116
scaffold_84,709692,737274,723521,25000,0.007826
scaffold_84,737275,764717,751069,25000,0.006052
scaffold_84,764718,792602,778474,25000,0.006934
scaffold_84,792603,819743,806210,25000,0.006616
scaffold_84,819744,850177,833726,25000,0.009006
scaffold_84,850178,880681,865830,25000,0.008783
scaffold_84,880682,908320,894651,25000,0.008663
scaffold_84,908321,937113,922149,25000,0.006779
scaffold_84,937114,970160,953251,25000,0.011787
scaffold_84,970161,1001944,986803,25000,0.009729
scaffold_84,1001945,1035955,1020888,25000,0.010606
scaffold_84,1035956,1053972,1044638,14813,0.009241
scaffold_85,10239,62121,36079,25000,0.020473
scaffold_85,62122,359032,192513,25000,0.023453
scaffold_85,359034,388930,374613,25000,0.00965
scaffold_85,388931,634892,475439,25000,0.017893
scaffold_85,634893,895285,753867,25000,0.017752
scaffold_85,895286,1036234,964120,25000,0.025656
scaffold_86,17415,101149,56235,25000,0.020722
scaffold_86,101150,304547,196170,25000,0.016065
scaffold_86,304548,348208,328738,25000,0.021466
scaffold_86,348209,389592,370202,25000,0.0262
scaffold_86,389593,553284,474745,25000,0.028762
scaffold_86,553285,615975,595143,25000,0.011676
scaffold_86,615976,813248,708564,25000,0.020114
scaffold_86,813249,881599,846746,25000,0.007756
scaffold_86,881600,941159,910026,25000,0.014801
scaffold_87,39638,188291,82647,25000,0.019327
scaffold_87,188292,427259,334489,25000,0.023752
scaffold_87,427260,796279,680670,25000,0.022195
scaffold_88,14358,645760,184962,25000,0.024956
scaffold_88,645761,848077,766388,25000,0.018968
scaffold_88,848078,938087,892659,25000,0.021857
scaffold_88,938088,979128,956195,25000,0.008171
scaffold_89,7899,38215,23098,25000,0.01294
scaffold_89,38216,83366,56659,25000,0.022912
scaffold_89,83367,124151,104762,25000,0.023232
scaffold_89,124152,444698,190297,25000,0.023726
scaffold_89,444699,560182,478334,25000,0.020984
scaffold_89,560183,635083,613347,25000,0.02541
scaffold_89,635084,668341,652874,25000,0.019673
scaffold_89,668342,711009,687457,25000,0.007155
scaffold_89,711010,746175,728808,25000,0.019112
scaffold_89,746176,795722,773533,25000,0.017966
scaffold_89,795723,841968,812022,25000,0.019905
scaffold_89,841969,885818,865296,25000,0.022173
scaffold_89,885819,927203,909027,25000,0.022684
scaffold_90,39418,345141,156990,25000,0.027483
scaffold_90,345142,564082,428046,25000,0.026863
scaffold_90,564083,975668,836944,16633,0.017336
scaffold_91,2036,29290,15725,25000,0.004899
scaffold_91,29291,98315,65248,25000,0.004404
scaffold_91,98316,126621,112548,25000,0.004684
scaffold_91,126622,154956,140787,25000,0.004786
scaffold_91,154957,186303,169664,25000,0.00486
scaffold_91,186304,213734,200127,25000,0.003274
scaffold_91,213735,249903,231899,25000,0.004533
scaffold_91,249904,280687,263471,25000,0.005107
scaffold_91,280689,307708,294171,25000,0.005046
scaffold_91,307709,336716,321775,25000,0.004624
scaffold_91,336717,363521,350133,25000,0.005151
scaffold_91,363522,394218,377823,25000,0.004409
scaffold_91,394219,428709,414180,25000,0.004047
scaffold_91,428710,490766,453411,25000,0.003926
scaffold_91,490768,520853,506078,25000,0.005474
scaffold_91,520854,547965,534425,25000,0.002376
scaffold_91,547966,576049,562308,25000,0.003931
scaffold_91,576050,630340,594936,25000,0.003081
scaffold_91,630341,675463,655362,25000,0.00623
scaffold_91,675464,702297,689197,25000,0.006729
scaffold_91,702298,732056,717563,25000,0.004603
scaffold_91,732057,759837,745937,25000,0.00533
scaffold_91,759838,789007,774496,25000,0.003759
scaffold_91,789008,828710,808727,25000,0.003479
scaffold_91,828711,863204,845842,25000,0.003583
scaffold_91,863205,897783,882599,25000,0.002361
scaffold_91,897784,926423,912211,25000,0.00324
scaffold_91,926424,953241,939610,25000,0.00409
scaffold_91,953242,973866,963478,17994,0.00549
scaffold_92,2157,51059,28149,25000,0.005152
scaffold_92,51060,82378,67304,25000,0.008324
scaffold_92,82379,126047,109182,25000,0.008769
scaffold_92,126048,155435,140088,25000,0.006721
scaffold_92,155436,184524,170257,25000,0.007277
scaffold_92,184525,213118,199089,25000,0.008549
scaffold_92,213119,245036,229672,25000,0.004606
scaffold_92,245037,272099,258745,25000,0.004634
scaffold_92,272100,299455,285714,25000,0.004134
scaffold_92,299456,332819,316190,25000,0.005574
scaffold_92,332820,368627,352725,25000,0.00477
scaffold_92,368628,398125,383835,25000,0.007237
scaffold_92,398126,427183,413184,25000,0.004381
scaffold_92,427184,455304,440822,25000,0.004759
scaffold_92,455305,483058,469336,25000,0.006367
scaffold_92,483059,510993,496857,25000,0.006981
scaffold_92,510994,538373,524630,25000,0.004287
scaffold_92,538374,571914,556097,25000,0.00801
scaffold_92,571915,601115,587328,25000,0.007576
scaffold_92,601116,629956,615535,25000,0.005784
scaffold_92,629957,666386,648369,25000,0.005109
scaffold_92,666387,697661,681301,25000,0.00967
scaffold_92,697662,729792,714122,25000,0.006699
