scaffold,start,end,mid,sites,pi_Hrs
scaffold_19,3213709,3239842,3226805,25000,0.0065
scaffold_19,3239843,3265336,3252771,25000,0.003253
scaffold_19,3265337,3290743,3277913,25000,0.001282
scaffold_19,3290744,3315859,3303327,25000,0.002471
scaffold_19,3315860,3340967,3328432,25000,0.001218
scaffold_19,3340968,3367428,3354038,25000,0.008453
scaffold_19,3367429,3395277,3381906,25000,0.011398
scaffold_19,3395278,3422095,3409092,25000,0.00852
scaffold_19,3422096,3455215,3436829,25000,0.009409
scaffold_19,3455216,3480850,3468092,25000,0.007647
scaffold_19,3480851,3506460,3493596,25000,0.006916
scaffold_19,3506461,3533845,3520691,25000,0.014023
scaffold_19,3533846,3560095,3547037,25000,0.009543
scaffold_19,3560096,3587341,3573766,25000,0.01059
scaffold_19,3587342,3614057,3600797,25000,0.009836
scaffold_19,3614058,3649366,3634233,25000,0.004667
scaffold_20,1,25392,12601,25000,0.00209
scaffold_20,25393,55079,39462,25000,0.001529
scaffold_20,55080,80243,67712,25000,0.001841
scaffold_20,80244,105414,92854,25000,0.002476
scaffold_20,105415,134560,120115,25000,0.007765
scaffold_20,134561,162583,148791,25000,0.009592
scaffold_20,162584,187829,175175,25000,0.00203
scaffold_20,187830,213466,200485,25000,0.001976
scaffold_20,213467,241611,227393,25000,0.003456
scaffold_20,241612,268401,255240,25000,0.006964
scaffold_20,268402,294727,281561,25000,0.008589
scaffold_20,294728,322065,308453,25000,0.007895
scaffold_20,322066,349338,335774,25000,0.009127
scaffold_20,349339,375626,362446,25000,0.005963
scaffold_20,375627,401432,388577,25000,0.008382
scaffold_20,401433,427743,414578,25000,0.008395
scaffold_20,427744,453954,441025,25000,0.006123
scaffold_20,453955,479411,466594,25000,0.002214
scaffold_20,479412,504578,491974,25000,0.003139
scaffold_20,504579,553874,533042,25000,0.006002
scaffold_20,553875,579337,566605,25000,0.00241
scaffold_20,579338,604442,591883,25000,0.001715
scaffold_20,604443,629608,617046,25000,0.00193
scaffold_20,629609,654658,642123,25000,0.001334
scaffold_20,654659,680479,667651,25000,0.006512
scaffold_20,680480,705918,693208,25000,0.007177
scaffold_20,705919,731901,719205,25000,0.002143
scaffold_20,731902,756976,744450,25000,0.001443
scaffold_20,756977,782351,769670,25000,0.003456
scaffold_20,782352,808105,795273,25000,0.00451
scaffold_20,808106,833882,821151,25000,0.006953
scaffold_20,833883,859502,846814,25000,0.002543
scaffold_20,859503,884673,872114,25000,0.001701
scaffold_20,884674,909707,897194,25000,0.001194
scaffold_20,909708,934883,922276,25000,0.004135
scaffold_20,934884,960481,947769,25000,0.004476
scaffold_20,960482,985578,973038,25000,0.002276
scaffold_20,985579,1010688,998139,25000,0.00178
scaffold_20,1010689,1035917,1023340,25000,0.003451
scaffold_20,1035918,1060994,1048472,25000,0.001407
scaffold_20,1060995,1086126,1073542,25000,0.001765
scaffold_20,1086127,1111290,1098693,25000,0.002738
scaffold_20,1111291,1136446,1123885,25000,0.002601
scaffold_20,1136447,1161564,1148987,25000,0.001729
scaffold_20,1161565,1187011,1174177,25000,0.003104
scaffold_20,1187012,1212099,1199547,25000,0.001587
scaffold_20,1212100,1237237,1224652,25000,0.00176
scaffold_20,1237238,1263062,1250105,25000,0.003703
scaffold_20,1263063,1288894,1275778,25000,0.004392
scaffold_20,1288895,1314222,1301634,25000,0.003441
scaffold_20,1314223,1339360,1326787,25000,0.001636
scaffold_20,1339361,1364527,1351917,25000,0.002769
scaffold_20,1364528,1389715,1377140,25000,0.002524
scaffold_20,1389716,1414868,1402298,25000,0.001696
scaffold_20,1414869,1440393,1427666,25000,0.004958
scaffold_20,1440394,1465423,1452903,25000,0.001465
scaffold_20,1465424,1490972,1478290,25000,0.002452
scaffold_20,1490973,1516176,1503584,25000,0.001551
scaffold_20,1516177,1541425,1528773,25000,0.003406
scaffold_20,1541426,1566516,1553966,25000,0.002066
scaffold_20,1566517,1591629,1579059,25000,0.002104
scaffold_20,1591630,1616723,1604199,25000,0.00254
scaffold_20,1616724,1642037,1629366,25000,0.001213
scaffold_20,1642038,1667176,1654561,25000,0.001667
scaffold_20,1667177,1692430,1679842,25000,0.002514
scaffold_20,1692431,1717584,1705001,25000,0.002826
scaffold_20,1717585,1742883,1730249,25000,0.00285
scaffold_20,1742884,1767964,1755430,25000,0.001379
scaffold_20,1767965,1793111,1780529,25000,0.001856
scaffold_20,1793112,1818418,1805794,25000,0.002596
scaffold_20,1818419,1843474,1830944,25000,0.001146
scaffold_20,1843475,1869312,1856213,25000,0.00324
scaffold_20,1869313,1895059,1882272,25000,0.00436
scaffold_20,1895060,1920183,1907599,25000,0.00193
scaffold_20,1920184,1945322,1932741,25000,0.001787
scaffold_20,1945323,1970586,1957936,25000,0.002403
scaffold_20,1970587,1995700,1983128,25000,0.001574
scaffold_20,1995701,2021053,2008461,25000,0.003335
scaffold_20,2021054,2048398,2034776,25000,0.007547
scaffold_20,2048399,2075821,2061854,25000,0.010332
scaffold_20,2075822,2101653,2088846,25000,0.004285
scaffold_20,2101654,2127172,2114456,25000,0.005306
scaffold_20,2127173,2152807,2139853,25000,0.003782
scaffold_20,2152808,2178068,2165443,25000,0.004659
scaffold_20,2178069,2203411,2190776,25000,0.002941
scaffold_20,2203412,2228683,2216063,25000,0.002366
scaffold_20,2228684,2254028,2241446,25000,0.003409
scaffold_20,2254029,2279401,2266664,25000,0.006452
scaffold_20,2279402,2306076,2292348,25000,0.006753
scaffold_20,2306077,2340590,2326169,25000,0.011422
scaffold_20,2340591,2372420,2355107,25000,0.007914
scaffold_20,2372421,2397903,2385109,25000,0.006341
scaffold_20,2397904,2424959,2410668,25000,0.006609
scaffold_20,2424960,2451349,2438431,25000,0.006329
scaffold_20,2451350,2491406,2473181,25000,0.005923
scaffold_20,2491407,2517423,2504630,25000,0.002511
scaffold_20,2517424,2542498,2529962,25000,0.001373
scaffold_20,2542499,2567571,2555039,25000,0.001661
scaffold_20,2567572,2593200,2580247,25000,0.003453
scaffold_20,2593201,2618255,2605730,25000,0.001548
scaffold_20,2618256,2643427,2630860,25000,0.002498
scaffold_20,2643428,2668595,2656014,25000,0.002447
scaffold_20,2668596,2693801,2681160,25000,0.003284
scaffold_20,2693802,2719320,2706457,25000,0.0039
scaffold_20,2719321,2744604,2731988,25000,0.00216
scaffold_20,2744605,2769828,2757250,25000,0.001861
scaffold_20,2769829,2795230,2782424,25000,0.005517
scaffold_20,2795231,2821335,2808278,25000,0.010099
scaffold_20,2821336,2846875,2834219,25000,0.00276
scaffold_20,2846876,2871914,2859386,25000,0.001608
scaffold_20,2871915,2902623,2886013,25000,0.009031
scaffold_20,2902624,2928234,2915516,25000,0.004875
scaffold_20,2928235,2953536,2940848,25000,0.002982
scaffold_20,2953537,2978937,2966316,25000,0.001606
scaffold_20,2978938,3004586,2991767,25000,0.002601
scaffold_20,3004587,3030048,3017261,25000,0.002401
scaffold_20,3030049,3055291,3042684,25000,0.00239
scaffold_20,3055292,3080404,3067851,25000,0.002136
scaffold_20,3080405,3106246,3093155,25000,0.00381
scaffold_20,3106247,3131549,3118912,25000,0.002961
scaffold_20,3131550,3156653,3144110,25000,0.001273
scaffold_20,3156654,3190095,3169547,25000,0.003449
scaffold_20,3190096,3219473,3206209,25000,0.004093
scaffold_20,3219474,3244618,3232043,25000,0.004518
scaffold_20,3244619,3269795,3257179,25000,0.004317
scaffold_20,3269796,3295029,3282447,25000,0.004543
scaffold_20,3295030,3320169,3307575,25000,0.003653
scaffold_20,3320171,3345371,3332786,25000,0.004299
scaffold_20,3345372,3370967,3358238,25000,0.003225
scaffold_20,3370968,3396019,3383481,25000,0.000898
scaffold_20,3396020,3421042,3408537,25000,0.001182
scaffold_20,3421043,3446106,3433572,25000,0.001801
scaffold_20,3446107,3471259,3458656,25000,0.00179
scaffold_20,3471260,3496387,3483840,25000,0.002106
scaffold_20,3496388,3521812,3509209,25000,0.001849
scaffold_20,3521813,3547945,3534724,25000,0.001208
scaffold_20,3547946,3573027,3560475,25000,0.000955
scaffold_20,3573028,3612024,3589898,25000,0.003543
scaffold_21,1,25078,12546,25000,0.001271
scaffold_21,25079,50347,37740,25000,0.001946
scaffold_21,50348,75637,62911,25000,0.002836
scaffold_21,75638,100727,88190,25000,0.001614
scaffold_21,100728,125852,113243,25000,0.001351
scaffold_21,125853,151644,138851,25000,0.005003
scaffold_21,151645,176853,164289,25000,0.002472
scaffold_21,176854,202413,189600,25000,0.00253
scaffold_21,202414,228023,215278,25000,0.002573
scaffold_21,228024,257472,241840,25000,0.001636
scaffold_21,257473,283352,270160,25000,0.00363
scaffold_21,283353,308520,295945,25000,0.003673
scaffold_21,308521,333939,321211,25000,0.005097
scaffold_21,333940,360989,347711,25000,0.003971
scaffold_21,360990,386361,373575,25000,0.002921
scaffold_21,386362,411434,398898,25000,0.001669
scaffold_21,411435,436652,424039,25000,0.002192
scaffold_21,436653,464388,449370,25000,0.001963
scaffold_21,464389,489704,477099,25000,0.001518
scaffold_21,489705,514934,502340,25000,0.001677
scaffold_21,514935,540641,527751,25000,0.005283
scaffold_21,540642,565930,553273,25000,0.001387
scaffold_21,565931,592111,579035,25000,0.00306
scaffold_21,592112,617424,604760,25000,0.00424
scaffold_21,617425,642624,630062,25000,0.002588
scaffold_21,642625,667918,655292,25000,0.002412
scaffold_21,667919,693028,680498,25000,0.002316
scaffold_21,693029,718254,705650,25000,0.002313
scaffold_21,718255,744855,731220,25000,0.006927
scaffold_21,744856,770422,757670,25000,0.00433
scaffold_21,770423,795762,783101,25000,0.002485
scaffold_21,795763,821110,808412,25000,0.003311
scaffold_21,821111,847347,834173,25000,0.00508
scaffold_21,847348,874523,860575,25000,0.006573
scaffold_21,874524,899782,887188,25000,0.002893
scaffold_21,899783,925406,912608,25000,0.006334
scaffold_21,925407,951930,938780,25000,0.006855
scaffold_21,951931,977699,964844,25000,0.006608
scaffold_21,977700,1003229,990476,25000,0.003267
scaffold_21,1003230,1028915,1016102,25000,0.005122
scaffold_21,1028916,1054195,1041561,25000,0.005621
scaffold_21,1054196,1080164,1067263,25000,0.005876
scaffold_21,1080165,1105697,1092812,25000,0.003929
scaffold_21,1105698,1131790,1118618,25000,0.00527
scaffold_21,1131792,1157265,1144547,25000,0.00205
scaffold_21,1157266,1182539,1169914,25000,0.002385
scaffold_21,1182540,1208425,1195414,25000,0.005174
scaffold_21,1208426,1234143,1221404,25000,0.004833
scaffold_21,1234144,1259429,1246767,25000,0.00243
scaffold_21,1259430,1287293,1272614,25000,0.005229
scaffold_21,1287294,1317206,1303017,25000,0.017158
scaffold_21,1317208,1345521,1330787,25000,0.007764
scaffold_21,1345522,1371653,1358323,25000,0.007642
scaffold_21,1371654,1397535,1384590,25000,0.003393
scaffold_21,1397536,1424302,1411326,25000,0.004916
scaffold_21,1424303,1449468,1436911,25000,0.001862
scaffold_21,1449469,1480851,1466892,25000,0.011041
scaffold_21,1480852,1506586,1493823,25000,0.005664
scaffold_21,1506587,1533469,1520287,25000,0.013571
scaffold_21,1533470,1559803,1546511,25000,0.010321
scaffold_21,1559804,1585226,1572544,25000,0.004946
scaffold_21,1585227,1610381,1597783,25000,0.003891
scaffold_21,1610382,1636608,1623626,25000,0.002238
scaffold_21,1636609,1662368,1649525,25000,0.003101
scaffold_21,1662369,1689837,1675853,25000,0.010743
scaffold_21,1689838,1716589,1703562,25000,0.007468
scaffold_21,1716590,1745265,1730135,25000,0.001512
scaffold_21,1745266,1770868,1757945,25000,0.00272
scaffold_21,1770869,1804709,1789159,25000,0.007027
scaffold_21,1804710,1830851,1817782,25000,0.006826
scaffold_21,1830852,1857651,1844023,25000,0.009605
scaffold_21,1857652,1884035,1871080,25000,0.005055
scaffold_21,1884036,1912812,1898741,25000,0.005954
scaffold_21,1912813,1938913,1926004,25000,0.004098
scaffold_21,1938914,1964028,1951464,25000,0.00158
scaffold_21,1964029,1991627,1978142,25000,0.003953
scaffold_21,1991628,2016902,2004318,25000,0.004642
scaffold_21,2016903,2042197,2029552,25000,0.003505
scaffold_21,2042198,2067400,2054793,25000,0.003179
scaffold_21,2067401,2093097,2080256,25000,0.00535
scaffold_21,2093098,2118165,2105636,25000,0.001603
scaffold_21,2118166,2143390,2130789,25000,0.002043
scaffold_21,2143391,2169109,2156082,25000,0.001918
scaffold_21,2169110,2194156,2181637,25000,0.001014
scaffold_21,2194157,2219178,2206669,25000,0.002349
scaffold_21,2219179,2244897,2231768,25000,0.003255
scaffold_21,2244898,2270077,2257525,25000,0.004519
scaffold_21,2270078,2295141,2282615,25000,0.001353
scaffold_21,2295142,2320740,2307983,25000,0.001828
scaffold_21,2320741,2345834,2333292,25000,0.00126
scaffold_21,2345835,2370922,2358358,25000,0.001839
scaffold_21,2370923,2400997,2386104,25000,0.005266
scaffold_21,2400998,2426531,2413751,25000,0.001982
scaffold_21,2426532,2451699,2439056,25000,0.001859
scaffold_21,2451700,2476995,2464440,25000,0.001069
scaffold_21,2476996,2510487,2495657,25000,0.004899
scaffold_21,2510488,2562314,2532827,25000,0.015249
scaffold_21,2562315,2600991,2581562,25000,0.014628
scaffold_21,2600992,2669160,2631223,25000,0.01406
scaffold_21,2669161,2695810,2683153,25000,0.002802
scaffold_21,2695811,2723258,2709859,25000,0.006574
scaffold_21,2723259,2748936,2736203,25000,0.005767
scaffold_21,2748937,2774262,2761577,25000,0.002501
scaffold_21,2774263,2799759,2787022,25000,0.003027
scaffold_21,2799760,2824958,2812364,25000,0.003884
scaffold_21,2824959,2856077,2841332,25000,0.004646
scaffold_21,2856078,2881483,2868921,25000,0.002991
scaffold_21,2881484,2906530,2894010,25000,0.00127
scaffold_21,2906531,2931603,2919058,25000,0.001335
scaffold_21,2931604,2956698,2944149,25000,0.002223
scaffold_21,2956699,2982328,2969571,25000,0.002161
scaffold_21,2982329,3009038,2995762,25000,0.002687
scaffold_21,3009039,3034381,3021599,25000,0.001934
scaffold_21,3034382,3059403,3046894,25000,0.001354
scaffold_21,3059404,3089381,3075547,25000,0.001036
scaffold_21,3089382,3114729,3102076,25000,0.002948
scaffold_21,3114730,3140513,3127707,25000,0.003915
scaffold_21,3140514,3165560,3153044,25000,0.00099
scaffold_21,3165561,3190664,3178108,25000,0.001795
scaffold_21,3190665,3220353,3206891,25000,0.002248
scaffold_21,3220354,3246118,3233347,25000,0.002479
scaffold_21,3246119,3271860,3258866,25000,0.001601
scaffold_21,3271861,3297391,3284480,25000,0.00251
scaffold_22,1,25552,12765,25000,0.011951
scaffold_22,25553,57207,39200,25000,0.011116
scaffold_22,57208,85938,71796,25000,0.008088
scaffold_22,85939,111842,99005,25000,0.007702
scaffold_22,111843,149501,134987,25000,0.008392
scaffold_22,149502,184224,163752,25000,0.01057
scaffold_22,184225,355094,245594,25000,0.015009
scaffold_22,355095,421934,384655,25000,0.017849
scaffold_22,421935,464286,442355,25000,0.01639
scaffold_22,464287,510454,493365,25000,0.012015
scaffold_22,510455,542301,524498,25000,0.012634
scaffold_22,542302,572885,557638,25000,0.018898
scaffold_22,572886,608573,586885,25000,0.015014
scaffold_22,608574,648899,631062,25000,0.015422
scaffold_22,648900,694948,673350,25000,0.010749
scaffold_22,694949,721097,708009,25000,0.006199
scaffold_22,721098,747464,733947,25000,0.009363
scaffold_22,747465,779094,763827,25000,0.005703
scaffold_22,779095,819457,798534,25000,0.015914
scaffold_22,819458,846996,833760,25000,0.00878
scaffold_22,846997,880259,862291,25000,0.021911
scaffold_22,880260,989378,936423,25000,0.023867
scaffold_22,989379,1030366,1006183,25000,0.012176
scaffold_22,1030367,1063499,1048079,25000,0.017464
scaffold_22,1063501,1110560,1084788,25000,0.015487
scaffold_22,1110561,1170606,1146954,25000,0.01538
scaffold_22,1170607,1197908,1184623,25000,0.008641
scaffold_22,1197909,1223769,1210902,25000,0.008778
scaffold_22,1223770,1249804,1236885,25000,0.007112
scaffold_22,1249805,1275530,1262590,25000,0.008211
scaffold_22,1275531,1330673,1305646,25000,0.013036
scaffold_22,1330674,1397232,1365805,25000,0.010411
scaffold_22,1397233,1448552,1414639,25000,0.008922
scaffold_22,1448553,1476797,1463624,25000,0.016603
scaffold_22,1476798,1503671,1490170,25000,0.003152
scaffold_22,1503672,1529066,1516477,25000,0.002499
scaffold_22,1529067,1555212,1542097,25000,0.006611
scaffold_22,1555213,1580385,1567851,25000,0.003239
scaffold_22,1580386,1608872,1594954,25000,0.005374
scaffold_22,1608873,1636390,1623063,25000,0.001472
scaffold_22,1636391,1687062,1652687,25000,0.002171
scaffold_22,1687063,1731348,1708534,25000,0.003946
scaffold_22,1731349,1756616,1744002,25000,0.005533
scaffold_22,1756617,1783452,1769901,25000,0.006012
scaffold_22,1783453,1808608,1795991,25000,0.002205
scaffold_22,1808609,1834543,1821560,25000,0.006283
scaffold_22,1834544,1865124,1848155,25000,0.009403
scaffold_22,1865125,1892524,1879416,25000,0.009321
scaffold_22,1892525,1920532,1907168,25000,0.004149
scaffold_22,1920533,1947198,1933780,25000,0.008743
scaffold_22,1947199,1973322,1960178,25000,0.005097
scaffold_22,1973323,2000159,1986716,25000,0.00827
scaffold_22,2000160,2025984,2013123,25000,0.011161
scaffold_22,2025985,2052986,2039435,25000,0.013493
scaffold_22,2052987,2084284,2070589,25000,0.008355
scaffold_22,2084285,2109499,2096888,25000,0.005517
scaffold_22,2109500,2138198,2123183,25000,0.006459
scaffold_22,2138199,2165699,2152077,25000,0.010084
scaffold_22,2165700,2190782,2178248,25000,0.001795
scaffold_22,2190783,2219558,2205023,25000,0.007788
scaffold_22,2219559,2246698,2233175,25000,0.012861
scaffold_22,2246699,2273524,2259713,25000,0.007216
scaffold_22,2273525,2302672,2288042,25000,0.009521
scaffold_22,2302673,2328323,2315586,25000,0.008093
scaffold_22,2328324,2353398,2340879,25000,0.001386
scaffold_22,2353399,2378904,2366190,25000,0.00582
scaffold_22,2378905,2404629,2391753,25000,0.005922
scaffold_22,2404630,2430803,2417617,25000,0.011015
scaffold_22,2430804,2456149,2443547,25000,0.002552
scaffold_22,2456150,2481345,2468698,25000,0.001799
scaffold_22,2481346,2506595,2494003,25000,0.002338
scaffold_22,2506596,2532906,2519548,25000,0.006263
scaffold_22,2532907,2565707,2551760,25000,0.013014
scaffold_22,2565708,2592577,2578953,25000,0.007207
scaffold_22,2592578,2621111,2606572,25000,0.008528
scaffold_22,2621112,2654580,2638577,25000,0.015114
scaffold_22,2654581,2683887,2669112,25000,0.013231
scaffold_22,2683888,2718232,2701887,25000,0.0146
scaffold_22,2718233,2746343,2731952,25000,0.013338
scaffold_22,2746344,2777078,2761305,25000,0.017912
scaffold_22,2777079,2802760,2789912,25000,0.009519
scaffold_22,2802761,2829243,2815873,25000,0.011939
scaffold_22,2829244,2871653,2855443,25000,0.008602
scaffold_22,2871654,2899067,2885285,25000,0.009933
scaffold_22,2899068,2925766,2912647,25000,0.010305
scaffold_22,2925768,2952481,2938896,25000,0.011363
scaffold_22,2952482,2981812,2967358,25000,0.013104
scaffold_22,2981813,3008651,2994882,25000,0.010079
scaffold_22,3008652,3035500,3021593,25000,0.01032
scaffold_22,3035501,3061309,3048371,25000,0.007807
scaffold_22,3061310,3087545,3074260,25000,0.013397
