scaffold,start,end,mid,sites,pi_Ass
scaffold_6,6103112,6162200,6136007,25000,0.004532
scaffold_6,6162201,6201766,6179626,25000,0.013031
scaffold_6,6201767,6227301,6214589,25000,0.003933
scaffold_6,6227302,6254924,6240877,25000,0.010759
scaffold_6,6254925,6284730,6270606,25000,0.006601
scaffold_6,6284731,6310583,6297618,25000,0.006057
scaffold_6,6310584,6342538,6324861,25000,0.011983
scaffold_6,6342539,6373387,6360034,25000,0.006357
scaffold_6,6373388,6399475,6386481,25000,0.006765
scaffold_6,6399476,6425147,6412403,25000,0.008799
scaffold_6,6425148,6452196,6438464,25000,0.003202
scaffold_6,6452197,6479991,6466164,25000,0.01198
scaffold_6,6479992,6506104,6493199,25000,0.008022
scaffold_6,6506105,6536166,6521803,25000,0.006295
scaffold_6,6536167,6562758,6549732,25000,0.008218
scaffold_6,6562759,6588213,6575509,25000,0.009856
scaffold_6,6588214,6615867,6602758,25000,0.012525
scaffold_6,6615868,6641841,6629032,25000,0.007421
scaffold_6,6641842,6669214,6655215,25000,0.011243
scaffold_6,6669215,6701385,6687185,25000,0.01014
scaffold_6,6701386,6732785,6717638,25000,0.010619
scaffold_6,6732786,6759305,6746143,25000,0.014786
scaffold_6,6759306,6797152,6782034,25000,0.009778
scaffold_6,6797153,6826382,6812872,25000,0.014286
scaffold_6,6826383,6853570,6840509,25000,0.006764
scaffold_6,6853571,6904414,6873386,25000,0.011885
scaffold_6,6904415,6939845,6923581,25000,0.014457
scaffold_6,6939846,6970616,6955205,25000,0.008819
scaffold_6,6970617,6996719,6983675,25000,0.006562
scaffold_6,6996720,7022325,7009511,25000,0.006935
scaffold_6,7022326,7052960,7036332,25000,0.004387
scaffold_6,7052961,7079837,7066345,25000,0.006545
scaffold_6,7079838,7105558,7092687,25000,0.006364
scaffold_6,7105559,7131833,7118388,25000,0.010271
scaffold_6,7131834,7161196,7146994,25000,0.018137
scaffold_6,7161197,7187834,7174723,25000,0.007525
scaffold_6,7187835,7214256,7200655,25000,0.005385
scaffold_6,7214258,7241808,7228544,25000,0.004437
scaffold_6,7241809,7267778,7254690,25000,0.005769
scaffold_6,7267784,7308704,7286871,25000,0.014071
scaffold_6,7308705,7336006,7322390,25000,0.011879
scaffold_6,7336007,7362531,7349418,25000,0.007616
scaffold_6,7362532,7389635,7376064,25000,0.006671
scaffold_6,7389636,7415102,7402373,25000,0.004995
scaffold_6,7415103,7442599,7428625,25000,0.009862
scaffold_6,7442600,7468586,7455558,25000,0.007517
scaffold_6,7468587,7493911,7481294,25000,0.003435
scaffold_6,7493912,7519213,7506543,25000,0.003649
scaffold_6,7519214,7545290,7532230,25000,0.003663
scaffold_6,7545291,7570605,7557978,25000,0.00192
scaffold_6,7570606,7595888,7583217,25000,0.003066
scaffold_6,7595889,7622249,7609307,25000,0.004746
scaffold_6,7622250,7648330,7635377,25000,0.006433
scaffold_6,7648331,7674506,7661588,25000,0.00524
scaffold_6,7674507,7699813,7687213,25000,0.005709
scaffold_6,7699814,7729974,7716037,25000,0.005528
scaffold_6,7729975,7755415,7742731,25000,0.005216
scaffold_6,7755416,7781167,7768239,25000,0.005998
scaffold_6,7781168,7828220,7794492,25000,0.005427
scaffold_6,7828221,7854310,7841365,25000,0.003406
scaffold_6,7854311,7884214,7869880,25000,0.003322
scaffold_6,7884215,7909800,7896929,25000,0.004427
scaffold_6,7909801,7934928,7922379,25000,0.001663
scaffold_6,7934929,7959985,7947468,25000,0.001826
scaffold_6,7959986,7985558,7972807,25000,0.001763
scaffold_6,7985559,8011199,7998191,25000,0.002736
scaffold_6,8011200,8036564,8023769,25000,0.00137
scaffold_6,8036565,8061646,8049117,25000,0.002022
scaffold_6,8061647,8086697,8074170,25000,0.002096
scaffold_6,8086698,8112197,8099509,25000,0.002511
scaffold_6,8112198,8137888,8125068,25000,0.003253
scaffold_6,8137889,8163281,8150560,25000,0.003945
scaffold_6,8163282,8189233,8176004,25000,0.00591
scaffold_6,8189234,8221197,8205811,25000,0.009819
scaffold_6,8221198,8246394,8233783,25000,0.006016
scaffold_6,8246395,8271807,8259082,25000,0.006206
scaffold_6,8271808,8297295,8284614,25000,0.004534
scaffold_6,8297296,8323135,8310258,25000,0.007234
scaffold_6,8323136,8349438,8336397,25000,0.001979
scaffold_6,8349439,8375541,8362687,25000,0.002358
scaffold_6,8375542,8400729,8388166,25000,0.004379
scaffold_6,8400730,8426144,8413275,25000,0.004593
scaffold_6,8426145,8452706,8439784,25000,0.003472
scaffold_6,8452707,8531906,8514826,25000,0.008136
scaffold_6,8531907,8557565,8544867,25000,0.006719
scaffold_6,8557566,8582954,8570263,25000,0.002911
scaffold_6,8582955,8610125,8596856,25000,0.002553
scaffold_6,8610126,8641365,8626634,25000,0.001727
scaffold_6,8641366,8666761,8654010,25000,0.004431
scaffold_6,8666762,8692255,8679569,25000,0.00523
scaffold_6,8692256,8721140,8706779,25000,0.005398
scaffold_6,8721141,8747793,8734243,25000,0.012047
scaffold_6,8747794,8779074,8762667,25000,0.008943
scaffold_6,8779075,8805005,8791996,25000,0.011631
scaffold_6,8805006,8839021,8823233,25000,0.008955
scaffold_6,8839022,8868569,8853539,25000,0.012046
scaffold_6,8868570,8894471,8881342,25000,0.006182
scaffold_6,8894472,8922082,8907840,25000,0.010117
scaffold_6,8922083,8950611,8937594,25000,0.00759
scaffold_6,8950612,8977264,8964393,25000,0.005647
scaffold_6,8977265,9013945,8996619,25000,0.009633
scaffold_6,9013946,9040084,9027127,25000,0.006012
scaffold_6,9040085,9066086,9053162,25000,0.006204
scaffold_6,9066087,9091368,9078776,25000,0.003974
scaffold_6,9091369,9117290,9104352,25000,0.003871
scaffold_6,9117291,9142931,9130014,25000,0.004468
scaffold_6,9142932,9170042,9155911,25000,0.003387
scaffold_6,9170043,9205043,9189638,25000,0.00783
scaffold_6,9205044,9232625,9218083,25000,0.011934
scaffold_6,9232626,9262029,9247838,25000,0.016943
scaffold_6,9262030,9302357,9277951,25000,0.011863
scaffold_6,9302358,9328009,9315274,25000,0.007894
scaffold_6,9328010,9377680,9346172,25000,0.013634
scaffold_6,9377681,9410538,9394680,25000,0.004425
scaffold_6,9410539,9447253,9426401,25000,0.002235
scaffold_6,9447254,9473637,9460378,25000,0.01697
scaffold_6,9473638,9506356,9491486,25000,0.002443
scaffold_6,9506357,9554246,9524307,25000,0.009195
scaffold_6,9554247,9581348,9568005,25000,0.012196
scaffold_6,9581349,9612615,9595448,25000,0.008411
scaffold_6,9612616,9639325,9625674,25000,0.010432
scaffold_6,9639326,9666094,9652955,25000,0.010826
scaffold_6,9666095,9692771,9679137,25000,0.014032
scaffold_6,9692772,9719151,9705944,25000,0.011285
scaffold_6,9719152,9745715,9732556,25000,0.014869
scaffold_6,9745717,9775621,9759840,25000,0.009971
scaffold_6,9775622,9831778,9789278,25000,0.008495
scaffold_6,9831779,9860467,9846964,25000,0.014189
scaffold_6,9860468,9885792,9873134,25000,0.009071
scaffold_6,9885793,9915810,9902561,25000,0.007636
scaffold_6,9915811,9941274,9928471,25000,0.00838
scaffold_6,9941275,9968160,9954827,25000,0.015388
scaffold_6,9968161,9999928,9983657,25000,0.014662
scaffold_6,9999929,10025062,10012487,25000,0.003763
scaffold_6,10025063,10051069,10038154,25000,0.010567
scaffold_6,10051070,10078891,10065078,25000,0.016663
scaffold_6,10078892,10105389,10092090,25000,0.005535
scaffold_6,10105390,10131866,10118703,25000,0.006109
scaffold_6,10131867,10158034,10144681,25000,0.005842
scaffold_6,10158035,10191471,10174893,25000,0.005053
scaffold_6,10191472,10221600,10205350,25000,0.007538
scaffold_6,10221601,10247863,10234502,25000,0.003408
scaffold_6,10247864,10273999,10260818,25000,0.004811
scaffold_6,10274000,10302432,10287410,25000,0.005293
scaffold_6,10302433,10330824,10316504,25000,0.006093
scaffold_6,10330825,10360017,10344495,25000,0.011253
scaffold_6,10360018,10388110,10374490,25000,0.011857
scaffold_6,10388111,10415939,10401728,25000,0.016118
scaffold_6,10415940,10447398,10432067,25000,0.023061
scaffold_6,10447399,10478841,10461664,25000,0.017766
scaffold_6,10478842,10506783,10492263,25000,0.019358
scaffold_6,10506784,10537484,10521355,25000,0.012467
scaffold_6,10537485,10563642,10550516,25000,0.007829
scaffold_6,10563643,10591366,10578380,25000,0.005313
scaffold_6,10591367,10619032,10605131,25000,0.008022
scaffold_6,10619033,10644667,10631856,25000,0.005799
scaffold_6,10644668,10670024,10657269,25000,0.004944
scaffold_6,10670025,10696852,10683974,25000,0.009703
scaffold_6,10696853,10722731,10709880,25000,0.009742
scaffold_6,10722732,10748372,10735742,25000,0.006636
scaffold_6,10748373,10774268,10761149,25000,0.008267
scaffold_6,10774269,10814538,10794129,25000,0.007611
scaffold_6,10814539,10843032,10828681,25000,0.014251
scaffold_6,10843033,10869497,10856305,25000,0.008616
scaffold_6,10869498,10897154,10883877,25000,0.014964
scaffold_6,10897155,10928511,10913812,25000,0.011908
scaffold_6,10928512,10965681,10943825,25000,0.015369
scaffold_6,10965682,10996322,10979793,25000,0.016729
scaffold_6,10996323,11021507,11008883,25000,0.002454
scaffold_6,11021508,11050133,11035575,25000,0.009974
scaffold_6,11050134,11076192,11063345,25000,0.002694
scaffold_6,11076193,11120681,11097238,25000,0.00398
scaffold_6,11120682,11146391,11133636,25000,0.007681
scaffold_6,11146392,11171527,11158998,25000,0.002351
scaffold_6,11171528,11196590,11184058,25000,0.002725
scaffold_6,11196591,11223224,11209801,25000,0.010998
scaffold_6,11223225,11251350,11238285,25000,0.001045
scaffold_6,11251351,11277073,11264436,25000,0.001045
scaffold_6,11277074,11302582,11289768,25000,0.00333
scaffold_6,11302583,11334158,11317469,25000,0.005166
scaffold_6,11334159,11366296,11350077,25000,0.014792
scaffold_6,11366297,11393752,11380262,25000,0.016036
scaffold_6,11393753,11422967,11407911,25000,0.007509
scaffold_6,11422969,11497969,11463776,25000,0.008725
scaffold_6,11497970,11523960,11510804,25000,0.007212
scaffold_6,11523961,11549043,11536502,25000,0.002889
scaffold_6,11549044,11574794,11561796,25000,0.005947
scaffold_6,11574795,11600578,11587758,25000,0.008675
scaffold_6,11600579,11627808,11614606,25000,0.010241
scaffold_6,11627809,11692602,11673822,25000,0.003706
scaffold_6,11692603,11717840,11705212,25000,0.00249
scaffold_6,11717841,11743465,11730625,25000,0.005138
scaffold_6,11743466,11770524,11756987,25000,0.010731
scaffold_6,11770525,11796892,11783582,25000,0.009876
scaffold_6,11796893,11830976,11815836,25000,0.007616
scaffold_6,11830977,11856158,11843526,25000,0.0055
scaffold_6,11856159,11903735,11875060,25000,0.007323
scaffold_6,11903736,11929310,11916460,25000,0.005598
scaffold_6,11929311,11954660,11941924,25000,0.00808
scaffold_6,11954661,11980348,11967528,25000,0.007047
scaffold_6,11980349,12006120,11993211,25000,0.008763
scaffold_6,12006121,12032368,12018976,25000,0.011674
scaffold_6,12032369,12058083,12045209,25000,0.007449
scaffold_6,12058084,12103814,12084000,25000,0.006463
scaffold_6,12103815,12139926,12117617,25000,0.004962
scaffold_6,12139927,12171796,12156463,25000,0.002813
scaffold_6,12171797,12198248,12184669,25000,0.002034
scaffold_6,12198249,12223569,12211006,25000,0.00112
scaffold_6,12223570,12251231,12237318,25000,0.014097
scaffold_6,12251232,12281178,12264791,25000,0.014406
scaffold_6,12281179,12308568,12295378,25000,0.015025
scaffold_6,12308569,12336288,12321980,25000,0.011203
scaffold_6,12336289,12363258,12350302,25000,0.00372
scaffold_6,12363259,12390260,12376948,25000,0.010419
scaffold_6,12390261,12416292,12403117,25000,0.009024
scaffold_6,12416293,12442940,12429571,25000,0.010418
scaffold_6,12442941,12469600,12456281,25000,0.011823
scaffold_6,12469601,12495678,12482569,25000,0.002389
scaffold_6,12495679,12530338,12510503,25000,0.014905
scaffold_6,12530339,12556886,12543309,25000,0.004695
scaffold_6,12556887,12583060,12570154,25000,0.010484
scaffold_6,12583061,12630184,12599068,25000,0.008228
scaffold_6,12630185,12668489,12652672,25000,0.013056
scaffold_6,12668490,12694877,12681777,25000,0.006004
scaffold_6,12694878,12720881,12707938,25000,0.010388
scaffold_6,12720882,12748800,12734090,25000,0.009092
scaffold_6,12748801,12775658,12762316,25000,0.008897
scaffold_6,12775659,12801836,12788959,25000,0.003314
scaffold_6,12801837,12833171,12815567,25000,0.006568
scaffold_6,12833172,12860171,12846511,25000,0.01113
scaffold_6,12860172,12886532,12873216,25000,0.007684
scaffold_6,12886533,12913413,12899681,25000,0.002923
scaffold_6,12913414,12942530,12928348,25000,0.008911
scaffold_6,12942531,12968210,12955390,25000,0.007146
scaffold_6,12968211,12994284,12981239,25000,0.008834
scaffold_6,12994285,13023743,13009184,25000,0.010236
scaffold_6,13023744,13050198,13036926,25000,0.017096
scaffold_6,13050199,13076033,13063078,25000,0.003484
scaffold_6,13076034,13101865,13088974,25000,0.00986
scaffold_6,13101866,13128347,13115453,25000,0.006728
scaffold_6,13128348,13154772,13141994,25000,0.005111
scaffold_6,13154773,13186721,13173522,25000,0.008228
scaffold_6,13186722,13216758,13199711,25000,0.002274
scaffold_6,13216759,13255573,13242450,25000,0.002483
scaffold_6,13255574,13281413,13268366,25000,0.00268
scaffold_6,13281414,13315444,13299078,25000,0.004176
scaffold_6,13315445,13345346,13331498,25000,0.005676
scaffold_6,13345347,13371775,13358569,25000,0.001637
scaffold_6,13371776,13404303,13387761,25000,0.004397
scaffold_6,13404304,13436442,13420379,25000,0.011497
scaffold_6,13436443,13480691,13459517,21826,0.003489
scaffold_7,184,25474,12837,25000,0.001596
scaffold_7,25475,60635,40639,25000,0.014202
scaffold_7,60636,159506,107649,25000,0.001283
scaffold_7,159507,196267,176106,25000,0.004297
scaffold_7,196268,222605,209499,25000,0.003646
scaffold_7,222606,247876,235269,25000,0.001366
scaffold_7,247877,273038,260462,25000,0.002364
scaffold_7,273039,298200,285598,25000,0.002095
scaffold_7,298201,323606,311005,25000,0.002761
scaffold_7,323607,348797,336173,25000,0.002951
scaffold_7,348798,373974,361393,25000,0.002669
scaffold_7,373975,405266,388046,25000,0.004838
scaffold_7,405267,431924,418168,25000,0.007629
scaffold_7,431925,458541,445206,25000,0.01472
scaffold_7,458542,484682,471667,25000,0.010662
scaffold_7,484683,510699,497694,25000,0.007824
scaffold_7,510700,538419,524400,25000,0.005389
scaffold_7,538420,565068,552019,25000,0.003708
scaffold_7,565069,590428,577809,25000,0.003945
scaffold_7,590429,615969,603139,25000,0.002098
scaffold_7,615970,643353,629169,25000,0.005749
scaffold_7,643354,668477,655933,25000,0.001391
scaffold_7,668478,693505,680993,25000,0.001957
scaffold_7,693506,718552,706029,25000,0.002442
scaffold_7,718553,743752,731089,25000,0.00158
scaffold_7,743753,769324,756437,25000,0.002183
scaffold_7,769325,796285,782455,25000,0.001533
scaffold_7,796286,822213,809392,25000,0.003018
scaffold_7,822214,874512,838256,25000,0.004449
scaffold_7,874513,911809,896148,25000,0.001938
scaffold_7,911810,937140,924475,25000,0.003676
scaffold_7,937141,962712,949760,25000,0.003708
scaffold_7,962713,990526,976654,25000,0.011133
scaffold_7,990527,1018189,1004792,25000,0.003221
scaffold_7,1018190,1044452,1031187,25000,0.004737
scaffold_7,1044453,1071676,1057989,25000,0.009901
scaffold_7,1071677,1098611,1085129,25000,0.011665
scaffold_7,1098612,1123809,1111253,25000,0.002226
scaffold_7,1123810,1149936,1136685,25000,0.011516
scaffold_7,1149937,1178383,1163539,25000,0.008317
scaffold_7,1178384,1208054,1192209,25000,0.019198
scaffold_7,1208055,1235904,1222354,25000,0.018116
scaffold_7,1235905,1276166,1252123,25000,0.015212
scaffold_7,1276167,1310901,1291805,25000,0.012778
scaffold_7,1310902,1346998,1330607,25000,0.026377
scaffold_7,1346999,1381658,1365590,25000,0.009536
scaffold_7,1381659,1413155,1398370,25000,0.012562
scaffold_7,1413157,1447993,1427363,25000,0.010668
scaffold_7,1447994,1474582,1461215,25000,0.005072
scaffold_7,1474583,1514084,1491816,25000,0.020463
scaffold_7,1514085,1550075,1534950,25000,0.013901
scaffold_7,1550076,1585654,1569273,25000,0.025289
scaffold_7,1585655,1638238,1617816,25000,0.013732
scaffold_7,1638239,1673830,1653464,25000,0.02057
scaffold_7,1673831,1704546,1690775,25000,0.013363
scaffold_7,1704547,1733834,1718448,25000,0.013612
scaffold_7,1733835,1799957,1772694,25000,0.01586
scaffold_7,1799958,1826660,1813729,25000,0.004858
scaffold_7,1826661,1853453,1840332,25000,0.005811
scaffold_7,1853454,1880595,1867092,25000,0.010146
scaffold_7,1880596,1908626,1893698,25000,0.005816
scaffold_7,1908627,1937598,1923463,25000,0.015108
scaffold_7,1937599,1965011,1951171,25000,0.002959
scaffold_7,1965012,1991263,1978172,25000,0.003547
scaffold_7,1991264,2019036,2004986,25000,0.0033
scaffold_7,2019037,2045930,2032473,25000,0.003027
scaffold_7,2045931,2073611,2059534,25000,0.006893
scaffold_7,2073612,2109806,2094661,25000,0.002019
scaffold_7,2109807,2142048,2124741,25000,0.00321
scaffold_7,2142049,2170459,2155846,25000,0.012361
scaffold_7,2170460,2196277,2183344,25000,0.010252
scaffold_7,2196278,2222964,2209400,25000,0.007252
scaffold_7,2222965,2316936,2259997,25000,0.001343
scaffold_7,2316937,2345730,2331078,25000,0.002241
scaffold_7,2345731,2370843,2358291,25000,0.002527
scaffold_7,2370844,2396524,2383607,25000,0.004064
scaffold_7,2396525,2425572,2410879,25000,0.014766
scaffold_7,2425573,2462455,2439899,25000,0.006288
scaffold_7,2462456,2488516,2475584,25000,0.014369
scaffold_7,2488517,2515371,2501758,25000,0.011397
scaffold_7,2515372,2543556,2528986,25000,0.017494
scaffold_7,2543557,2570993,2557419,25000,0.016276
scaffold_7,2570994,2621209,2602035,25000,0.016281
scaffold_7,2621210,2654211,2637982,25000,0.006141
scaffold_7,2654212,2713724,2670411,25000,0.022723
scaffold_7,2713725,2799374,2759605,25000,0.01223
scaffold_7,2799375,2825886,2812886,25000,0.010136
scaffold_7,2825887,2852359,2838994,25000,0.006407
scaffold_7,2852360,2879563,2865969,25000,0.012867
scaffold_7,2879564,2908050,2894242,25000,0.006043
scaffold_7,2908051,2934130,2921139,25000,0.001847
scaffold_7,2934131,2972378,2949965,25000,0.009155
scaffold_7,2972379,3001081,2987827,25000,0.004438
scaffold_7,3001082,3027243,3014146,25000,0.002471
scaffold_7,3027244,3052754,3039972,25000,0.005922
scaffold_7,3052755,3079244,3066604,25000,0.002645
scaffold_7,3079245,3104998,3091943,25000,0.006328
scaffold_7,3104999,3136574,3121616,25000,0.006264
scaffold_7,3136575,3162307,3149485,25000,0.008324
scaffold_7,3162308,3187462,3174902,25000,0.005187
scaffold_7,3187463,3213594,3200199,25000,0.00486
scaffold_7,3213595,3239248,3226494,25000,0.007422
scaffold_7,3239249,3264375,3251803,25000,0.003796
scaffold_7,3264376,3290875,3277621,25000,0.01
scaffold_7,3290876,3318890,3305068,25000,0.011458
scaffold_7,3318891,3357950,3337051,25000,0.005075
scaffold_7,3357951,3383540,3370806,25000,0.003971
scaffold_7,3383541,3410104,3396784,25000,0.013834
scaffold_7,3410105,3436564,3423140,25000,0.008256
scaffold_7,3436565,3480066,3462098,25000,0.019356
scaffold_7,3480067,3512540,3498461,25000,0.00884
scaffold_7,3512541,3545505,3526868,25000,0.010676
scaffold_7,3545506,3572215,3558584,25000,0.013536
scaffold_7,3572216,3597973,3585142,25000,0.012896
scaffold_7,3597974,3623996,3610908,25000,0.007918
scaffold_7,3623998,3650156,3637100,25000,0.006729
scaffold_7,3650157,3676261,3663355,25000,0.003391
scaffold_7,3676262,3707722,3690860,25000,0.004817
scaffold_7,3707723,3732888,3720298,25000,0.002616
