scaffold,start,end,mid,sites,pi_Sms
scaffold_6,523599,556310,540921,25000,0.011723
scaffold_6,556311,606370,585652,25000,0.016509
scaffold_6,606371,635346,621213,25000,0.011501
scaffold_6,635347,665434,651129,25000,0.015483
scaffold_6,665435,693195,679688,25000,0.005772
scaffold_6,693196,725489,709025,25000,0.002335
scaffold_6,725490,821807,750766,25000,0.010126
scaffold_6,821808,854932,840403,25000,0.012747
scaffold_6,854933,896111,877224,25000,0.005447
scaffold_6,896112,943095,924238,25000,0.003715
scaffold_6,943096,1000376,975630,25000,0.01058
scaffold_6,1000377,1031763,1016313,25000,0.016297
scaffold_6,1031764,1077020,1052480,25000,0.019462
scaffold_6,1077021,1166481,1116678,25000,0.016518
scaffold_6,1166482,1224606,1206755,25000,0.008611
scaffold_6,1224607,1250110,1237441,25000,0.004766
scaffold_6,1250111,1290157,1273564,25000,0.013168
scaffold_6,1290158,1325854,1310181,25000,0.020204
scaffold_6,1325855,1392183,1365483,25000,0.006206
scaffold_6,1392184,1487816,1426732,25000,0.007186
scaffold_6,1487817,1522292,1505774,25000,0.002992
scaffold_6,1522293,1577626,1559889,25000,0.008708
scaffold_6,1577628,1609386,1593592,25000,0.019652
scaffold_6,1609389,1652368,1633468,25000,0.011677
scaffold_6,1652369,1678282,1665426,25000,0.008943
scaffold_6,1678283,1707826,1693811,25000,0.006977
scaffold_6,1707827,1735244,1721117,25000,0.015898
scaffold_6,1735246,1774349,1755430,25000,0.023167
scaffold_6,1774350,1837656,1811800,25000,0.015276
scaffold_6,1837657,1866624,1851888,25000,0.016816
scaffold_6,1866625,1897166,1883184,25000,0.015872
scaffold_6,1897167,1922323,1909790,25000,0.001273
scaffold_6,1922324,1949919,1935803,25000,0.005607
scaffold_6,1949920,1976119,1962969,25000,0.011977
scaffold_6,1976120,2002139,1988934,25000,0.003646
scaffold_6,2002140,2030027,2016281,25000,0.006941
scaffold_6,2030028,2058991,2043835,25000,0.006957
scaffold_6,2058992,2084765,2071823,25000,0.005677
scaffold_6,2084766,2110709,2097751,25000,0.005668
scaffold_6,2110710,2137780,2124143,25000,0.005634
scaffold_6,2137781,2165693,2151926,25000,0.007372
scaffold_6,2165694,2211411,2188822,25000,0.013487
scaffold_6,2211412,2283234,2250392,25000,0.011085
scaffold_6,2283235,2326949,2298928,25000,0.009726
scaffold_6,2326950,2356353,2341394,25000,0.013857
scaffold_6,2356354,2383608,2370357,25000,0.010448
scaffold_6,2383609,2411666,2397879,25000,0.007182
scaffold_6,2411667,2438050,2424963,25000,0.008686
scaffold_6,2438051,2470349,2454953,25000,0.013464
scaffold_6,2470350,2498432,2483839,25000,0.031543
scaffold_6,2498433,2537196,2521343,25000,0.008058
scaffold_6,2537197,2571818,2556153,25000,0.006885
scaffold_6,2571819,2604689,2587585,25000,0.01352
scaffold_6,2604690,2638126,2621912,25000,0.021151
scaffold_6,2638127,2666146,2652969,25000,0.012612
scaffold_6,2666147,2694294,2679650,25000,0.008398
scaffold_6,2694295,2726711,2711766,25000,0.010269
scaffold_6,2726712,2788642,2763643,25000,0.017616
scaffold_6,2788643,2823067,2805315,25000,0.016397
scaffold_6,2823068,2859698,2845453,25000,0.00948
scaffold_6,2859699,2885934,2872650,25000,0.00936
scaffold_6,2885935,2918498,2903818,25000,0.012411
scaffold_6,2918499,2944630,2931951,25000,0.005515
scaffold_6,2944631,2971259,2957897,25000,0.008713
scaffold_6,2971260,2998359,2984810,25000,0.005315
scaffold_6,2998360,3025009,3011900,25000,0.006164
scaffold_6,3025010,3059891,3039224,25000,0.004332
scaffold_6,3059892,3092194,3077020,25000,0.007807
scaffold_6,3092195,3121681,3106452,25000,0.012322
scaffold_6,3121682,3166606,3139634,25000,0.012887
scaffold_6,3166607,3195167,3180128,25000,0.01544
scaffold_6,3195168,3223219,3209651,25000,0.009735
scaffold_6,3223220,3254063,3236967,25000,0.008475
scaffold_6,3254064,3287075,3270129,25000,0.008137
scaffold_6,3287076,3313174,3300113,25000,0.008178
scaffold_6,3313175,3342982,3328321,25000,0.013166
scaffold_6,3342983,3371249,3357781,25000,0.00967
scaffold_6,3371250,3397377,3384203,25000,0.006303
scaffold_6,3397378,3423886,3410709,25000,0.010946
scaffold_6,3423887,3459650,3439085,25000,0.010648
scaffold_6,3459651,3495273,3476752,25000,0.010162
scaffold_6,3495274,3520955,3508095,25000,0.007662
scaffold_6,3520956,3546878,3533960,25000,0.005272
scaffold_6,3546879,3575672,3562293,25000,0.006073
scaffold_6,3575673,3608082,3590623,25000,0.008489
scaffold_6,3608083,3643958,3621320,25000,0.009602
scaffold_6,3643959,3673271,3658248,25000,0.0031
scaffold_6,3673272,3699910,3686704,25000,0.003929
scaffold_6,3699911,3725372,3712580,25000,0.007785
scaffold_6,3725373,3751183,3738175,25000,0.003258
scaffold_6,3751184,3776651,3763917,25000,0.003202
scaffold_6,3776652,3802667,3789758,25000,0.002646
scaffold_6,3802668,3828229,3815407,25000,0.00436
scaffold_6,3828230,3854047,3841144,25000,0.006552
scaffold_6,3854048,3883889,3868669,25000,0.004105
scaffold_6,3883890,3927667,3908705,25000,0.002528
scaffold_6,3927668,3956404,3940655,25000,0.003957
scaffold_6,3956405,3982507,3969841,25000,0.007372
scaffold_6,3982508,4023730,4007968,25000,0.004799
scaffold_6,4023731,4057629,4042400,25000,0.007004
scaffold_6,4057630,4084090,4070693,25000,0.005202
scaffold_6,4084091,4110976,4097134,25000,0.006269
scaffold_6,4110977,4137595,4124386,25000,0.00708
scaffold_6,4137596,4168216,4154266,25000,0.006529
scaffold_6,4168217,4203375,4185062,25000,0.004329
scaffold_6,4203376,4229547,4216220,25000,0.005142
scaffold_6,4229548,4262184,4247588,25000,0.005495
scaffold_6,4262185,4289270,4275652,25000,0.00477
scaffold_6,4289271,4315252,4301980,25000,0.004986
scaffold_6,4315253,4375720,4350489,25000,0.008887
scaffold_6,4375721,4406144,4390831,25000,0.001526
scaffold_6,4406145,4431917,4419005,25000,0.000628
scaffold_6,4431918,4488397,4466818,25000,0.007302
scaffold_6,4488398,4526124,4509812,25000,0.0136
scaffold_6,4526125,4553721,4539989,25000,0.010517
scaffold_6,4553722,4587064,4569006,25000,0.008247
scaffold_6,4587065,4622599,4605285,25000,0.006248
scaffold_6,4622600,4653967,4638046,25000,0.009391
scaffold_6,4653968,4686622,4669300,25000,0.008818
scaffold_6,4686623,4760554,4723529,25000,0.018953
scaffold_6,4760555,4792367,4777619,25000,0.014898
scaffold_6,4792368,4821769,4807029,25000,0.011646
scaffold_6,4821770,4848938,4835288,25000,0.011603
scaffold_6,4848939,4916951,4900981,25000,0.006795
scaffold_6,4916952,4945447,4931009,25000,0.010354
scaffold_6,4945448,4983447,4968786,25000,0.011072
scaffold_6,4983448,5025577,5006361,25000,0.008212
scaffold_6,5025578,5054273,5039848,25000,0.013817
scaffold_6,5054274,5095835,5080366,25000,0.007323
scaffold_6,5095836,5121919,5108879,25000,0.004447
scaffold_6,5121920,5153942,5139487,25000,0.002556
scaffold_6,5153943,5180444,5167412,25000,0.003433
scaffold_6,5180445,5205706,5193157,25000,0.002393
scaffold_6,5205707,5234976,5220111,25000,0.003942
scaffold_6,5234977,5260587,5247988,25000,0.002835
scaffold_6,5260588,5286276,5273347,25000,0.002479
scaffold_6,5286277,5316624,5301969,25000,0.002539
scaffold_6,5316625,5343121,5329825,25000,0.005776
scaffold_6,5343122,5369251,5356089,25000,0.004381
scaffold_6,5369252,5394863,5382029,25000,0.001832
scaffold_6,5394864,5420015,5407415,25000,0.001317
scaffold_6,5420016,5446220,5433070,25000,0.010828
scaffold_6,5446221,5472829,5459595,25000,0.001676
scaffold_6,5472830,5500539,5487291,25000,0.001985
scaffold_6,5500540,5532695,5514423,25000,0.005478
scaffold_6,5532696,5558821,5545676,25000,0.004798
scaffold_6,5558822,5584226,5571540,25000,0.00239
scaffold_6,5584227,5610855,5597423,25000,0.009111
scaffold_6,5610856,5636591,5623787,25000,0.004397
scaffold_6,5636592,5662740,5649469,25000,0.006068
scaffold_6,5662741,5688638,5675909,25000,0.005385
scaffold_6,5688639,5718919,5704809,25000,0.004286
scaffold_6,5718920,5748241,5733933,25000,0.003162
scaffold_6,5748242,5777155,5761731,25000,0.007389
scaffold_6,5777156,5839116,5793812,25000,0.005854
scaffold_6,5839117,5866784,5852943,25000,0.006521
scaffold_6,5866785,5893464,5880130,25000,0.005739
scaffold_6,5893465,5919233,5906419,25000,0.004399
scaffold_6,5919234,5946615,5933170,25000,0.009154
scaffold_6,5946616,5974141,5960610,25000,0.006784
scaffold_6,5974142,6038403,5997182,25000,0.009078
scaffold_6,6038404,6065164,6051643,25000,0.007966
scaffold_6,6065165,6094632,6079844,25000,0.010416
scaffold_6,6094633,6122767,6108554,25000,0.010338
scaffold_6,6122768,6173729,6150609,25000,0.008883
scaffold_6,6173730,6206710,6192131,25000,0.007643
scaffold_6,6206711,6236230,6220859,25000,0.007031
scaffold_6,6236231,6262299,6249295,25000,0.007069
scaffold_6,6262300,6291551,6276951,25000,0.005683
scaffold_6,6291552,6322937,6307624,25000,0.007158
scaffold_6,6322938,6350878,6336995,25000,0.00814
scaffold_6,6350879,6380616,6365504,25000,0.012332
scaffold_6,6380617,6410145,6394836,25000,0.011416
scaffold_6,6410146,6520192,6484610,25000,0.014706
scaffold_6,6520193,6578671,6543292,25000,0.012178
scaffold_6,6578672,6643276,6601018,25000,0.012683
scaffold_6,6643277,6720377,6681866,25000,0.015283
scaffold_6,6720378,6746543,6733486,25000,0.010005
scaffold_6,6746544,6846767,6804986,25000,0.015206
scaffold_6,6846768,6904746,6875551,25000,0.014832
scaffold_6,6904747,6958878,6923447,25000,0.007776
scaffold_6,6958880,7022926,6992818,25000,0.014131
scaffold_6,7022927,7072117,7050291,25000,0.006492
scaffold_6,7072118,7101009,7087686,25000,0.012323
scaffold_6,7101010,7132341,7116222,25000,0.011014
scaffold_6,7132345,7165701,7148088,25000,0.012721
scaffold_6,7165702,7196524,7181701,25000,0.010741
scaffold_6,7196525,7233903,7212201,25000,0.015321
scaffold_6,7233904,7262932,7249632,25000,0.011977
scaffold_6,7262933,7295420,7277711,25000,0.015625
scaffold_6,7295423,7321015,7308370,25000,0.0046
scaffold_6,7321016,7349408,7335617,25000,0.004043
scaffold_6,7349409,7379272,7364990,25000,0.005462
scaffold_6,7379273,7405759,7392650,25000,0.01056
scaffold_6,7405760,7432643,7419144,25000,0.008301
scaffold_6,7432644,7489378,7462137,25000,0.013437
scaffold_6,7489379,7565641,7523831,25000,0.010297
scaffold_6,7565642,7593951,7578913,25000,0.007052
scaffold_6,7593952,7621058,7607584,25000,0.010122
scaffold_6,7621059,7648308,7634470,25000,0.009322
scaffold_6,7648309,7676393,7662570,25000,0.006669
scaffold_6,7676394,7706721,7693229,25000,0.008676
scaffold_6,7706722,7742135,7721230,25000,0.002777
scaffold_6,7742136,7772318,7757652,25000,0.004496
scaffold_6,7772319,7797753,7785005,25000,0.002724
scaffold_6,7797754,7823454,7810781,25000,0.005275
scaffold_6,7823455,7849302,7836315,25000,0.005029
scaffold_6,7849303,7875538,7862641,25000,0.005289
scaffold_6,7875539,7901757,7888556,25000,0.006598
scaffold_6,7901758,7928306,7915065,25000,0.011153
scaffold_6,7928307,7955081,7941796,25000,0.005098
scaffold_6,7955082,7982532,7969120,25000,0.005455
scaffold_6,7982533,8014096,7996428,25000,0.009755
scaffold_6,8014097,8044239,8029198,25000,0.0071
scaffold_6,8044240,8071091,8057583,25000,0.011612
scaffold_6,8071092,8122566,8105263,25000,0.001394
scaffold_6,8122567,8148361,8135346,25000,0.003839
scaffold_6,8148362,8175867,8161760,25000,0.010734
scaffold_6,8175868,8208226,8190178,25000,0.00689
scaffold_6,8208227,8249494,8227603,25000,0.004879
scaffold_6,8249495,8279361,8265274,25000,0.004131
scaffold_6,8279362,8311178,8292819,25000,0.005857
scaffold_6,8311179,8347887,8327514,25000,0.01257
scaffold_6,8347888,8383969,8366153,25000,0.007512
scaffold_6,8383970,8414878,8399165,25000,0.012663
scaffold_6,8414879,8459956,8437205,25000,0.014169
scaffold_6,8459957,8524022,8488029,25000,0.012535
scaffold_6,8524023,8553445,8537755,25000,0.009057
scaffold_6,8553446,8613081,8576521,25000,0.021787
scaffold_6,8613082,8684328,8651701,25000,0.011284
scaffold_6,8684329,8716069,8700501,25000,0.023325
scaffold_6,8716070,8747746,8732164,25000,0.009759
scaffold_6,8747747,8796092,8770230,25000,0.012681
scaffold_6,8796093,8836381,8818133,25000,0.010901
scaffold_6,8836382,8873030,8852170,25000,0.019077
scaffold_6,8873031,8901526,8886910,25000,0.012845
scaffold_6,8901527,8929601,8915974,25000,0.00903
scaffold_6,8929602,8967982,8950034,25000,0.01563
scaffold_6,8967983,8994635,8981378,25000,0.012679
scaffold_6,8994636,9020939,9007382,25000,0.005675
scaffold_6,9020940,9045967,9033454,25000,0.00121
scaffold_6,9045968,9072870,9059363,25000,0.008097
scaffold_6,9072871,9099777,9086656,25000,0.004706
scaffold_6,9099778,9125589,9112979,25000,0.003618
scaffold_6,9125590,9164492,9141298,25000,0.010321
scaffold_6,9164493,9197004,9181940,25000,0.009079
scaffold_6,9197005,9299635,9261673,25000,0.005233
scaffold_6,9299636,9328073,9315149,25000,0.007695
scaffold_6,9328074,9358437,9343266,25000,0.006229
scaffold_6,9358438,9388108,9371726,25000,0.006319
scaffold_6,9388109,9415299,9401831,25000,0.008482
scaffold_6,9415300,9441782,9428551,25000,0.008792
scaffold_6,9441783,9474643,9459889,25000,0.008838
scaffold_6,9474644,9516415,9496564,25000,0.006927
scaffold_6,9516416,9553036,9533560,25000,0.007327
scaffold_6,9553037,9595854,9571927,25000,0.010599
scaffold_6,9595855,9669814,9651674,25000,0.021162
scaffold_6,9669815,9699098,9684727,25000,0.017869
scaffold_6,9699099,9728229,9714062,25000,0.017483
scaffold_6,9728230,9756410,9742969,25000,0.012442
scaffold_6,9756411,9792821,9777854,25000,0.01041
scaffold_6,9792823,9858610,9818078,25000,0.00641
scaffold_6,9858611,9890761,9874696,25000,0.013788
scaffold_6,9890762,9916389,9903676,25000,0.004579
scaffold_6,9916390,9941811,9929084,25000,0.005825
scaffold_6,9941812,9967710,9954734,25000,0.005817
scaffold_6,9967711,9994638,9980685,25000,0.007738
scaffold_6,9994639,10020374,10007509,25000,0.004244
scaffold_6,10020375,10051611,10034225,25000,0.003681
scaffold_6,10051612,10077687,10064889,25000,0.003705
scaffold_6,10077688,10104338,10091080,25000,0.008969
scaffold_6,10104339,10135809,10120514,25000,0.006024
scaffold_6,10135810,10163854,10149720,25000,0.015275
scaffold_6,10163855,10190506,10177158,25000,0.008379
scaffold_6,10190507,10217597,10204424,25000,0.008957
scaffold_6,10217598,10244824,10231394,25000,0.007627
scaffold_6,10244825,10270822,10257839,25000,0.005543
scaffold_6,10270823,10297865,10284201,25000,0.007315
scaffold_6,10297866,10358960,10337237,25000,0.007326
scaffold_6,10358961,10399849,10375792,25000,0.010256
scaffold_6,10399850,10502445,10458921,25000,0.022099
scaffold_6,10502446,10550711,10530823,25000,0.011691
scaffold_6,10550712,10585640,10566899,25000,0.011486
scaffold_6,10585641,10634684,10619381,25000,0.008588
scaffold_6,10634687,10664002,10649457,25000,0.010693
scaffold_6,10664003,10691234,10677591,25000,0.011157
scaffold_6,10691235,10724908,10708268,25000,0.015428
scaffold_6,10724909,10758495,10742539,25000,0.008021
scaffold_6,10758496,10810361,10791560,25000,0.011376
scaffold_6,10810362,10837300,10823683,25000,0.008481
scaffold_6,10837301,10867329,10852570,25000,0.008977
scaffold_6,10867330,10904922,10886640,25000,0.012781
scaffold_6,10904923,10980188,10940927,25000,0.016922
scaffold_6,10980189,11020477,10997679,25000,0.003565
scaffold_6,11020478,11065766,11043593,25000,0.002212
scaffold_6,11065767,11108524,11091059,25000,0.008747
scaffold_6,11108525,11152485,11136412,25000,0.00712
scaffold_6,11152486,11180073,11166702,25000,0.009348
scaffold_6,11180074,11206719,11193305,25000,0.004721
scaffold_6,11206720,11237037,11221017,25000,0.014029
scaffold_6,11237038,11311317,11293791,25000,0.009949
scaffold_6,11311318,11341514,11325077,25000,0.008404
scaffold_6,11341515,11376297,11359146,25000,0.006809
scaffold_6,11376298,11409250,11393216,25000,0.006125
scaffold_6,11409251,11435506,11422533,25000,0.00301
scaffold_6,11435507,11462112,11448611,25000,0.003308
scaffold_6,11462113,11488692,11475427,25000,0.009505
scaffold_6,11488693,11515209,11502162,25000,0.003648
scaffold_6,11515210,11543601,11529427,25000,0.004238
scaffold_6,11543602,11569069,11556290,25000,0.003941
scaffold_6,11569070,11594729,11581886,25000,0.00612
scaffold_6,11594730,11624523,11609465,25000,0.008207
scaffold_6,11624524,11669871,11642597,25000,0.011024
scaffold_6,11669872,11705517,11692031,25000,0.010602
scaffold_6,11705518,11740056,11719323,25000,0.009724
scaffold_6,11740057,11778192,11758143,25000,0.008397
scaffold_6,11778193,11819161,11798715,25000,0.009457
scaffold_6,11819162,11847824,11833597,25000,0.008454
scaffold_6,11847825,11882314,11866761,25000,0.011335
scaffold_6,11882315,11909326,11895995,25000,0.008673
scaffold_6,11909327,11956317,11939656,25000,0.014675
scaffold_6,11956318,11996891,11976497,25000,0.015256
scaffold_6,11996892,12025201,12011108,25000,0.012647
scaffold_6,12025202,12076038,12055558,25000,0.008254
scaffold_6,12076039,12127691,12092589,25000,0.007538
scaffold_6,12127692,12168626,12147074,25000,0.010116
scaffold_6,12168627,12201221,12186097,25000,0.014103
scaffold_6,12201222,12230637,12215040,25000,0.011497
scaffold_6,12230638,12257044,12243874,25000,0.010124
scaffold_6,12257045,12303270,12287223,25000,0.010561
scaffold_6,12303271,12330277,12317153,25000,0.012547
scaffold_6,12330278,12366788,12349435,25000,0.009259
scaffold_6,12366789,12394499,12380766,25000,0.012968
scaffold_6,12394500,12423273,12408573,25000,0.013732
scaffold_6,12423274,12451098,12437170,25000,0.017631
scaffold_6,12451099,12542365,12504322,25000,0.017328
scaffold_6,12542366,12608185,12572985,25000,0.022575
scaffold_6,12608186,12756151,12671370,25000,0.010552
scaffold_6,12756152,12818970,12793510,25000,0.021099
scaffold_6,12818971,12886711,12848258,25000,0.014067
scaffold_6,12886712,12925852,12906663,25000,0.009226
scaffold_6,12925853,12955689,12940865,25000,0.01305
scaffold_6,12955690,12982768,12969292,25000,0.0164
scaffold_6,12982769,13011707,12997161,25000,0.015592
scaffold_6,13011708,13037805,13024742,25000,0.008463
scaffold_6,13037806,13072237,13053325,25000,0.010796
scaffold_6,13072238,13105239,13088667,25000,0.010984
scaffold_6,13105240,13135332,13118656,25000,0.005189
scaffold_6,13135333,13161959,13148390,25000,0.004661
scaffold_6,13161960,13188322,13175085,25000,0.005047
scaffold_6,13188323,13214789,13201425,25000,0.006451
scaffold_6,13214790,13240851,13228147,25000,0.001894
scaffold_6,13240852,13267465,13253915,25000,0.004741
scaffold_6,13267466,13293573,13280417,25000,0.003516
scaffold_6,13293574,13319611,13306501,25000,0.001981
scaffold_6,13319612,13347447,13333725,25000,0.009329
