scaffold,start,end,mid,sites,pi_Hga
chr4,907347,932417,919886,25000,0.002735
chr4,932418,961707,946562,25000,0.003803
chr4,961708,987993,974807,25000,0.007249
chr4,987994,1025560,1007421,25000,0.01436
chr4,1025561,1067009,1041317,25000,0.007182
chr4,1067010,1096705,1081561,25000,0.007814
chr4,1096706,1127451,1111533,25000,0.007416
chr4,1127452,1162905,1143387,25000,0.010075
chr4,1162906,1195416,1178074,25000,0.008697
chr4,1195417,1221382,1208296,25000,0.00704
chr4,1221383,1247435,1234483,25000,0.007537
chr4,1247436,1273915,1260515,25000,0.008258
chr4,1273916,1299705,1286816,25000,0.010291
chr4,1299706,1326949,1313474,25000,0.009534
chr4,1326950,1367805,1346160,25000,0.010952
chr4,1367806,1400936,1387427,25000,0.008783
chr4,1400937,1427315,1413834,25000,0.004449
chr4,1427316,1453592,1440326,25000,0.006086
chr4,1453593,1498421,1481701,25000,0.005722
chr4,1498422,1524364,1511530,25000,0.004044
chr4,1524365,1562125,1543508,25000,0.0049
chr4,1562126,1589278,1574982,25000,0.006641
chr4,1589279,1632215,1602640,25000,0.001418
chr4,1632216,1657630,1645053,25000,0.001316
chr4,1657631,1684696,1671694,25000,0.008114
chr4,1684697,1710318,1697419,25000,0.002398
chr4,1710319,1736121,1723127,25000,0.004304
chr4,1736122,1762098,1749090,25000,0.005576
chr4,1762099,1788719,1775380,25000,0.008532
chr4,1788720,1815136,1801784,25000,0.009891
chr4,1815137,1845117,1830148,25000,0.011476
chr4,1845118,1874059,1860418,25000,0.012309
chr4,1874060,1903229,1888518,25000,0.010154
chr4,1903230,1933570,1918504,25000,0.017027
chr4,1933571,1960064,1946851,25000,0.008264
chr4,1960065,1987896,1974272,25000,0.009988
chr4,1987897,2018306,2004271,25000,0.012079
chr4,2018307,2050544,2034596,25000,0.006841
chr4,2050545,2092106,2070701,25000,0.017169
chr4,2092107,2371348,2302873,25000,0.012328
chr4,2371349,2398215,2384996,25000,0.010036
chr4,2398216,2424490,2411248,25000,0.00786
chr4,2424491,2463724,2439229,25000,0.008002
chr4,2463725,2490250,2476832,25000,0.008895
chr4,2490251,2521090,2503781,25000,0.009439
chr4,2521091,2551201,2536518,25000,0.008898
chr4,2551202,2588292,2568093,25000,0.013096
chr4,2588293,2620407,2604281,25000,0.012123
chr4,2620408,2650381,2634713,25000,0.013627
chr4,2650382,2678425,2664110,25000,0.020135
chr4,2678426,2725409,2703716,25000,0.023344
chr4,2725410,2780838,2766261,25000,0.02017
chr4,2780839,2820921,2802712,25000,0.014859
chr4,2820922,2850711,2835179,25000,0.014841
chr4,2850712,2881469,2866052,25000,0.015694
chr4,2881471,2910360,2895249,25000,0.015141
chr4,2910361,2949777,2928804,25000,0.015155
chr4,2949778,2983698,2967598,25000,0.017423
chr4,2983699,3010870,2997543,25000,0.009662
chr4,3010871,3041307,3024292,25000,0.009735
chr4,3041309,3085267,3068021,25000,0.008367
chr4,3085268,3111463,3098307,25000,0.010731
chr4,3111464,3142515,3125189,25000,0.009694
chr4,3142516,3182295,3158119,25000,0.012663
chr4,3182296,3230557,3217087,25000,0.014306
chr4,3230558,3258569,3245230,25000,0.012991
chr4,3258570,3292576,3273054,25000,0.024873
chr4,3292577,3322717,3308324,25000,0.014091
chr4,3322718,3352384,3336970,25000,0.008805
chr4,3352385,3387708,3369229,25000,0.009215
chr4,3387709,3415882,3400945,25000,0.006456
chr4,3415883,3454651,3437951,25000,0.010106
chr4,3454652,3490201,3472989,25000,0.01306
chr4,3490205,3563400,3533425,25000,0.014407
chr4,3563401,3591086,3577596,25000,0.008211
chr4,3591087,3641791,3622487,25000,0.012881
chr4,3641792,3669752,3655941,25000,0.014349
chr4,3669753,3754700,3708690,25000,0.013071
chr4,3754701,3783619,3769794,25000,0.008736
chr4,3783620,3874046,3807310,25000,0.017569
chr4,3874047,4027274,3916171,25000,0.022629
chr4,4027275,4160876,4054856,25000,0.026569
chr4,4160878,4212929,4191886,25000,0.005781
chr4,4212930,4240572,4227158,25000,0.00807
chr4,4240573,4285939,4264556,25000,0.014916
chr4,4285941,4311722,4298859,25000,0.009839
chr4,4311723,4348016,4330298,25000,0.002698
chr4,4348017,4376578,4361959,25000,0.014317
chr4,4376579,4403823,4390621,25000,0.015162
chr4,4403824,4462090,4432386,25000,0.01429
chr4,4462091,4489938,4476636,25000,0.006021
chr4,4489939,4546535,4516551,25000,0.011939
chr4,4546536,4576928,4559546,25000,0.008056
chr4,4576929,4620886,4605893,25000,0.009252
chr4,4620887,4774555,4674021,25000,0.011855
chr4,4774556,4810025,4792764,25000,0.004442
chr4,4810026,4846112,4832138,25000,0.003895
chr4,4846113,4872734,4859545,25000,0.013168
chr4,4872735,4902333,4887118,25000,0.004422
chr4,4902334,4929818,4916467,25000,0.020253
chr4,4929819,4967296,4947560,25000,0.006204
chr4,4967297,5005103,4986919,25000,0.008891
chr4,5005104,5101151,5040545,25000,0.01265
chr4,5101152,5136268,5120812,25000,0.011921
chr4,5136269,5163926,5150157,25000,0.015076
chr4,5163927,5214019,5193175,25000,0.023568
chr4,5214020,5274286,5239055,25000,0.007365
chr4,5274287,5308427,5293543,25000,0.005152
chr4,5308428,5334147,5321276,25000,0.00169
chr4,5334148,5362658,5349117,25000,0.005678
chr4,5362659,5392949,5377049,25000,0.004187
chr4,5392950,5472788,5450459,25000,0.009214
chr4,5472789,5520180,5499729,25000,0.010667
chr4,5520181,5561114,5534410,25000,0.007589
chr4,5561115,5592099,5576846,25000,0.006645
chr4,5592100,5620939,5606975,25000,0.008999
chr4,5620940,5663044,5643045,25000,0.00792
chr4,5663045,5693364,5680361,25000,0.004227
chr4,5693365,5720294,5706740,25000,0.007542
chr4,5720295,5748295,5734191,25000,0.011488
chr4,5748296,5832480,5794698,25000,0.012873
chr4,5832481,5859342,5845903,25000,0.008903
chr4,5859343,5885878,5872714,25000,0.002019
chr4,5885879,5930678,5913971,25000,0.002744
chr4,5930679,5962810,5946847,25000,0.00224
chr4,5962811,6043346,6009859,25000,0.006068
chr4,6043347,6075829,6059874,25000,0.006961
chr4,6075830,6102625,6089219,25000,0.01009
chr4,6102626,6155951,6138268,25000,0.010602
chr4,6155952,6183773,6170359,25000,0.006479
chr4,6183774,6212032,6197252,25000,0.005681
chr4,6212033,6240081,6226933,25000,0.005325
chr4,6240082,6280906,6256438,25000,0.006588
chr4,6280908,6683643,6385549,25000,0.012666
chr4,6683644,6734603,6717196,25000,0.019213
chr4,6734604,6788504,6770447,25000,0.019216
chr4,6788505,6876997,6846757,25000,0.007857
chr4,6876998,6937341,6894669,25000,0.010954
chr4,6937342,6971185,6956168,25000,0.009227
chr4,6971186,7057685,7007745,25000,0.019783
chr4,7057686,7273817,7177202,25000,0.010802
chr4,7273818,7328252,7295274,25000,0.015443
chr4,7328253,7363520,7345855,25000,0.012845
chr4,7363521,7453351,7410479,25000,0.01398
chr4,7453352,7528454,7482103,25000,0.016634
chr4,7528455,7619940,7570014,25000,0.014974
chr4,7619941,7681886,7650286,25000,0.021481
chr4,7681887,7708021,7695033,25000,0.004756
chr4,7708022,7733786,7721010,25000,0.006647
chr4,7733788,7791228,7750984,25000,0.018752
chr4,7791229,7836837,7815458,25000,0.012551
chr4,7836838,7865185,7851088,25000,0.008569
chr4,7865186,7921342,7888687,25000,0.013553
chr4,7921343,8041879,7984582,25000,0.009375
chr4,8041880,8101039,8072522,25000,0.015651
chr4,8101040,8141950,8120625,25000,0.018426
chr4,8141951,8185509,8163596,25000,0.014228
chr4,8185510,8216289,8199668,25000,0.011815
chr4,8216290,8309651,8235252,25000,0.013551
chr4,8309652,8336266,8322862,25000,0.009404
chr4,8336267,8366690,8351558,25000,0.010824
chr4,8366691,8395605,8380893,25000,0.004171
chr4,8395606,8437494,8412366,25000,0.011075
chr4,8437495,8479763,8459357,25000,0.015235
chr4,8479764,8535631,8502549,25000,0.014281
chr4,8535632,8564922,8550862,25000,0.010469
chr4,8564923,8594666,8580869,25000,0.010578
chr4,8594667,8622529,8608653,25000,0.011042
chr4,8622530,8651479,8635869,25000,0.009197
chr4,8651480,8683672,8668847,25000,0.007637
chr4,8683673,8712603,8697893,25000,0.013265
chr4,8712604,8777616,8741669,25000,0.01649
chr4,8777617,8820426,8795500,25000,0.006669
chr4,8820427,8850147,8836238,25000,0.007011
chr4,8850148,8879016,8865515,25000,0.006079
chr4,8879017,8904727,8891766,25000,0.005327
chr4,8904728,8930359,8917664,25000,0.005613
chr4,8930360,8955909,8943107,25000,0.002174
chr4,8955910,8983781,8969868,25000,0.002853
chr4,8983782,9009330,8996484,25000,0.003388
chr4,9009331,9037489,9023694,25000,0.007357
chr4,9037490,9062578,9050043,25000,0.002948
chr4,9062579,9088032,9075269,25000,0.002026
chr4,9088033,9113798,9100812,25000,0.005574
chr4,9113799,9143816,9128473,25000,0.004239
chr4,9143817,9169868,9157158,25000,0.004658
chr4,9169869,9197524,9182913,25000,0.0058
chr4,9197525,9223763,9210539,25000,0.016995
chr4,9223764,9251401,9237663,25000,0.010699
chr4,9251402,9284537,9266741,25000,0.009119
chr4,9284538,9313318,9297771,25000,0.008581
chr4,9313320,9340076,9326545,25000,0.005006
chr4,9340077,9367129,9353495,25000,0.009646
chr4,9367130,9394658,9380948,25000,0.011512
chr4,9394659,9422092,9408652,25000,0.007924
chr4,9422093,9448729,9435391,25000,0.006985
chr4,9448730,9477984,9464779,25000,0.007933
chr4,9477985,9552512,9524196,25000,0.00235
chr4,9552513,9577804,9565177,25000,0.004473
chr4,9577805,9604002,9590868,25000,0.005737
chr4,9604003,9630103,9616858,25000,0.007406
chr4,9630104,9656874,9643087,25000,0.004596
chr4,9656875,9683613,9670485,25000,0.010594
chr4,9683614,9710004,9696894,25000,0.006928
chr4,9710005,9737307,9723674,25000,0.008202
chr4,9737308,9762868,9750222,25000,0.004689
chr4,9762869,9792930,9778026,25000,0.009742
chr4,9792931,9819171,9805691,25000,0.004083
chr4,9819172,9851926,9835481,25000,0.004118
chr4,9851927,9877231,9864560,25000,0.002919
chr4,9877232,9924917,9909535,25000,0.002215
chr4,9924918,9950736,9937974,25000,0.002768
chr4,9950737,9989138,9966134,25000,0.005011
chr4,9989139,10016344,10002852,25000,0.007075
chr4,10016345,10042103,10029245,25000,0.003916
chr4,10042104,10070021,10055212,25000,0.003625
chr4,10070022,10097178,10083685,25000,0.00789
chr4,10097179,10124698,10111036,25000,0.003386
chr4,10124699,10153923,10139631,25000,0.001995
chr4,10153924,10180219,10167146,25000,0.003064
chr4,10180220,10205520,10192860,25000,0.001026
chr4,10205521,10232151,10218806,25000,0.00026
chr4,10232152,10265509,10248669,25000,0.007609
chr4,10265510,10305373,10285586,25000,0.005258
chr4,10305374,10331313,10318287,25000,0.002724
chr4,10331314,10356860,10344138,25000,0.003229
chr4,10356861,10385568,10371412,25000,0.007204
chr4,10385569,10411145,10398513,25000,0.002495
chr4,10411146,10437073,10424147,25000,0.004959
chr4,10437074,10463217,10450077,25000,0.009266
chr4,10463218,10489925,10476095,25000,0.00923
chr4,10489926,10524398,10509344,25000,0.011054
chr4,10524399,10555679,10540605,25000,0.005727
chr4,10555680,10593627,10580036,25000,0.015686
chr4,10593628,10619272,10606344,25000,0.002107
chr4,10619273,10647033,10632133,25000,0.004836
chr4,10647034,10673088,10659852,25000,0.006095
chr4,10673089,10699259,10686306,25000,0.007567
chr4,10699260,10733139,10713396,25000,0.011353
chr4,10733140,10759363,10746283,25000,0.007121
chr4,10759365,10786133,10772624,25000,0.004687
chr4,10786134,10812216,10799399,25000,0.002229
chr4,10812217,10839723,10826493,25000,0.004609
chr4,10839726,10866715,10853090,25000,0.005961
chr4,10866716,10894490,10880447,25000,0.007274
chr4,10894491,10935703,10915929,25000,0.006868
chr4,10935704,11001406,10968059,25000,0.011982
chr4,11001407,11026593,11014050,25000,0.002404
chr4,11026594,11054854,11041207,25000,0.001417
chr4,11054855,11080155,11067523,25000,0.004723
chr4,11080156,11106342,11093035,25000,0.00996
chr4,11106343,11132263,11119577,25000,0.001423
chr4,11132264,11164267,11148367,25000,0.00905
chr4,11164268,11190400,11177201,25000,0.006937
chr4,11190401,11216773,11203534,25000,0.005846
chr4,11216774,11252151,11231996,25000,0.003624
chr4,11252152,11281974,11266656,25000,0.007413
chr4,11281975,11307498,11294692,25000,0.004956
chr4,11307499,11332946,11320169,25000,0.002466
chr4,11332947,11358981,11345732,25000,0.005608
chr4,11358982,11385443,11372236,25000,0.004888
chr4,11385444,11414265,11399949,25000,0.016206
chr4,11414266,11444609,11428666,25000,0.010325
chr4,11444610,11474943,11461310,25000,0.008876
chr4,11474944,11506622,11489943,25000,0.008054
chr4,11506623,11542520,11522671,25000,0.005687
chr4,11542521,11571232,11557310,25000,0.001706
chr4,11571233,11602826,11587069,25000,0.007759
chr4,11602827,11629890,11616390,25000,0.006693
chr4,11629891,11709673,11675121,25000,0.009246
chr4,11709674,11771161,11732934,25000,0.015221
chr4,11771162,11820449,11804951,25000,0.014729
chr4,11820450,11848913,11834101,25000,0.012391
chr4,11848914,11875152,11862268,25000,0.006573
chr4,11875153,11901984,11888339,25000,0.004226
chr4,11901985,11927656,11914816,25000,0.005102
chr4,11927657,11955552,11941071,25000,0.008304
chr4,11955553,11991171,11975842,25000,0.010345
chr4,11991172,12018002,12004740,25000,0.006895
chr4,12018003,12044058,12030851,25000,0.00695
chr4,12044059,12070161,12057262,25000,0.008802
chr4,12070162,12097125,12083735,25000,0.005771
chr4,12097126,12123420,12110345,25000,0.006771
chr4,12123421,12162933,12148741,25000,0.00125
chr4,12162934,12189096,12175574,25000,0.001203
chr4,12189097,12217996,12204835,25000,0.00114
chr4,12217997,12243186,12230631,25000,0.000966
chr4,12243187,12284847,12262275,25000,0.012084
chr4,12284848,12320501,12303491,25000,0.015647
chr4,12320502,12349375,12335700,25000,0.01536
chr4,12349376,12391996,12366873,25000,0.009263
chr4,12391997,12418501,12404915,25000,0.003301
chr4,12418502,12527103,12498144,25000,0.01714
chr4,12527104,12561778,12542364,25000,0.01264
chr4,12561779,12599812,12580597,25000,0.012829
chr4,12599813,12631297,12614293,25000,0.005331
chr4,12631298,12665956,12645945,25000,0.002235
chr4,12665957,12705644,12688908,25000,0.007287
chr4,12705645,12755808,12728556,25000,0.003386
chr4,12755809,12797708,12770395,25000,0.006017
chr4,12797709,12860372,12832269,25000,0.008872
chr4,12860373,12889648,12874431,25000,0.013615
chr4,12889649,12995779,12917945,25000,0.017871
chr4,12995780,13047772,13022661,25000,0.006146
chr4,13047773,13083261,13061827,25000,0.008632
chr4,13083262,13115840,13101940,25000,0.01222
chr4,13115841,13180667,13137330,25000,0.009404
chr4,13180668,13213324,13197321,25000,0.010146
chr4,13213325,13246614,13231362,25000,0.010898
chr4,13246615,13292664,13265785,25000,0.01583
chr4,13292665,13337099,13318582,25000,0.015245
chr4,13337100,13375526,13354977,25000,0.015612
chr4,13375527,13409643,13392575,25000,0.013178
chr4,13409644,13448780,13424557,25000,0.008021
chr4,13448781,13497329,13476934,25000,0.005799
chr4,13497330,13527751,13512593,25000,0.011436
chr4,13527752,13587036,13543554,25000,0.009112
chr4,13587037,13616684,13602045,25000,0.008527
chr4,13616685,13667142,13645523,25000,0.006105
chr4,13667143,13709107,13690451,25000,0.007464
chr4,13709108,13821879,13773617,25000,0.013821
chr4,13821880,13858421,13841740,25000,0.018787
chr4,13858422,14039392,13967993,25000,0.008279
chr4,14039394,14087292,14071456,25000,0.005837
chr4,14087293,14143933,14124475,25000,0.009101
chr4,14143934,14171513,14157527,25000,0.013893
chr4,14171514,14229116,14208057,25000,0.014454
chr4,14229117,14284536,14249441,25000,0.01577
chr4,14284537,14546896,14396774,25000,0.015945
chr4,14546897,14585472,14563034,25000,0.017036
chr4,14585473,14617332,14601583,25000,0.016073
chr4,14617333,14655340,14632297,25000,0.014494
chr4,14655341,14714495,14677951,25000,0.01142
chr4,14714496,14746701,14728848,25000,0.019058
chr4,14746702,14808672,14772377,25000,0.012578
chr4,14808673,14841636,14826188,25000,0.014662
chr4,14841638,14886751,14863889,25000,0.015003
chr4,14886752,14920201,14900470,25000,0.010714
chr4,14920202,14964065,14937844,25000,0.008926
chr4,14964066,15006451,14984213,25000,0.008188
chr4,15006452,15034033,15020045,25000,0.012134
chr4,15034034,15062940,15049534,25000,0.00514
chr4,15062941,15089479,15076155,25000,0.005954
chr4,15089480,15118867,15103267,25000,0.008294
chr4,15118868,15145073,15132142,25000,0.00731
chr4,15145074,15171858,15158327,25000,0.008651
chr4,15171859,15197478,15184702,25000,0.006907
chr4,15197479,15225118,15211387,25000,0.005687
chr4,15225119,15264140,15242139,25000,0.007447
chr4,15264141,15304732,15280464,25000,0.003144
chr4,15304733,15334149,15319915,25000,0.006914
chr4,15334150,15363331,15348554,25000,0.004915
chr4,15363332,15435649,15396168,25000,0.000994
chr4,15435650,15471684,15455436,25000,0.008257
chr4,15471685,15505489,15488337,25000,0.011807
chr4,15505490,15592952,15522914,25000,0.000734
chr4,15592953,15638054,15616079,25000,0.005241
chr4,15638055,15667921,15652505,25000,0.011956
chr4,15667922,15701714,15685045,25000,0.012667
chr4,15701715,15730255,15716007,25000,0.006151
chr4,15730256,15757485,15743893,25000,0.011177
chr4,15757486,15786700,15772505,25000,0.017258
chr4,15786701,15835322,15810929,25000,0.007653
chr4,15835323,15885126,15861502,25000,0.007387
chr4,15885127,15919565,15902843,25000,0.00446
chr4,15919566,15945803,15932539,25000,0.003203
chr4,15945804,15977320,15960532,25000,0.008141
chr4,15977321,16004774,15991146,25000,0.012759
chr4,16004775,16031497,16017797,25000,0.00546
chr4,16031498,16064487,16045727,25000,0.005519
chr4,16064488,16093101,16078295,25000,0.008366
chr4,16093102,16126102,16109339,25000,0.013022
chr4,16126103,16157308,16141821,25000,0.012909
chr4,16157309,16183742,16170706,25000,0.013768
chr4,16183743,16211679,16197515,25000,0.010555
chr4,16211680,16241570,16227316,25000,0.009815
chr4,16241571,16283930,16260535,25000,0.012213
chr4,16283931,16313284,16298006,25000,0.011792
chr4,16313285,16341438,16326873,25000,0.01251
chr4,16341439,16372318,16357411,25000,0.007926
chr4,16372319,16398199,16385007,25000,0.008665
chr4,16398200,16430527,16413650,25000,0.010806
chr4,16430528,16466753,16450408,25000,0.018758
chr4,16466754,16493074,16479747,25000,0.008273
chr4,16493075,16520838,16506172,25000,0.007442
chr4,16520839,16566468,16540203,25000,0.009768
chr4,16566469,16592790,16579798,25000,0.007392
chr4,16592791,16623778,16609787,25000,0.011303
chr4,16623779,16667110,16646540,25000,0.013898
chr4,16667111,16699363,16683735,25000,0.003905
chr4,16699364,16725209,16712143,25000,0.008433
chr4,16725210,16751405,16738491,25000,0.009502
