scaffold,start,end,mid,sites,pi_Sms1,pi_Sms2,dxy_Sms1_Sms2,Fst_Sms1_Sms2
scaffold_5,20851336,20901924,20871748,25000,0.003543,0.004181,0.006642,0.270934
scaffold_5,20901925,20941808,20919060,25000,0.002847,0.002999,0.002898,-0.004382
scaffold_5,20941809,21002414,20972746,25000,0.001899,0.001497,0.002419,0.179778
scaffold_5,21002415,21036849,21020364,25000,0.003808,0.003158,0.004505,0.131456
scaffold_5,21036850,21086330,21063458,25000,0.003078,0.003235,0.00478,0.209803
scaffold_5,21086331,21173561,21137889,25000,0.00309,0.003241,0.003015,-0.027068
scaffold_5,21173562,21214251,21192152,25000,0.003777,0.003867,0.003887,0.008712
scaffold_5,21214252,21326056,21291331,25000,0.002831,0.003003,0.003191,0.046169
scaffold_5,21326057,21359159,21342022,25000,0.005177,0.004467,0.005828,0.097224
scaffold_5,21359160,21433948,21390202,25000,0.0042,0.003997,0.004532,0.051739
scaffold_5,21433949,21469512,21448500,25000,0.001731,0.001691,0.001658,-0.016382
scaffold_5,21469513,21496044,21482631,25000,0.002767,0.002911,0.002721,-0.023018
scaffold_5,21496045,21537307,21513132,25000,0.002065,0.002181,0.00203,-0.02494
scaffold_5,21537308,21572417,21553254,25000,0.002258,0.002893,0.002565,-0.004203
scaffold_5,21572418,21632399,21605326,25000,0.002143,0.002259,0.003712,0.267562
scaffold_5,21632400,21670889,21649163,25000,0.001723,0.001441,0.001515,-0.028727
scaffold_5,21670890,21732777,21689649,25000,0.002942,0.003074,0.002897,-0.015801
scaffold_5,21732778,21789116,21762022,25000,0.003955,0.004054,0.004527,0.06224
scaffold_5,21789117,21824501,21804877,25000,0.002157,0.002107,0.005054,0.411029
scaffold_5,21824502,21865254,21849090,25000,0.002122,0.002071,0.002141,0.011521
scaffold_5,21865255,21891731,21878297,25000,0.001661,0.00187,0.007544,0.627085
scaffold_5,21891732,21918691,21905573,25000,0.003507,0.002482,0.010459,0.563794
scaffold_5,21918692,21946359,21931729,25000,0.00248,0.001645,0.006168,0.509356
scaffold_5,21946360,21981687,21960293,25000,0.001853,0.002602,0.010607,0.661121
scaffold_5,21981688,22007132,21994482,25000,0.002276,0.002086,0.002107,-0.017871
scaffold_5,22007133,22086074,22021242,25000,0.001411,0.001415,0.001391,-0.007999
scaffold_5,22086075,22120064,22099273,25000,0.00135,0.001777,0.00169,0.040036
scaffold_5,22120065,22145428,22132713,25000,0.003762,0.003546,0.005941,0.244239
scaffold_5,22145429,22185302,22160179,25000,0.002318,0.002388,0.002461,0.02311
scaffold_5,22185303,22216839,22200845,25000,0.002509,0.001783,0.002061,-0.022573
scaffold_5,22216840,22242883,22230018,25000,0.00144,0.001189,0.001244,-0.029529
scaffold_5,22242884,22276775,22260031,25000,0.001451,0.00128,0.002429,0.286861
scaffold_5,22276776,22316909,22294009,25000,0.002655,0.002575,0.002635,0.003851
scaffold_5,22316910,22348911,22331068,25000,0.001895,0.001672,0.001902,0.029018
scaffold_5,22348912,22377934,22364315,25000,0.003907,0.003633,0.003798,0.0038
scaffold_5,22377935,22412181,22392376,25000,0.002339,0.002269,0.002159,-0.033631
scaffold_5,22412182,22454286,22434174,25000,0.001818,0.002008,0.00187,-0.011428
scaffold_5,22454287,22517833,22482243,25000,0.002161,0.002047,0.003433,0.247752
scaffold_5,22517834,22548304,22533763,25000,0.002165,0.002118,0.003048,0.179197
scaffold_5,22548305,22574735,22561477,25000,0.002004,0.002349,0.002202,0.016893
scaffold_5,22574736,22602687,22588264,25000,0.001708,0.002021,0.001777,-0.024821
scaffold_5,22602688,22638326,22618642,25000,0.001843,0.0017,0.001746,-0.010277
scaffold_5,22638327,22712525,22684865,25000,0.001872,0.001654,0.002822,0.236678
scaffold_5,22712526,22759619,22732107,25000,0.002085,0.002198,0.008122,0.589588
scaffold_5,22759620,22815542,22781136,25000,0.003848,0.003768,0.004544,0.090738
scaffold_5,22815543,22845461,22831592,25000,0.003207,0.002577,0.003043,0.0263
scaffold_5,22845462,22878810,22864996,25000,0.002681,0.002037,0.002297,-0.013673
scaffold_5,22878811,22959807,22914091,25000,0.001007,0.000906,0.000921,-0.015615
scaffold_5,22959808,22991620,22977570,25000,0.003196,0.003332,0.00314,-0.021489
scaffold_5,22991621,23020235,23005900,25000,0.001497,0.002065,0.001681,-0.029733
scaffold_5,23020236,23072602,23044863,25000,0.001571,0.001478,0.001429,-0.033539
scaffold_5,23072603,23121357,23093446,25000,0.001195,0.001188,0.001131,-0.026755
scaffold_5,23121358,23173300,23145443,25000,0.00193,0.001718,0.001776,-0.013744
scaffold_5,23173301,23212114,23194719,25000,0.002178,0.001798,0.003481,0.281816
scaffold_5,23212115,23314866,23242407,25000,0.002514,0.002573,0.002758,0.041078
scaffold_5,23314867,23383406,23342732,25000,0.001568,0.001401,0.004259,0.494947
scaffold_5,23383407,23465432,23426678,25000,0.000924,0.001253,0.001013,-0.037213
scaffold_5,23465433,23514424,23483339,25000,0.002025,0.004192,0.004735,0.212606
scaffold_5,23514425,23630649,23565766,25000,0.001816,0.00234,0.00237,0.066677
scaffold_5,23630651,23665937,23645183,25000,0.001575,0.001616,0.002383,0.203605
scaffold_5,23665938,23696432,23681460,25000,0.000902,0.000936,0.000853,-0.038911
scaffold_5,23696433,23726173,23710569,25000,0.001048,0.00084,0.000877,-0.038459
scaffold_5,23726174,23752204,23739434,25000,0.001638,0.001724,0.001627,-0.017017
scaffold_5,23752205,23777536,23764857,25000,0.000717,0.000935,0.000763,-0.041093
scaffold_5,23777537,23802726,23790149,25000,0.001728,0.001729,0.001647,-0.0251
scaffold_5,23802727,23828459,23815585,25000,0.000983,0.001101,0.000967,-0.03868
scaffold_5,23828460,23854083,23841326,25000,0.000851,0.000886,0.000806,-0.038705
scaffold_5,23854084,23879805,23866954,25000,0.001562,0.001528,0.001435,-0.038459
scaffold_5,23879806,23906122,23892933,25000,0.001223,0.001275,0.001173,-0.032498
scaffold_5,23906123,23931775,23918940,25000,0.001303,0.001245,0.001183,-0.038461
scaffold_5,23931776,23987715,23953216,25000,0.001151,0.001106,0.001069,-0.028314
scaffold_5,23987716,24059011,24023691,25000,0.001205,0.002195,0.001592,-0.028436
scaffold_5,24059012,24085874,24072579,25000,0.000692,0.000573,0.000595,-0.03195
scaffold_5,24085875,24103927,24096378,12076,0.001886,0.001896,0.001812,-0.022009
scaffold_6,27943,85120,56986,25000,0.002503,0.002822,0.004747,0.279618
scaffold_6,85121,241501,169748,25000,0.001562,0.001496,0.001732,0.064439
scaffold_6,241502,460047,370391,25000,0.002871,0.002825,0.002669,-0.033503
scaffold_6,460048,576156,521345,25000,0.001866,0.001586,0.001708,-0.005364
scaffold_6,576157,617875,598747,25000,0.002208,0.001948,0.004254,0.350841
scaffold_6,617876,655099,636002,25000,0.003219,0.001585,0.006045,0.439074
scaffold_6,655100,697498,677942,25000,0.001395,0.00122,0.001227,-0.032323
scaffold_6,697499,833291,734443,25000,0.001669,0.001826,0.001657,-0.027807
scaffold_6,833292,1011219,932760,25000,0.002008,0.001911,0.001944,-0.003887
scaffold_6,1011220,1073989,1037056,25000,0.003197,0.002649,0.003028,0.017997
scaffold_6,1073990,1183855,1113073,25000,0.002255,0.002252,0.002162,-0.021126
scaffold_6,1183862,1232081,1217659,25000,0.001654,0.001556,0.001751,0.045979
scaffold_6,1232082,1304118,1262944,25000,0.001272,0.002008,0.002687,0.247329
scaffold_6,1304119,1433852,1365392,25000,0.001922,0.002021,0.001921,-0.013427
scaffold_6,1433853,1525118,1494039,25000,0.001344,0.001235,0.001203,-0.040406
scaffold_6,1525119,1588775,1570209,25000,0.002243,0.002232,0.002238,0.000187
scaffold_6,1588776,1652172,1625604,25000,0.003055,0.003685,0.003668,0.043652
scaffold_6,1652173,1679663,1666441,25000,0.00217,0.002302,0.002111,-0.029782
scaffold_6,1679664,1712509,1697379,25000,0.002042,0.002163,0.002264,0.03772
scaffold_6,1712510,1764765,1729891,25000,0.00316,0.003401,0.003924,0.091966
scaffold_6,1764766,1866840,1827201,25000,0.003103,0.003058,0.006474,0.36458
scaffold_6,1866841,1903758,1888774,25000,0.001404,0.001169,0.001327,0.016381
scaffold_6,1903759,1959775,1918642,25000,0.001231,0.001145,0.001142,-0.020297
scaffold_6,1959776,1996414,1975877,25000,0.001445,0.001609,0.001682,0.049802
scaffold_6,1996415,2034573,2013565,25000,0.00098,0.001406,0.001244,0.020218
scaffold_6,2034574,2083989,2059262,25000,0.001733,0.001789,0.00227,0.130611
scaffold_6,2083990,2132519,2117508,25000,0.002268,0.002099,0.002046,-0.033643
scaffold_6,2132520,2185631,2153447,25000,0.001565,0.001197,0.003632,0.457025
scaffold_6,2185632,2294710,2258780,25000,0.001829,0.002232,0.00188,-0.038535
scaffold_6,2294711,2343898,2322860,25000,0.002015,0.001823,0.003454,0.292101
scaffold_6,2343899,2398145,2373520,25000,0.003724,0.0033,0.003498,-0.001913
scaffold_6,2398146,2431927,2413546,25000,0.001927,0.001752,0.001733,-0.034078
scaffold_6,2431928,2476480,2458315,25000,0.002281,0.002265,0.002227,-0.010511
scaffold_6,2476481,2560002,2505687,25000,0.002639,0.00268,0.003273,0.106359
scaffold_6,2560003,2607457,2585792,25000,0.00132,0.00123,0.001277,0.001005
scaffold_6,2607458,2662784,2638213,25000,0.002972,0.003016,0.003637,0.099805
scaffold_6,2662785,2714020,2685888,25000,0.001622,0.001831,0.001849,0.031135
scaffold_6,2714021,2809345,2768794,25000,0.001959,0.002188,0.002297,0.05236
scaffold_6,2809347,2883780,2851078,25000,0.001327,0.001313,0.001231,-0.03691
scaffold_6,2883781,2949603,2928525,25000,0.001424,0.001466,0.001353,-0.032669
scaffold_6,2949604,2981429,2964423,25000,0.003369,0.003075,0.004097,0.120965
scaffold_6,2981430,3012765,2997583,25000,0.001917,0.002178,0.00203,-0.003404
scaffold_6,3012766,3038521,3025640,25000,0.003196,0.003379,0.003171,-0.018562
scaffold_6,3038522,3094584,3068027,25000,0.001502,0.001538,0.001562,0.014081
scaffold_6,3094585,3132232,3114335,25000,0.002847,0.00257,0.002893,0.033957
scaffold_6,3132233,3178845,3157636,25000,0.002309,0.002299,0.002906,0.118915
scaffold_6,3178846,3217347,3199151,25000,0.004553,0.001936,0.005784,0.287657
scaffold_6,3217348,3244204,3230714,25000,0.00231,0.001901,0.002289,0.042962
scaffold_6,3244205,3291903,3267604,25000,0.002084,0.001766,0.001847,-0.021486
scaffold_6,3291904,3319036,3305435,25000,0.001441,0.001604,0.001486,-0.012686
scaffold_6,3319037,3359273,3341885,25000,0.002508,0.002834,0.00273,0.011798
scaffold_6,3359274,3388150,3374222,25000,0.002104,0.002144,0.002195,0.016742
scaffold_6,3388151,3419112,3404301,25000,0.002401,0.002409,0.004131,0.267123
scaffold_6,3419113,3464492,3435647,25000,0.001932,0.001935,0.00371,0.321202
scaffold_6,3464493,3503715,3485719,25000,0.001668,0.002106,0.004962,0.458553
scaffold_6,3503716,3546654,3529566,25000,0.001561,0.001661,0.001862,0.073428
scaffold_6,3546655,3591251,3570733,25000,0.001527,0.002837,0.006227,0.488949
scaffold_6,3591252,3669912,3624746,25000,0.002117,0.002128,0.00201,-0.027597
scaffold_6,3669913,3712111,3694167,25000,0.001749,0.001928,0.001731,-0.031196
scaffold_6,3712112,3747476,3728554,25000,0.001385,0.001453,0.001333,-0.032343
scaffold_6,3747477,3801237,3773234,25000,0.00236,0.002354,0.00479,0.34923
scaffold_6,3801240,3827475,3814248,25000,0.001813,0.001954,0.007401,0.600904
scaffold_6,3827476,3853386,3840432,25000,0.001696,0.001776,0.01047,0.721444
scaffold_6,3853387,3915809,3874181,25000,0.001676,0.001581,0.004347,0.462798
scaffold_6,3915810,3941794,3929046,25000,0.001565,0.001813,0.001778,0.026441
scaffold_6,3941795,4004557,3967098,25000,0.001384,0.001525,0.003126,0.372418
scaffold_6,4004558,4043399,4022269,25000,0.001779,0.001607,0.003436,0.345082
scaffold_6,4043400,4079694,4057559,25000,0.001902,0.00193,0.002175,0.065154
scaffold_6,4079695,4107806,4093274,25000,0.003409,0.003321,0.003316,-0.007574
scaffold_6,4107807,4136615,4122340,25000,0.001371,0.001324,0.002162,0.237804
scaffold_6,4136616,4172251,4157372,25000,0.004095,0.003488,0.004472,0.084859
scaffold_6,4172252,4226079,4203195,25000,0.001828,0.001924,0.002288,0.09281
scaffold_6,4226080,4279044,4252390,25000,0.002019,0.001853,0.002964,0.215032
scaffold_6,4279045,4311191,4294270,25000,0.00332,0.003452,0.004968,0.193155
scaffold_6,4311192,4380132,4357096,25000,0.001583,0.001567,0.001985,0.120871
scaffold_6,4380133,4411453,4396625,25000,0.002141,0.001964,0.00192,-0.034495
scaffold_6,4411454,4464032,4424253,25000,0.000682,0.000744,0.000668,-0.033766
scaffold_6,4464033,4525784,4505174,25000,0.001711,0.001696,0.001684,-0.005935
scaffold_6,4525785,4554260,4540055,25000,0.004437,0.005549,0.00617,0.108474
scaffold_6,4554261,4616083,4582648,25000,0.001254,0.001497,0.00164,0.090202
scaffold_6,4616084,4657245,4638127,25000,0.002462,0.002326,0.002447,0.009417
scaffold_6,4657246,4783755,4730270,25000,0.002171,0.002503,0.003264,0.168851
scaffold_6,4783756,4814109,4798773,25000,0.002321,0.002174,0.002188,-0.013758
scaffold_6,4814110,4897782,4840941,25000,0.002204,0.001863,0.002633,0.128747
scaffold_6,4897783,4966996,4929449,25000,0.00204,0.002244,0.00202,-0.031797
scaffold_6,4966997,5039557,5002775,25000,0.002288,0.002309,0.002216,-0.018799
scaffold_6,5039558,5090125,5066530,25000,0.002767,0.002347,0.002901,0.059721
scaffold_6,5090126,5151941,5108216,25000,0.002975,0.002791,0.002829,-0.009829
scaffold_6,5151942,5196985,5172917,25000,0.002557,0.002737,0.002499,-0.0297
scaffold_6,5196986,5239610,5215771,25000,0.001905,0.001828,0.001736,-0.037444
scaffold_6,5239611,5264722,5252169,25000,0.002994,0.003069,0.00293,-0.017646
scaffold_6,5264723,5309534,5285198,25000,0.001286,0.001305,0.001218,-0.031959
scaffold_6,5309535,5348677,5331701,25000,0.002285,0.002322,0.002159,-0.033534
scaffold_6,5348678,5374850,5361717,25000,0.003476,0.003431,0.003298,-0.023841
scaffold_6,5374851,5406446,5388297,25000,0.001244,0.001025,0.001071,-0.029893
scaffold_6,5406447,5432033,5419176,25000,0.001311,0.001248,0.001197,-0.034187
scaffold_6,5432034,5472762,5456953,25000,0.001563,0.002068,0.002201,0.098788
scaffold_6,5472763,5579450,5547218,25000,0.00221,0.002204,0.002085,-0.029268
scaffold_6,5579451,5610033,5592983,25000,0.002588,0.002776,0.008583,0.531785
scaffold_6,5610034,5636075,5623134,25000,0.001693,0.001548,0.001519,-0.033467
scaffold_6,5636076,5673505,5654832,25000,0.002898,0.002698,0.003129,0.057588
scaffold_6,5673506,5723876,5692497,25000,0.001451,0.001457,0.001359,-0.035682
scaffold_6,5723877,5761613,5741649,25000,0.001667,0.001431,0.001469,-0.027324
scaffold_6,5761614,5839786,5782358,25000,0.002162,0.002167,0.002152,-0.002956
scaffold_6,5839787,5896590,5869919,25000,0.001736,0.002177,0.002235,0.069232
scaffold_6,5896591,5929665,5911961,25000,0.00121,0.002023,0.007469,0.664576
scaffold_6,5929666,5974849,5950778,25000,0.001247,0.001268,0.001459,0.073053
scaffold_6,5974850,6057890,6018555,25000,0.001969,0.001672,0.001871,0.014046
scaffold_6,6057891,6116287,6097257,25000,0.001809,0.001595,0.001634,-0.025216
scaffold_6,6116288,6185461,6150135,25000,0.002214,0.002154,0.005456,0.440112
scaffold_6,6185462,6246034,6221008,25000,0.002605,0.002658,0.002995,0.064735
scaffold_6,6246035,6284228,6264190,25000,0.002213,0.001788,0.002538,0.1269
scaffold_6,6284229,6351777,6327879,25000,0.001228,0.001519,0.002016,0.191999
scaffold_6,6351779,6408824,6382414,25000,0.00139,0.001135,0.004677,0.578924
scaffold_6,6408826,6539198,6498830,25000,0.002087,0.002739,0.003911,0.242673
scaffold_6,6539199,6735163,6645269,25000,0.002253,0.001747,0.002763,0.16445
scaffold_6,6735165,6823761,6772485,25000,0.002568,0.002214,0.004319,0.2939
scaffold_6,6823762,6935243,6894991,25000,0.001728,0.001926,0.003091,0.263165
scaffold_6,6935244,7086801,7034867,25000,0.001934,0.001814,0.001916,0.011989
scaffold_6,7086802,7146416,7111705,25000,0.002017,0.002325,0.002284,0.026337
scaffold_6,7146417,7217543,7189053,25000,0.002956,0.004174,0.006174,0.274133
scaffold_6,7217544,7270606,7248205,25000,0.001426,0.00161,0.002304,0.210906
scaffold_6,7270607,7320118,7298123,25000,0.001574,0.002258,0.003076,0.228978
scaffold_6,7320119,7367384,7348807,25000,0.001577,0.001461,0.001439,-0.02765
scaffold_6,7367385,7405602,7386566,25000,0.001445,0.001501,0.001433,-0.014228
scaffold_6,7405603,7537764,7454674,25000,0.001428,0.001531,0.001385,-0.033749
scaffold_6,7537765,7601973,7581175,25000,0.001958,0.001785,0.001901,0.008048
scaffold_6,7601974,7649433,7618700,25000,0.001956,0.001907,0.001935,0.000914
scaffold_6,7649434,7698990,7672791,25000,0.001986,0.001918,0.002002,0.013159
scaffold_6,7698991,7757625,7718473,25000,0.001679,0.00194,0.001712,-0.028544
scaffold_6,7757626,7791172,7773180,25000,0.003302,0.003216,0.00315,-0.017543
scaffold_6,7791173,7819877,7806102,25000,0.00229,0.002339,0.002262,-0.011777
scaffold_6,7819878,7928814,7896661,25000,0.001969,0.001794,0.002015,0.035315
scaffold_6,7928815,7975086,7950524,25000,0.001805,0.001728,0.001965,0.055906
scaffold_6,7975090,8037788,7999350,25000,0.002188,0.001815,0.002856,0.180534
scaffold_6,8037789,8178205,8097324,25000,0.001459,0.001443,0.001977,0.156609
scaffold_6,8178206,8225309,8197005,25000,0.00221,0.002558,0.002256,-0.03474
scaffold_6,8225310,8279204,8254669,25000,0.002043,0.002448,0.002567,0.067599
scaffold_6,8279205,8324431,8296095,25000,0.001883,0.001425,0.002624,0.238131
scaffold_6,8324432,8378229,8351555,25000,0.001587,0.001891,0.002583,0.189696
scaffold_6,8378230,8425588,8397674,25000,0.003337,0.003571,0.004429,0.12524
scaffold_6,8425589,8537011,8487870,25000,0.001589,0.00148,0.001513,-0.004883
scaffold_6,8537012,8680240,8585105,25000,0.00199,0.002074,0.001985,-0.012095
scaffold_6,8680241,8727172,8705114,25000,0.002925,0.003428,0.003043,-0.022198
scaffold_6,8727174,8796150,8753159,25000,0.002024,0.002607,0.003809,0.252233
scaffold_6,8796151,8912899,8861116,25000,0.00302,0.002252,0.003486,0.142761
scaffold_6,8912900,8998053,8960297,25000,0.002005,0.002887,0.009591,0.598759
scaffold_6,8998054,9032540,9017298,25000,0.00264,0.002155,0.002238,-0.034337
scaffold_6,9032541,9083640,9047469,25000,0.001201,0.001319,0.004062,0.534424
scaffold_6,9083641,9110962,9097609,25000,0.001732,0.001462,0.001501,-0.032072
scaffold_6,9110963,9137570,9123856,25000,0.003563,0.00344,0.003658,0.022543
scaffold_6,9137571,9307259,9221615,25000,0.001645,0.001605,0.002568,0.23048
scaffold_6,9307260,9354546,9328269,25000,0.001499,0.001562,0.001432,-0.034407
scaffold_6,9354547,9464091,9422861,25000,0.002839,0.001851,0.003546,0.207872
scaffold_6,9464092,9510991,9483625,25000,0.002102,0.001801,0.002656,0.162657
scaffold_6,9510992,9649114,9533425,25000,0.002101,0.001711,0.002435,0.123699
scaffold_6,9649115,9712174,9676792,25000,0.002973,0.0029,0.002837,-0.017561
scaffold_6,9712175,9755121,9734300,25000,0.002067,0.002092,0.003873,0.302978
scaffold_6,9755122,9795240,9779363,25000,0.002202,0.002481,0.002913,0.111818
scaffold_6,9795242,9889471,9848437,25000,0.002211,0.002482,0.00296,0.118938
scaffold_6,9889472,9915233,9902449,25000,0.002403,0.002412,0.002304,-0.022623
scaffold_6,9915234,9943898,9930068,25000,0.001187,0.001412,0.002171,0.255376
scaffold_6,9943899,9988581,9969818,25000,0.002714,0.002767,0.002615,-0.02427
scaffold_6,9988582,10025369,10009131,25000,0.001417,0.001641,0.001445,-0.029028
scaffold_6,10025370,10059793,10041804,25000,0.001495,0.001235,0.00128,-0.033291
scaffold_6,10059794,10095514,10073524,25000,0.001708,0.001718,0.002531,0.197865
scaffold_6,10095515,10157344,10132805,25000,0.002152,0.002493,0.002121,-0.053441
scaffold_6,10157346,10197517,10175870,25000,0.002312,0.003708,0.009286,0.514116
scaffold_6,10197518,10235821,10213221,25000,0.001951,0.002095,0.00189,-0.035156
scaffold_6,10235822,10343698,10272497,25000,0.002129,0.002399,0.002557,0.061271
scaffold_6,10343699,10378272,10361628,25000,0.002641,0.002667,0.00258,-0.014882
scaffold_6,10378273,10570288,10502815,25000,0.0026,0.002356,0.002975,0.092408
scaffold_6,10570289,10682175,10648976,25000,0.00177,0.002028,0.0067,0.564198
