scaffold,start,end,mid,sites,pi_Hrs1,pi_Hrs2,dxy_Hrs1_Hrs2,Fst_Hrs1_Hrs2
scaffold_19,1488394,1602734,1510465,25000,0.002752,0.002956,0.00265,-0.038451
scaffold_19,1602735,1629325,1616131,25000,0.002662,0.002665,0.002474,-0.038456
scaffold_19,1629326,1655925,1642549,25000,0.002602,0.002693,0.002458,-0.038509
scaffold_19,1655926,1681602,1668908,25000,0.001151,0.001144,0.001065,-0.038452
scaffold_19,1681603,1707037,1694219,25000,0.001425,0.001423,0.001322,-0.038429
scaffold_19,1707038,1733300,1719960,25000,0.001381,0.001379,0.001281,-0.03843
scaffold_19,1733301,1759006,1746078,25000,0.001709,0.001649,0.001559,-0.038366
scaffold_19,1759007,1785624,1771923,25000,0.003025,0.00296,0.002795,-0.035488
scaffold_19,1785625,1812593,1799034,25000,0.001744,0.001749,0.001622,-0.038506
scaffold_19,1812594,1837981,1825282,25000,0.00112,0.00112,0.00104,-0.03846
scaffold_19,1837982,1864632,1851131,25000,0.001369,0.001358,0.001266,-0.038612
scaffold_19,1864633,1890787,1877783,25000,0.001259,0.001266,0.001157,-0.045565
scaffold_19,1890788,1937285,1918316,25000,0.00177,0.001928,0.001746,-0.029776
scaffold_19,1937286,1965695,1951840,25000,0.001815,0.00204,0.001812,-0.032153
scaffold_19,1965696,2001569,1980480,25000,0.001891,0.001865,0.002154,0.068283
scaffold_19,2001570,2103456,2019191,25000,0.002479,0.002397,0.00272,0.056725
scaffold_19,2103457,2136811,2118654,25000,0.001732,0.002198,0.002829,0.185736
scaffold_19,2136812,2229246,2190042,25000,0.001265,0.001757,0.002161,0.173521
scaffold_19,2229247,2265058,2246714,25000,0.001533,0.002853,0.00479,0.380378
scaffold_19,2265059,2323164,2289955,25000,0.001617,0.002427,0.003197,0.231642
scaffold_19,2323165,2349070,2336087,25000,0.001251,0.001269,0.001171,-0.037953
scaffold_19,2349071,2396720,2379376,25000,0.001582,0.001567,0.001503,-0.02453
scaffold_19,2396721,2429687,2411736,25000,0.001326,0.001312,0.001224,-0.038584
scaffold_19,2429688,2457418,2443863,25000,0.0014,0.001362,0.001304,-0.029497
scaffold_19,2457419,2483217,2470407,25000,0.001497,0.001534,0.001407,-0.038647
scaffold_19,2483218,2575778,2519284,25000,0.00156,0.001369,0.00144,-0.009587
scaffold_19,2575779,2620238,2601738,25000,0.003038,0.001523,0.00456,0.341468
scaffold_19,2620239,2689728,2670550,25000,0.001246,0.000941,0.001026,-0.044312
scaffold_19,2689729,2717330,2703481,25000,0.00139,0.001274,0.001272,-0.023896
scaffold_19,2717331,2742788,2729977,25000,0.000805,0.000742,0.000721,-0.036693
scaffold_19,2742789,2768479,2755538,25000,0.001072,0.001016,0.00097,-0.038452
scaffold_19,2768480,2794974,2781931,25000,0.005784,0.005575,0.005274,-0.038477
scaffold_19,2794975,2821290,2808172,25000,0.002961,0.002974,0.002755,-0.038454
scaffold_19,2821291,2847928,2834900,25000,0.003437,0.003436,0.003191,-0.038475
scaffold_19,2847929,2873658,2860635,25000,0.004102,0.0041,0.003808,-0.038494
scaffold_19,2873659,2900529,2887448,25000,0.002437,0.002533,0.002308,-0.038457
scaffold_19,2900530,2926546,2913379,25000,0.006924,0.006843,0.006399,-0.037875
scaffold_19,2926547,2952658,2939385,25000,0.007383,0.007562,0.006928,-0.039233
scaffold_19,2952660,2979162,2966039,25000,0.004427,0.004468,0.004139,-0.037317
scaffold_19,2979163,3010530,2995833,25000,0.00475,0.004322,0.00421,-0.038763
scaffold_19,3010531,3040821,3025170,25000,0.003927,0.004184,0.004655,0.071101
scaffold_19,3040822,3066751,3053892,25000,0.001803,0.0018,0.001673,-0.03844
scaffold_19,3066752,3092284,3079655,25000,0.00197,0.001953,0.001963,0.000216
scaffold_19,3092285,3117315,3104798,25000,0.001093,0.001093,0.001014,-0.038459
scaffold_19,3117316,3142409,3129860,25000,0.000862,0.000862,0.0008,-0.038456
scaffold_19,3142410,3169344,3156444,25000,0.001203,0.001203,0.001117,-0.038521
scaffold_19,3169345,3195207,3182300,25000,0.001416,0.00145,0.001327,-0.03982
scaffold_19,3195208,3221200,3208113,25000,0.002086,0.002093,0.00194,-0.038458
scaffold_19,3221201,3249225,3234833,25000,0.001699,0.001967,0.003109,0.265261
scaffold_19,3249226,3274290,3261767,25000,0.001759,0.001802,0.001667,-0.034223
scaffold_19,3274291,3302886,3288117,25000,0.001295,0.001242,0.001177,-0.038508
scaffold_19,3302887,3328030,3315426,25000,0.000689,0.00069,0.00064,-0.038459
scaffold_19,3328031,3360702,3343023,25000,0.001273,0.001507,0.001332,-0.022256
scaffold_19,3360703,3402101,3382026,25000,0.001772,0.001601,0.001608,-0.024677
scaffold_19,3402102,3456201,3430262,25000,0.003661,0.00231,0.003238,0.047377
scaffold_19,3456202,3496434,3476589,25000,0.0024,0.001497,0.003124,0.238329
scaffold_19,3496435,3525873,3510794,25000,0.004515,0.002951,0.008052,0.367917
scaffold_19,3525874,3564632,3544737,25000,0.003183,0.003208,0.003258,0.010104
scaffold_19,3564633,3612321,3586537,25000,0.002311,0.004881,0.008596,0.427341
scaffold_19,3612322,3649483,3633672,25000,0.001683,0.001905,0.001778,-0.004732
scaffold_20,6063,31654,18780,25000,0.001612,0.001591,0.001487,-0.038418
scaffold_20,31655,64802,48924,25000,0.0015,0.001415,0.001389,-0.024883
scaffold_20,64803,92692,78873,25000,0.001173,0.001308,0.001151,-0.038882
scaffold_20,92693,123380,107107,25000,0.001501,0.001397,0.001379,-0.028504
scaffold_20,123381,161683,142687,25000,0.002862,0.002311,0.0027,0.029946
scaffold_20,161684,191308,178466,25000,0.001047,0.001121,0.001246,0.074028
scaffold_20,191309,263058,217206,25000,0.001442,0.001468,0.001581,0.042594
scaffold_20,263059,289667,276328,25000,0.003752,0.00356,0.003644,-0.001735
scaffold_20,289668,320355,303451,25000,0.002825,0.0034,0.003174,0.010215
scaffold_20,320356,366485,339184,25000,0.003598,0.003285,0.003801,0.051396
scaffold_20,366486,399684,383331,25000,0.002424,0.002338,0.003018,0.120286
scaffold_20,399685,438715,415379,25000,0.001911,0.002642,0.003064,0.152161
scaffold_20,438716,477216,454206,25000,0.001031,0.000903,0.000913,-0.024245
scaffold_20,477217,571747,547934,25000,0.001541,0.001666,0.001525,-0.025836
scaffold_20,571748,600115,586332,25000,0.003543,0.003563,0.003393,-0.023867
scaffold_20,600116,631834,615884,25000,0.001405,0.001546,0.001391,-0.030654
scaffold_20,631835,696926,650406,25000,0.001393,0.001691,0.001561,0.008442
scaffold_20,696927,744082,726600,25000,0.001585,0.002112,0.002271,0.106012
scaffold_20,744083,769508,756689,25000,0.001559,0.001439,0.001549,0.01706
scaffold_20,769509,806505,782538,25000,0.001329,0.00191,0.001876,0.075901
scaffold_20,806506,839929,821361,25000,0.003596,0.00322,0.003864,0.061033
scaffold_20,839930,890976,864676,25000,0.001439,0.001215,0.001219,-0.036612
scaffold_20,890977,916110,903538,25000,0.001403,0.001369,0.001469,0.030286
scaffold_20,916111,976843,934290,25000,0.002744,0.001955,0.003504,0.203042
scaffold_20,976844,1016836,998601,25000,0.001573,0.001582,0.00147,-0.036639
scaffold_20,1016837,1045726,1030318,25000,0.000705,0.000775,0.000707,-0.023698
scaffold_20,1045727,1071570,1058406,25000,0.000989,0.001258,0.001046,-0.037145
scaffold_20,1071571,1125962,1096189,25000,0.0012,0.001317,0.001178,-0.042009
scaffold_20,1125963,1159028,1145881,25000,0.001218,0.001293,0.001382,0.049085
scaffold_20,1159029,1190655,1172426,25000,0.001877,0.001669,0.002099,0.087069
scaffold_20,1190656,1235193,1212351,25000,0.001432,0.001755,0.001516,-0.025679
scaffold_20,1235194,1280907,1257392,25000,0.001311,0.001901,0.001488,-0.055108
scaffold_20,1280908,1323596,1297444,25000,0.001488,0.001423,0.004874,0.548184
scaffold_20,1323597,1349321,1336371,25000,0.00119,0.001272,0.001166,-0.028296
scaffold_20,1349322,1379062,1364785,25000,0.001085,0.001272,0.001112,-0.030046
scaffold_20,1379063,1441397,1395823,25000,0.00128,0.001235,0.001291,0.013814
scaffold_20,1441398,1501741,1460367,25000,0.00129,0.000971,0.001058,-0.035647
scaffold_20,1501742,1556315,1531215,25000,0.001286,0.001034,0.001595,0.162281
scaffold_20,1556316,1583632,1568875,25000,0.001657,0.001536,0.002402,0.20728
scaffold_20,1583633,1609181,1596542,25000,0.000782,0.00093,0.001513,0.284623
scaffold_20,1609182,1636189,1622478,25000,0.001376,0.001474,0.001319,-0.040079
scaffold_20,1636190,1661258,1648712,25000,0.001251,0.001124,0.001103,-0.038444
scaffold_20,1661259,1706813,1685742,25000,0.00124,0.001533,0.001487,0.038799
scaffold_20,1706814,1732301,1719490,25000,0.001327,0.001071,0.002997,0.43409
scaffold_20,1732302,1776982,1749498,25000,0.001671,0.001418,0.001449,-0.032805
scaffold_20,1776983,1802595,1789716,25000,0.000929,0.001603,0.001746,0.129106
scaffold_20,1802596,1827985,1815389,25000,0.001089,0.001808,0.001797,0.095258
scaffold_20,1827986,1855343,1841243,25000,0.001073,0.00107,0.001145,0.034285
scaffold_20,1855344,1882307,1868546,25000,0.001782,0.002593,0.009046,0.616375
scaffold_20,1882308,1907821,1895151,25000,0.001423,0.001497,0.00247,0.263878
scaffold_20,1907822,1947236,1930908,25000,0.001267,0.001312,0.0012,-0.037278
scaffold_20,1947237,1980448,1965058,25000,0.001296,0.001285,0.002941,0.398867
scaffold_20,1980449,2014719,1997607,25000,0.00105,0.001136,0.001026,-0.032572
scaffold_20,2014720,2070331,2041127,25000,0.001356,0.001821,0.001804,0.075315
scaffold_20,2070332,2112343,2086387,25000,0.001097,0.001169,0.001244,0.048396
scaffold_20,2112344,2137970,2125189,25000,0.002509,0.002077,0.00295,0.129382
scaffold_20,2137971,2166950,2153499,25000,0.002218,0.001653,0.004314,0.374638
scaffold_20,2166951,2192656,2179791,25000,0.002852,0.002837,0.003381,0.085722
scaffold_20,2192657,2218095,2205373,25000,0.001873,0.001689,0.001653,-0.038712
scaffold_20,2218096,2243736,2230961,25000,0.002359,0.001923,0.002188,0.018859
scaffold_20,2243737,2269265,2256452,25000,0.001532,0.001739,0.005126,0.522304
scaffold_20,2269266,2296313,2282468,25000,0.001934,0.002035,0.010179,0.677317
scaffold_20,2296314,2337464,2316846,25000,0.001681,0.00214,0.010312,0.69241
scaffold_20,2337465,2370858,2352058,25000,0.001112,0.001533,0.008938,0.746701
scaffold_20,2370859,2399766,2384654,25000,0.00116,0.001283,0.006079,0.669436
scaffold_20,2399767,2433241,2415768,25000,0.001345,0.001282,0.005293,0.605177
scaffold_20,2433242,2503379,2455877,25000,0.001247,0.001451,0.002198,0.249142
scaffold_20,2503380,2534162,2518861,25000,0.001287,0.00122,0.001144,-0.047399
scaffold_20,2534163,2563206,2546990,25000,0.00121,0.001274,0.001224,-0.007379
scaffold_20,2563207,2588886,2575979,25000,0.001612,0.001139,0.001556,0.051767
scaffold_20,2588887,2614200,2601630,25000,0.001021,0.001186,0.002279,0.355824
scaffold_20,2614201,2649150,2631887,25000,0.001131,0.001535,0.001244,-0.034499
scaffold_20,2649151,2681750,2663768,25000,0.001604,0.001662,0.001587,-0.014574
scaffold_20,2681751,2710877,2695075,25000,0.001219,0.001728,0.001444,-0.024246
scaffold_20,2710878,2736721,2724053,25000,0.000709,0.000963,0.000777,-0.03792
scaffold_20,2736722,2762171,2749458,25000,0.000717,0.000963,0.00078,-0.038461
scaffold_20,2762172,2789483,2774934,25000,0.000491,0.000782,0.000578,-0.049749
scaffold_20,2789484,2816501,2802928,25000,0.001177,0.001181,0.001094,-0.038827
scaffold_20,2816502,2842281,2829464,25000,0.001236,0.001301,0.001178,-0.038458
scaffold_20,2842282,2867313,2854797,25000,0.00112,0.001357,0.00115,-0.03846
scaffold_20,2867314,2898115,2880599,25000,0.001406,0.001459,0.00133,-0.038488
scaffold_20,2898116,2924287,2911403,25000,0.001135,0.001264,0.001114,-0.03846
scaffold_20,2924288,2949752,2937001,25000,0.001064,0.001184,0.001043,-0.03846
scaffold_20,2949753,2978179,2964279,25000,0.001602,0.001601,0.001486,-0.038652
scaffold_20,2978180,3011816,2995245,25000,0.001439,0.001379,0.001321,-0.033634
scaffold_20,3011817,3058281,3035543,25000,0.001217,0.001178,0.001109,-0.03986
scaffold_20,3058282,3083485,3070914,25000,0.00146,0.001536,0.001397,-0.036068
scaffold_20,3083486,3125829,3104499,25000,0.001266,0.001322,0.001198,-0.039745
scaffold_20,3125830,3150988,3138392,25000,0.00147,0.001466,0.001364,-0.038376
scaffold_20,3150989,3241776,3178287,25000,0.001271,0.001524,0.00141,0.00437
scaffold_20,3241777,3267329,3254497,25000,0.002361,0.002309,0.002305,-0.006782
scaffold_20,3267330,3314774,3301223,25000,0.001244,0.001235,0.001151,-0.038599
scaffold_20,3314775,3340084,3327460,25000,0.002789,0.00276,0.002581,-0.037542
scaffold_20,3340085,3365782,3352882,25000,0.002099,0.002084,0.001942,-0.03846
scaffold_20,3365783,3390822,3378301,25000,0.001158,0.001268,0.001126,-0.038553
scaffold_20,3390823,3443973,3406509,25000,0.001404,0.001363,0.001282,-0.039286
scaffold_20,3443974,3490168,3467170,25000,0.001906,0.001903,0.001916,0.003164
scaffold_20,3490169,3517969,3503931,25000,0.001292,0.001767,0.00209,0.168097
scaffold_20,3517970,3555562,3537983,25000,0.001461,0.001425,0.001503,0.021137
scaffold_20,3555563,3580796,3568117,25000,0.001271,0.001402,0.001297,-0.015691
scaffold_21,941,26074,13506,25000,0.001372,0.001399,0.001331,-0.02064
scaffold_21,26075,58285,45047,25000,0.001765,0.001711,0.001619,-0.036823
scaffold_21,58286,87288,72553,25000,0.001445,0.00144,0.001466,0.008647
scaffold_21,87289,112434,99860,25000,0.001511,0.001492,0.001424,-0.027499
scaffold_21,112435,138457,125146,25000,0.001195,0.001196,0.00111,-0.038413
scaffold_21,138458,167502,153520,25000,0.001482,0.00146,0.001365,-0.038623
scaffold_21,167503,200515,181932,25000,0.00078,0.000734,0.000717,-0.028285
scaffold_21,200516,255076,218452,25000,0.001057,0.000992,0.000951,-0.03861
scaffold_21,255077,284823,270489,25000,0.001577,0.001401,0.001385,-0.037579
scaffold_21,284824,311568,298945,25000,0.001815,0.001913,0.001731,-0.038515
scaffold_21,311569,362913,327137,25000,0.00171,0.001982,0.001795,-0.014384
scaffold_21,362914,391426,377347,25000,0.001355,0.001385,0.001281,-0.034914
scaffold_21,391427,419736,405252,25000,0.001267,0.00128,0.001223,-0.021635
scaffold_21,419737,456985,437489,25000,0.000932,0.001081,0.000928,-0.042436
scaffold_21,456986,504577,486510,25000,0.001407,0.001549,0.001383,-0.033905
scaffold_21,504578,530388,517331,25000,0.001569,0.001636,0.001849,0.074016
scaffold_21,530389,556294,543442,25000,0.001404,0.001324,0.002125,0.225023
scaffold_21,556295,601641,576861,25000,0.00111,0.001019,0.001068,0.001576
scaffold_21,601642,633140,616131,25000,0.001719,0.00153,0.00165,0.012273
scaffold_21,633141,658501,645825,25000,0.001317,0.001549,0.001338,-0.035466
scaffold_21,658502,737374,691992,25000,0.001958,0.001928,0.002037,0.024444
scaffold_21,737375,768000,753494,25000,0.001455,0.001423,0.001353,-0.031562
scaffold_21,768001,874924,794599,25000,0.001211,0.001014,0.001061,-0.024302
scaffold_21,874925,933057,894906,25000,0.001452,0.001447,0.001487,0.013035
scaffold_21,933058,959622,946538,25000,0.002142,0.002572,0.00316,0.148934
scaffold_21,959623,989021,973700,25000,0.001363,0.001026,0.001226,0.013731
scaffold_21,989022,1037393,1021302,25000,0.002532,0.002092,0.002369,0.012598
scaffold_21,1037394,1066967,1050932,25000,0.002103,0.002193,0.002159,0.002722
scaffold_21,1066968,1098650,1082156,25000,0.001227,0.001089,0.006826,0.716344
scaffold_21,1098651,1130605,1112832,25000,0.001626,0.001605,0.003868,0.421196
scaffold_21,1130606,1165160,1150526,25000,0.002088,0.002019,0.003842,0.311078
scaffold_21,1165161,1190591,1177914,25000,0.001619,0.001622,0.001683,0.019468
scaffold_21,1190592,1240288,1221776,25000,0.000895,0.000968,0.001728,0.302917
scaffold_21,1240289,1302469,1275044,25000,0.00197,0.001763,0.001757,-0.031317
scaffold_21,1302470,1336074,1319777,25000,0.00188,0.001809,0.001903,0.016115
scaffold_21,1336075,1383097,1357807,25000,0.001691,0.001987,0.001717,-0.035634
scaffold_21,1383098,1431803,1416085,25000,0.001887,0.00199,0.001852,-0.023888
scaffold_21,1431804,1462392,1445315,25000,0.001562,0.001548,0.001444,-0.038453
scaffold_21,1462394,1489820,1476159,25000,0.001439,0.002393,0.003853,0.343903
scaffold_21,1489821,1516615,1502813,25000,0.00134,0.001318,0.001234,-0.038447
scaffold_21,1516616,1543844,1530415,25000,0.001763,0.001591,0.001557,-0.038454
scaffold_21,1543845,1576104,1558253,25000,0.001763,0.00181,0.001662,-0.037392
scaffold_21,1576105,1602635,1589831,25000,0.001685,0.001569,0.001521,-0.03477
scaffold_21,1602636,1633890,1618781,25000,0.00214,0.002421,0.002128,-0.035956
scaffold_21,1633891,1691149,1651867,25000,0.001472,0.001965,0.001603,-0.024229
scaffold_21,1691150,1748534,1728063,25000,0.001909,0.001722,0.001773,-0.016191
scaffold_21,1748535,1810186,1765035,25000,0.001527,0.001246,0.001347,-0.015177
scaffold_21,1810187,1847625,1830927,25000,0.001975,0.003687,0.007334,0.452008
scaffold_21,1847626,1892037,1869600,25000,0.002338,0.00316,0.005207,0.31678
scaffold_21,1892038,1952061,1937346,25000,0.002003,0.00194,0.00192,-0.013596
scaffold_21,1952062,1978620,1965343,25000,0.001343,0.001343,0.001247,-0.03845
scaffold_21,1978621,2021943,1997276,25000,0.002043,0.001773,0.001765,-0.040188
scaffold_21,2021944,2063068,2042085,25000,0.002039,0.001685,0.001953,0.024926
scaffold_21,2063069,2089459,2075998,25000,0.002809,0.002566,0.002547,-0.027842
scaffold_21,2089460,2114732,2102172,25000,0.001705,0.00181,0.001667,-0.027572
scaffold_21,2114733,2140034,2127378,25000,0.001092,0.00121,0.001069,-0.038429
scaffold_21,2140035,2174723,2157333,25000,0.001357,0.001272,0.00123,-0.034619
scaffold_21,2174724,2201681,2187801,25000,0.001392,0.001552,0.001374,-0.035697
scaffold_21,2201682,2226730,2214210,25000,0.00141,0.001339,0.001276,-0.038538
scaffold_21,2226731,2273362,2248300,25000,0.001461,0.001489,0.004696,0.531023
scaffold_21,2273363,2298435,2285892,25000,0.001468,0.001474,0.001365,-0.038531
scaffold_21,2298436,2323591,2311034,25000,0.001177,0.001157,0.001084,-0.038506
scaffold_21,2323592,2350594,2336826,25000,0.001902,0.002147,0.001888,-0.036188
scaffold_21,2350595,2394000,2364316,25000,0.002249,0.002196,0.0021,-0.029528
scaffold_21,2394001,2419917,2407078,25000,0.001142,0.001174,0.001075,-0.038496
scaffold_21,2419918,2445149,2432587,25000,0.001453,0.001466,0.001355,-0.038527
scaffold_21,2445150,2472027,2459271,25000,0.001522,0.001684,0.00149,-0.03795
scaffold_21,2472028,2530570,2496121,25000,0.004656,0.004743,0.00439,-0.035357
scaffold_21,2530571,2600277,2563013,25000,0.004337,0.005406,0.005567,0.068991
scaffold_21,2600278,2677180,2638704,25000,0.005122,0.005366,0.00525,0.000539
scaffold_21,2677181,2720280,2696619,25000,0.003032,0.003243,0.003565,0.065886
scaffold_21,2720281,2771099,2756154,25000,0.002015,0.001819,0.001879,-0.010242
scaffold_21,2771100,2796964,2783933,25000,0.002107,0.002055,0.001934,-0.038121
scaffold_21,2796965,2822318,2809640,25000,0.001857,0.001777,0.001882,0.01819
scaffold_21,2822319,2881785,2859120,25000,0.001488,0.001547,0.001433,-0.029728
scaffold_21,2881786,2906901,2894342,25000,0.001112,0.001112,0.001033,-0.038441
scaffold_21,2906902,2932000,2919436,25000,0.00138,0.001359,0.001272,-0.038421
scaffold_21,2932001,2957418,2944656,25000,0.000962,0.000977,0.0009,-0.038425
scaffold_21,2957419,2983061,2970236,25000,0.001262,0.001168,0.001128,-0.038495
scaffold_21,2983062,3015531,3001523,25000,0.001322,0.001306,0.00122,-0.038393
scaffold_21,3015532,3040915,3028180,25000,0.001781,0.001754,0.001644,-0.037657
scaffold_21,3040916,3065980,3053431,25000,0.001301,0.001356,0.001233,-0.038478
scaffold_21,3065981,3095972,3083420,25000,0.000903,0.000904,0.000839,-0.038535
scaffold_21,3095973,3122003,3109027,25000,0.000775,0.000844,0.000752,-0.038381
scaffold_21,3122004,3148009,3135265,25000,0.001008,0.000934,0.000902,-0.038173
scaffold_21,3148010,3177075,3161641,25000,0.001415,0.001418,0.001299,-0.045485
scaffold_21,3177076,3207656,3191849,25000,0.001435,0.0014,0.001319,-0.037356
scaffold_21,3207657,3240456,3225285,25000,0.001773,0.001782,0.002407,0.154608
scaffold_21,3240457,3267976,3254575,25000,0.00114,0.001151,0.001056,-0.042116
