scaffold,start,end,mid,sites,pi_Ass1,pi_Ass2,dxy_Ass1_Ass2,Fst_Ass1_Ass2
scaffold_5,12467536,12497726,12482267,25000,0.004353,0.004293,0.004895,0.064165
scaffold_5,12497727,12554710,12537587,25000,0.002114,0.002088,0.002514,0.09246
scaffold_5,12554711,12635733,12594797,25000,0.00351,0.003175,0.003502,0.020363
scaffold_5,12635734,12667944,12650629,25000,0.001983,0.00215,0.002798,0.157002
scaffold_5,12667945,12745384,12705610,25000,0.002131,0.001867,0.002193,0.047059
scaffold_5,12745385,12785816,12767918,25000,0.001462,0.00136,0.001387,-0.006001
scaffold_5,12785817,12830285,12813022,25000,0.0013,0.001478,0.00132,-0.026281
scaffold_5,12830286,12864069,12846241,25000,0.001579,0.001707,0.001528,-0.037638
scaffold_5,12864070,12892044,12877113,25000,0.002037,0.001985,0.001868,-0.038299
scaffold_5,12892045,12919512,12905984,25000,0.002629,0.002646,0.002535,-0.020517
scaffold_5,12919513,12978689,12945035,25000,0.002889,0.002883,0.002768,-0.021612
scaffold_5,12978690,13022225,13007378,25000,0.001382,0.001478,0.006477,0.646266
scaffold_5,13022226,13064903,13044625,25000,0.002719,0.001552,0.002443,0.065825
scaffold_5,13064904,13105675,13078934,25000,0.001508,0.001445,0.001401,-0.027126
scaffold_5,13105677,13131772,13118860,25000,0.001922,0.001914,0.004475,0.408172
scaffold_5,13131773,13166881,13145555,25000,0.001345,0.001296,0.001211,-0.04534
scaffold_5,13166882,13201797,13184742,25000,0.002459,0.002177,0.002133,-0.048003
scaffold_5,13201798,13227839,13214889,25000,0.001965,0.00173,0.001878,0.008435
scaffold_5,13227840,13258359,13245024,25000,0.001736,0.001755,0.001621,-0.038334
scaffold_5,13258360,13295653,13273992,25000,0.001535,0.001486,0.001809,0.092977
scaffold_5,13295654,13334555,13311941,25000,0.003383,0.003562,0.003419,-0.008009
scaffold_5,13334556,13360142,13347359,25000,0.002177,0.002225,0.003656,0.255299
scaffold_5,13360143,13402249,13374356,25000,0.001806,0.001799,0.003536,0.332113
scaffold_5,13402250,13433820,13419435,25000,0.001552,0.002847,0.002052,-0.035933
scaffold_5,13433821,13459205,13446484,25000,0.002401,0.00203,0.002901,0.138244
scaffold_5,13459206,13511013,13478875,25000,0.001803,0.001854,0.001728,-0.029465
scaffold_5,13511014,13554658,13532214,25000,0.001076,0.0012,0.001102,-0.016065
scaffold_5,13554659,13591010,13574551,25000,0.002065,0.002124,0.001935,-0.039781
scaffold_5,13591011,13617807,13604843,25000,0.001326,0.001388,0.00126,-0.038416
scaffold_5,13617808,13648470,13634041,25000,0.002418,0.002412,0.002304,-0.024386
scaffold_5,13648471,13678601,13663728,25000,0.002046,0.002002,0.00194,-0.021863
scaffold_5,13678602,13707423,13693393,25000,0.001666,0.00156,0.001498,-0.038379
scaffold_5,13707424,13749870,13723859,25000,0.002205,0.002171,0.002031,-0.038634
scaffold_5,13749871,13775199,13762496,25000,0.001869,0.001875,0.001738,-0.038511
scaffold_5,13775200,13801021,13788213,25000,0.001551,0.001634,0.001479,-0.038458
scaffold_5,13801022,13857713,13829202,25000,0.001239,0.001486,0.001256,-0.042145
scaffold_5,13857714,13883848,13870613,25000,0.000807,0.001006,0.000842,-0.038417
scaffold_5,13883849,13896481,13890056,12150,0.002168,0.002157,0.002079,-0.020556
scaffold_6,4537,30001,17305,25000,0.001176,0.00106,0.001031,-0.041643
scaffold_6,30002,63572,47363,25000,0.001207,0.001199,0.001117,-0.038211
scaffold_6,63573,88840,76190,25000,0.004286,0.00402,0.003976,-0.022559
scaffold_6,88841,128221,111451,25000,0.000823,0.00076,0.000887,0.060909
scaffold_6,128222,155893,141288,25000,0.002081,0.001974,0.001903,-0.032978
scaffold_6,155894,193022,176558,25000,0.00119,0.001175,0.001098,-0.038363
scaffold_6,193023,233340,210291,25000,0.002086,0.002113,0.00202,-0.019962
scaffold_6,233341,262189,246674,25000,0.001232,0.001309,0.001181,-0.037991
scaffold_6,262190,289292,275559,25000,0.001971,0.001912,0.001806,-0.037648
scaffold_6,289293,323504,302353,25000,0.00139,0.00136,0.001281,-0.036583
scaffold_6,323505,351916,336379,25000,0.001596,0.00154,0.001458,-0.037787
scaffold_6,351917,377066,364494,25000,0.001164,0.001127,0.001063,-0.038717
scaffold_6,377067,454551,441389,25000,0.002488,0.002365,0.002413,-0.002969
scaffold_6,454552,479701,467138,25000,0.00147,0.00135,0.001506,0.037124
scaffold_6,479702,505528,492464,25000,0.002192,0.002284,0.002797,0.113225
scaffold_6,505529,533050,519834,25000,0.00081,0.000777,0.000738,-0.037523
scaffold_6,533051,558111,545577,25000,0.001244,0.001246,0.001156,-0.038552
scaffold_6,558112,639245,575551,25000,0.001484,0.001405,0.001336,-0.040661
scaffold_6,639246,695211,662045,25000,0.001059,0.00114,0.001023,-0.038357
scaffold_6,695212,727963,712773,25000,0.005289,0.005234,0.005068,-0.019399
scaffold_6,727964,755077,741610,25000,0.002001,0.001832,0.00178,-0.038303
scaffold_6,755078,780395,767726,25000,0.002194,0.002113,0.002,-0.038449
scaffold_6,780396,805892,793093,25000,0.004672,0.004686,0.004466,-0.024112
scaffold_6,805893,864078,831311,25000,0.003051,0.002737,0.003184,0.049355
scaffold_6,864079,890166,877028,25000,0.002246,0.002306,0.00291,0.126193
scaffold_6,890167,931738,908965,25000,0.002456,0.002606,0.002377,-0.032701
scaffold_6,931739,981431,962046,25000,0.003981,0.004329,0.004495,0.0376
scaffold_6,981432,1040312,1024114,25000,0.001466,0.001473,0.004899,0.547525
scaffold_6,1040313,1086626,1056617,25000,0.001377,0.001227,0.003765,0.495292
scaffold_6,1086627,1139221,1123587,25000,0.00334,0.003485,0.005009,0.194135
scaffold_6,1139222,1178327,1158311,25000,0.001673,0.001699,0.001594,-0.029047
scaffold_6,1178328,1223846,1196501,25000,0.001705,0.001482,0.001772,0.049121
scaffold_6,1223847,1268234,1245614,25000,0.002957,0.003325,0.003104,-0.005946
scaffold_6,1268235,1295096,1281957,25000,0.001535,0.001611,0.002037,0.133613
scaffold_6,1295097,1343880,1330868,25000,0.002305,0.002141,0.002271,0.011058
scaffold_6,1343881,1373339,1358919,25000,0.001779,0.001741,0.001632,-0.039255
scaffold_6,1373340,1402419,1387520,25000,0.002174,0.001776,0.001831,-0.039102
scaffold_6,1402420,1427989,1415265,25000,0.002994,0.003006,0.002791,-0.0374
scaffold_6,1427990,1453459,1440813,25000,0.002826,0.003177,0.002787,-0.038422
scaffold_6,1453460,1509782,1471576,25000,0.002478,0.00209,0.002132,-0.03582
scaffold_6,1509783,1540108,1526996,25000,0.001686,0.001592,0.001525,-0.037579
scaffold_6,1540109,1663958,1586903,25000,0.004638,0.004511,0.004384,-0.021025
scaffold_6,1663959,1689078,1676508,25000,0.002557,0.002739,0.002533,-0.023037
scaffold_6,1689079,1714198,1701641,25000,0.001394,0.001761,0.001465,-0.038459
scaffold_6,1714199,1739336,1726758,25000,0.002838,0.00259,0.002534,-0.035563
scaffold_6,1739337,1780742,1758851,25000,0.002234,0.002362,0.002275,-0.005185
scaffold_6,1780743,1806538,1793618,25000,0.002486,0.002781,0.002466,-0.034078
scaffold_6,1806539,1840946,1821004,25000,0.001699,0.001697,0.001576,-0.038577
scaffold_6,1840947,1866032,1853479,25000,0.000986,0.000991,0.000919,-0.038266
scaffold_6,1866033,1891707,1878845,25000,0.002017,0.002119,0.00193,-0.035928
scaffold_6,1891708,1917428,1904634,25000,0.001808,0.001785,0.001668,-0.038552
scaffold_6,1917429,1984685,1950507,25000,0.002093,0.001742,0.001792,-0.034988
scaffold_6,1984686,2013416,1999053,25000,0.004713,0.004598,0.004458,-0.022542
scaffold_6,2013417,2052139,2034828,25000,0.002005,0.001925,0.001822,-0.039145
scaffold_6,2052140,2080755,2064827,25000,0.001707,0.001443,0.001542,-0.011067
scaffold_6,2080757,2107338,2093785,25000,0.00095,0.000973,0.000894,-0.037828
scaffold_6,2107339,2137666,2121764,25000,0.00186,0.001812,0.001708,-0.03765
scaffold_6,2137667,2193058,2156259,25000,0.001659,0.001652,0.00242,0.192777
scaffold_6,2193059,2228571,2208818,25000,0.001906,0.001871,0.001755,-0.03824
scaffold_6,2228572,2274687,2250667,25000,0.002611,0.002634,0.003468,0.143134
scaffold_6,2274688,2317524,2290441,25000,0.001496,0.001519,0.001402,-0.037513
scaffold_6,2317527,2355630,2340457,25000,0.003524,0.003355,0.004203,0.103233
scaffold_6,2355631,2383419,2369948,25000,0.006669,0.006433,0.008041,0.104097
scaffold_6,2383420,2410724,2397352,25000,0.001016,0.000989,0.001018,0.008135
scaffold_6,2410725,2462278,2433256,25000,0.003514,0.003625,0.006249,0.280167
scaffold_6,2462279,2493202,2479567,25000,0.002028,0.001943,0.002056,0.018244
scaffold_6,2493203,2529550,2514467,25000,0.001864,0.001891,0.004138,0.377154
scaffold_6,2529551,2554746,2542114,25000,0.001735,0.001693,0.001717,0.001001
scaffold_6,2554747,2591364,2576105,25000,0.001834,0.001914,0.002836,0.208637
scaffold_6,2591365,2642162,2611878,25000,0.002551,0.002158,0.003119,0.144765
scaffold_6,2642163,2670977,2655197,25000,0.002048,0.001872,0.002211,0.060229
scaffold_6,2670978,2696389,2683708,25000,0.002243,0.002431,0.002202,-0.034121
scaffold_6,2696390,2780126,2747838,25000,0.002346,0.002952,0.003409,0.129497
scaffold_6,2780127,2806151,2793260,25000,0.002316,0.002237,0.002639,0.075575
scaffold_6,2806152,2831680,2818973,25000,0.00283,0.002922,0.002764,-0.020432
scaffold_6,2831681,2868000,2846497,25000,0.001651,0.001597,0.001936,0.090221
scaffold_6,2868001,2906784,2889683,25000,0.003562,0.003512,0.003374,-0.024414
scaffold_6,2906785,2932171,2919451,25000,0.000819,0.000819,0.00076,-0.038461
scaffold_6,2932172,2957714,2944979,25000,0.000899,0.000751,0.000766,-0.038461
scaffold_6,2957715,2987561,2971974,25000,0.001605,0.001626,0.0015,-0.038331
scaffold_6,2987562,3013186,3000407,25000,0.001151,0.001214,0.001098,-0.038453
scaffold_6,3013187,3042408,3028610,25000,0.001225,0.001273,0.001158,-0.039371
scaffold_6,3042409,3068992,3055559,25000,0.00247,0.002472,0.002362,-0.023402
scaffold_6,3068993,3096934,3083095,25000,0.001696,0.001685,0.001568,-0.038973
scaffold_6,3096935,3122701,3109821,25000,0.00219,0.002144,0.002063,-0.025521
scaffold_6,3122702,3148662,3135449,25000,0.002363,0.00243,0.002213,-0.042364
scaffold_6,3148663,3174452,3161625,25000,0.002294,0.001914,0.005723,0.472624
scaffold_6,3174453,3200598,3187312,25000,0.00248,0.002737,0.00356,0.159012
scaffold_6,3200599,3226815,3213928,25000,0.002779,0.002812,0.002597,-0.038167
scaffold_6,3226816,3254363,3239665,25000,0.001516,0.001435,0.001369,-0.039072
scaffold_6,3254364,3291760,3278406,25000,0.002113,0.002057,0.002364,0.065021
scaffold_6,3291761,3317695,3304652,25000,0.001293,0.001228,0.001563,0.110613
scaffold_6,3317696,3368142,3338099,25000,0.002715,0.002723,0.00458,0.257674
scaffold_6,3368144,3424718,3385373,25000,0.002069,0.002054,0.001924,-0.035804
scaffold_6,3424719,3480754,3440215,25000,0.002173,0.002072,0.001996,-0.033635
scaffold_6,3480755,3611638,3568367,25000,0.002088,0.002007,0.001923,-0.03232
scaffold_6,3611639,3637212,3624455,25000,0.00467,0.004598,0.004409,-0.026017
scaffold_6,3637213,3667609,3653811,25000,0.002749,0.002484,0.003262,0.104455
scaffold_6,3667610,3692764,3680206,25000,0.001928,0.001714,0.001692,-0.038061
scaffold_6,3692765,3720494,3706632,25000,0.001081,0.001051,0.002886,0.46846
scaffold_6,3720495,3753463,3736759,25000,0.001908,0.001773,0.001714,-0.036957
scaffold_6,3753464,3806733,3775826,25000,0.002524,0.002349,0.002267,-0.037223
scaffold_6,3806734,3849927,3831099,25000,0.00398,0.003936,0.004407,0.055506
scaffold_6,3849928,3876242,3862891,25000,0.002528,0.002611,0.002586,0.003295
scaffold_6,3876243,3901437,3888821,25000,0.002026,0.002451,0.002149,-0.021067
scaffold_6,3901438,3927765,3914348,25000,0.002466,0.002477,0.002326,-0.031536
scaffold_6,3927766,3954166,3940751,25000,0.001298,0.001511,0.001699,0.098098
scaffold_6,3954167,3979828,3966974,25000,0.001039,0.001226,0.004132,0.57903
scaffold_6,3979829,4006573,3992775,25000,0.001345,0.001439,0.00302,0.377726
scaffold_6,4006574,4032317,4019531,25000,0.001945,0.002184,0.002613,0.121068
scaffold_6,4032318,4057411,4044841,25000,0.001726,0.001811,0.003005,0.266109
scaffold_6,4057412,4082580,4069986,25000,0.003175,0.003198,0.004985,0.226431
scaffold_6,4082581,4107929,4095236,25000,0.003275,0.003278,0.003136,-0.02264
scaffold_6,4107930,4133644,4120747,25000,0.001254,0.001175,0.001128,-0.038442
scaffold_6,4133645,4159780,4146764,25000,0.001528,0.001444,0.001408,-0.027698
scaffold_6,4159781,4184967,4172346,25000,0.001797,0.001766,0.001657,-0.037525
scaffold_6,4184968,4214831,4199510,25000,0.001318,0.001484,0.001311,-0.034569
scaffold_6,4214833,4250562,4231255,25000,0.001557,0.00188,0.002745,0.223301
scaffold_6,4250563,4275672,4263122,25000,0.001234,0.001456,0.001249,-0.038457
scaffold_6,4275673,4303701,4289187,25000,0.00184,0.001833,0.001705,-0.0386
scaffold_6,4303702,4345012,4323635,25000,0.002407,0.00246,0.004747,0.324506
scaffold_6,4345013,4381453,4365353,25000,0.00125,0.002541,0.001957,0.013349
scaffold_6,4381454,4427854,4405793,25000,0.002201,0.00233,0.00224,-0.005891
scaffold_6,4427855,4476708,4452964,25000,0.001554,0.001421,0.001991,0.146613
scaffold_6,4476709,4502244,4489516,25000,0.002037,0.002002,0.005864,0.496813
scaffold_6,4502245,4527613,4514982,25000,0.001587,0.0016,0.003337,0.361921
scaffold_6,4527614,4555750,4541521,25000,0.001444,0.001294,0.004569,0.548063
scaffold_6,4555751,4587851,4573456,25000,0.001531,0.001287,0.005606,0.605178
scaffold_6,4587852,4614296,4601385,25000,0.002242,0.002254,0.002273,0.005718
scaffold_6,4614297,4641336,4627874,25000,0.002347,0.002374,0.003409,0.186396
scaffold_6,4641337,4695253,4677928,25000,0.002297,0.001814,0.004831,0.414161
scaffold_6,4695254,4721044,4708209,25000,0.004733,0.004954,0.006838,0.175978
scaffold_6,4721045,4746447,4733694,25000,0.00251,0.002717,0.003059,0.081221
scaffold_6,4746448,4775647,4760938,25000,0.001594,0.00214,0.003876,0.35279
scaffold_6,4775648,4803770,4790276,25000,0.001459,0.001575,0.001637,0.039188
scaffold_6,4803771,4842696,4821901,25000,0.001597,0.001703,0.002449,0.198506
scaffold_6,4842697,4876884,4856791,25000,0.002493,0.003205,0.004407,0.214479
scaffold_6,4876885,4903269,4889797,25000,0.00153,0.001869,0.003301,0.324109
scaffold_6,4903270,4947983,4934202,25000,0.001514,0.001617,0.001666,0.032021
scaffold_6,4947984,4974332,4961421,25000,0.001982,0.001746,0.002534,0.153135
scaffold_6,4974333,5047055,5005799,25000,0.002502,0.002246,0.002217,-0.035213
scaffold_6,5047056,5075230,5061130,25000,0.002055,0.001938,0.001853,-0.038567
scaffold_6,5075231,5124189,5110235,25000,0.003581,0.003563,0.004439,0.111791
scaffold_6,5124190,5167577,5142966,25000,0.002371,0.001884,0.002242,0.027222
scaffold_6,5167578,5192821,5180181,25000,0.002047,0.001906,0.001835,-0.03845
scaffold_6,5192822,5219313,5205997,25000,0.002138,0.002161,0.002777,0.130886
scaffold_6,5219314,5256896,5243215,25000,0.002065,0.00217,0.002062,-0.013673
scaffold_6,5256897,5287912,5271811,25000,0.001336,0.001071,0.001117,-0.038461
scaffold_6,5287915,5324882,5305733,25000,0.00201,0.002137,0.002014,-0.015044
scaffold_6,5324883,5351717,5337915,25000,0.002426,0.002816,0.002458,-0.033431
scaffold_6,5351718,5378308,5365077,25000,0.00197,0.001826,0.01119,0.717389
scaffold_6,5378309,5414111,5394387,25000,0.001485,0.001254,0.001272,-0.038267
scaffold_6,5414112,5446061,5429933,25000,0.002666,0.002646,0.002735,0.015187
scaffold_6,5446062,5480017,5464863,25000,0.001929,0.001852,0.003687,0.330138
scaffold_6,5480018,5506438,5492832,25000,0.001719,0.001818,0.005775,0.539002
scaffold_6,5506439,5534614,5519927,25000,0.001746,0.004588,0.009569,0.511786
scaffold_6,5534615,5571518,5549303,25000,0.001487,0.001871,0.002697,0.233562
scaffold_6,5571519,5657965,5628369,25000,0.001378,0.001498,0.002305,0.230077
scaffold_6,5657966,5694747,5672816,25000,0.00178,0.00239,0.002856,0.140347
scaffold_6,5694748,5746341,5717579,25000,0.001474,0.001552,0.001442,-0.029003
scaffold_6,5746342,5772559,5759389,25000,0.001688,0.001641,0.002128,0.126118
scaffold_6,5772560,5798402,5785576,25000,0.003197,0.002436,0.0088,0.524114
scaffold_6,5798403,5828892,5812422,25000,0.003764,0.003893,0.004333,0.062627
scaffold_6,5828893,5857214,5843603,25000,0.001811,0.00146,0.003988,0.427186
scaffold_6,5857215,5900565,5882250,25000,0.001774,0.00139,0.001647,0.021001
scaffold_6,5900566,5945245,5921710,25000,0.001866,0.001962,0.0019,-0.00198
scaffold_6,5945246,5991828,5967038,25000,0.003131,0.003048,0.003867,0.111502
scaffold_6,5991829,6018059,6004858,25000,0.001919,0.001405,0.001544,-0.038267
scaffold_6,6018060,6049518,6033074,25000,0.001885,0.001999,0.003312,0.26783
scaffold_6,6049519,6099596,6067199,25000,0.002528,0.001685,0.001946,-0.041128
scaffold_6,6099597,6219091,6173216,25000,0.001174,0.001213,0.001113,-0.036545
scaffold_6,6219092,6273104,6248538,25000,0.00161,0.001502,0.001508,-0.018919
scaffold_6,6273105,6300358,6287251,25000,0.004616,0.004168,0.006324,0.182631
scaffold_6,6300359,6351915,6324542,25000,0.003238,0.003562,0.002973,-0.069003
scaffold_6,6351916,6380308,6367171,25000,0.001162,0.001236,0.001154,-0.020017
scaffold_6,6380309,6420529,6399072,25000,0.001443,0.001459,0.003026,0.362116
scaffold_6,6420531,6449339,6435316,25000,0.001191,0.001434,0.001517,0.074772
scaffold_6,6449340,6483935,6468578,25000,0.00197,0.001967,0.00183,-0.037803
scaffold_6,6483936,6511699,6498472,25000,0.002072,0.002013,0.005074,0.434912
scaffold_6,6511700,6564762,6541107,25000,0.001819,0.00225,0.001883,-0.040001
scaffold_6,6564763,6591326,6577938,25000,0.002072,0.002147,0.001963,-0.037378
scaffold_6,6591327,6623222,6608127,25000,0.003791,0.002973,0.008048,0.418549
scaffold_6,6623223,6665034,6645480,25000,0.002994,0.002916,0.002831,-0.022171
scaffold_6,6665035,6697188,6682401,25000,0.001447,0.001542,0.003097,0.357361
scaffold_6,6697189,6739876,6718699,25000,0.002828,0.001638,0.003534,0.219177
scaffold_6,6739878,6794166,6766625,25000,0.002318,0.001822,0.004984,0.417011
scaffold_6,6794167,6844568,6819572,25000,0.001079,0.001239,0.001716,0.188322
scaffold_6,6844570,6892564,6859126,25000,0.00266,0.002515,0.002821,0.044785
scaffold_6,6892565,6944277,6926567,25000,0.002378,0.002181,0.002216,-0.021874
scaffold_6,6944278,6975983,6960989,25000,0.00222,0.002124,0.002027,-0.035818
scaffold_6,6975985,7006740,6992357,25000,0.001457,0.001774,0.001527,-0.029355
scaffold_6,7006741,7035208,7020926,25000,0.00152,0.001631,0.001888,0.093236
scaffold_6,7035209,7082605,7068669,25000,0.002877,0.002706,0.002668,-0.02351
scaffold_6,7082606,7164959,7126188,25000,0.002371,0.003288,0.009628,0.552069
scaffold_6,7164960,7192833,7179030,25000,0.001853,0.002394,0.004692,0.380929
scaffold_6,7192834,7241593,7218800,25000,0.002361,0.002335,0.004175,0.285393
scaffold_6,7241594,7280765,7257959,25000,0.001973,0.001632,0.001692,-0.0329
scaffold_6,7280766,7327270,7309189,25000,0.001681,0.001991,0.001729,-0.031207
scaffold_6,7327271,7359477,7342231,25000,0.003334,0.003188,0.003061,-0.032762
scaffold_6,7359478,7396575,7380894,25000,0.002452,0.002863,0.002465,-0.039082
scaffold_6,7396576,7435160,7410999,25000,0.00233,0.002058,0.002032,-0.039849
scaffold_6,7435161,7471739,7456155,25000,0.004272,0.004295,0.004074,-0.025828
scaffold_6,7471740,7506419,7492734,25000,0.003642,0.003685,0.003514,-0.02167
scaffold_6,7506420,7533392,7520233,25000,0.003658,0.003569,0.00339,-0.033185
scaffold_6,7533393,7562398,7547120,25000,0.001093,0.000959,0.000954,-0.038033
scaffold_6,7562399,7618038,7600649,25000,0.001837,0.00174,0.002198,0.106206
scaffold_6,7618039,7645849,7632170,25000,0.002233,0.002225,0.003641,0.246586
scaffold_6,7645850,7683100,7667292,25000,0.002268,0.002264,0.002096,-0.039761
scaffold_6,7683102,7722274,7703020,25000,0.002618,0.002201,0.002275,-0.036833
scaffold_6,7722275,7784779,7756174,25000,0.001997,0.001987,0.001853,-0.037562
scaffold_6,7784780,7886148,7824123,25000,0.00229,0.002166,0.002069,-0.040643
scaffold_6,7886149,7915790,7902480,25000,0.002177,0.001754,0.001834,-0.035992
scaffold_6,7915791,7941010,7928447,25000,0.002238,0.002212,0.002129,-0.022889
scaffold_6,7941011,7967465,7954191,25000,0.004426,0.004458,0.004242,-0.023863
