scaffold,start,end,mid,sites,pi_Ppr1,pi_Ppr2,dxy_Ppr1_Ppr2,Fst_Ppr1_Ppr2
chr5,3461871,3487477,3474650,25000,0.003886,0.003585,0.008691,0.409048
chr5,3487478,3513696,3500359,25000,0.003121,0.003062,0.007927,0.449314
chr5,3513697,3551342,3530300,25000,0.00282,0.002358,0.004607,0.286318
chr5,3551343,3584139,3568563,25000,0.003893,0.005436,0.012111,0.454395
chr5,3584140,3633603,3618230,25000,0.004778,0.004997,0.010876,0.389946
chr5,3633604,3659519,3646556,25000,0.002778,0.002771,0.007874,0.489461
chr5,3659520,3685777,3672664,25000,0.002433,0.002482,0.002959,0.096253
chr5,3685778,3711545,3698691,25000,0.004052,0.003649,0.012636,0.54346
chr5,3711546,3737657,3724836,25000,0.003461,0.002734,0.008885,0.49369
chr5,3737658,3763781,3750785,25000,0.00267,0.00211,0.007743,0.538842
chr5,3763782,3800121,3780986,25000,0.002383,0.002801,0.008025,0.522371
chr5,3800122,3825919,3813021,25000,0.002145,0.002071,0.002988,0.178893
chr5,3825920,3851652,3838780,25000,0.003206,0.003719,0.006439,0.309617
chr5,3851653,3877919,3864725,25000,0.004566,0.005558,0.010102,0.341867
chr5,3877920,3905037,3891324,25000,0.005055,0.004964,0.008012,0.238179
chr5,3905038,3931897,3918743,25000,0.002637,0.002555,0.008044,0.522595
chr5,3931898,3958124,3944866,25000,0.004401,0.004448,0.007346,0.256207
chr5,3958125,3984420,3971126,25000,0.002435,0.004607,0.009291,0.460932
chr5,3984421,4012604,3999757,25000,0.003511,0.00335,0.008776,0.448418
chr5,4012605,4039899,4026151,25000,0.003633,0.002927,0.006945,0.368279
chr5,4039900,4066517,4053371,25000,0.002284,0.00166,0.007513,0.595728
chr5,4066518,4092620,4079402,25000,0.004285,0.003835,0.011297,0.481881
chr5,4092621,4120050,4106273,25000,0.003062,0.002936,0.01202,0.610773
chr5,4120051,4150514,4134003,25000,0.002675,0.003009,0.006407,0.395508
chr5,4150515,4176523,4163544,25000,0.003678,0.004178,0.006146,0.22756
chr5,4176524,4203355,4189585,25000,0.002918,0.002627,0.005695,0.354899
chr5,4203356,4232136,4217547,25000,0.003346,0.002822,0.009488,0.519967
chr5,4232137,4263456,4249045,25000,0.001811,0.002702,0.003877,0.272603
chr5,4263457,4290556,4276622,25000,0.003437,0.004551,0.0056,0.173444
chr5,4290557,4316252,4303413,25000,0.002832,0.002424,0.006177,0.413311
chr5,4316253,4352922,4339850,25000,0.003218,0.003766,0.006596,0.316779
chr5,4352923,4378779,4365818,25000,0.003807,0.004056,0.009014,0.402843
chr5,4378780,4404907,4391946,25000,0.002398,0.002919,0.00537,0.347283
chr5,4404908,4430336,4417637,25000,0.003626,0.003703,0.010595,0.496666
chr5,4430337,4456026,4443290,25000,0.005014,0.005624,0.013246,0.437426
chr5,4456027,4486232,4469543,25000,0.004506,0.004049,0.009597,0.393473
chr5,4486233,4511708,4498934,25000,0.002595,0.00192,0.005132,0.39923
chr5,4511709,4537584,4524533,25000,0.004823,0.003393,0.013015,0.530772
chr5,4537585,4563415,4550466,25000,0.004489,0.003025,0.007595,0.347658
chr5,4563416,4588930,4576207,25000,0.002172,0.001965,0.002954,0.182649
chr5,4588931,4614932,4601782,25000,0.004284,0.00391,0.009102,0.389259
chr5,4614933,4678833,4638661,25000,0.000799,0.000894,0.001535,0.29965
chr5,4678834,4769794,4735196,25000,0.000902,0.000822,0.000791,-0.045253
chr5,4769795,4888574,4806339,25000,0.003679,0.00552,0.006381,0.168153
chr5,4888575,4928439,4903572,25000,0.002852,0.002449,0.002853,0.031659
chr5,4928440,4964570,4944663,25000,0.00297,0.002095,0.005438,0.373656
chr5,4964571,4990061,4977225,25000,0.004576,0.007458,0.015754,0.457809
chr5,4990062,5017236,5003908,25000,0.002586,0.003239,0.007519,0.452086
chr5,5017237,5043367,5030447,25000,0.004062,0.004046,0.013889,0.558654
chr5,5043368,5069165,5056275,25000,0.002533,0.003343,0.009742,0.547192
chr5,5069166,5095200,5082117,25000,0.003521,0.003812,0.012575,0.559041
chr5,5095201,5120681,5107973,25000,0.003985,0.004134,0.009623,0.416907
chr5,5120682,5146462,5133526,25000,0.002802,0.002746,0.008079,0.499462
chr5,5146463,5172892,5160115,25000,0.001561,0.001912,0.002455,0.177482
chr5,5172893,5199496,5185949,25000,0.004773,0.005165,0.008197,0.253122
chr5,5199497,5229547,5215436,25000,0.003691,0.002375,0.007708,0.448401
chr5,5229548,5279444,5245266,25000,0.00429,0.004288,0.010087,0.413648
chr5,5279445,5318971,5305051,25000,0.005099,0.005724,0.011924,0.3857
chr5,5318972,5347232,5333031,25000,0.004603,0.005106,0.010335,0.370679
chr5,5347233,5376143,5362001,25000,0.002599,0.004172,0.013035,0.59795
chr5,5376144,5417257,5401010,25000,0.003312,0.003918,0.008144,0.395274
chr5,5417258,5442917,5430021,25000,0.004564,0.007818,0.013144,0.369466
chr5,5442918,5469143,5455910,25000,0.005875,0.005604,0.012256,0.372003
chr5,5469144,5495409,5482252,25000,0.005229,0.004527,0.011644,0.419826
chr5,5495410,5521002,5508192,25000,0.003722,0.002682,0.006852,0.372937
chr5,5521003,5549484,5534605,25000,0.007367,0.006515,0.013885,0.342941
chr5,5549485,5582145,5564509,25000,0.005334,0.005635,0.01185,0.377155
chr5,5582146,5609131,5595719,25000,0.003075,0.003083,0.00651,0.367663
chr5,5609133,5635833,5622369,25000,0.003705,0.003237,0.010071,0.497962
chr5,5635834,5663318,5649740,25000,0.002808,0.003995,0.00824,0.425995
chr5,5663319,5689009,5676113,25000,0.002206,0.00256,0.002999,0.118847
chr5,5689010,5714693,5701818,25000,0.003556,0.004348,0.006162,0.225806
chr5,5714694,5743605,5729343,25000,0.002284,0.002874,0.004925,0.321814
chr5,5743606,5771129,5757480,25000,0.003774,0.005281,0.00779,0.273246
chr5,5771130,5797377,5784463,25000,0.004824,0.00523,0.009402,0.312277
chr5,5797378,5823746,5810602,25000,0.002103,0.002502,0.004905,0.37094
chr5,5823747,5850465,5836990,25000,0.003055,0.003046,0.007594,0.437302
chr5,5850466,5876271,5863443,25000,0.002018,0.002094,0.002709,0.142309
chr5,5876272,5902449,5889301,25000,0.003927,0.00421,0.013316,0.542559
chr5,5902450,5928285,5915313,25000,0.003662,0.003234,0.009991,0.497514
chr5,5928286,5953942,5941100,25000,0.002736,0.002769,0.014119,0.683016
chr5,5953943,5979538,5966702,25000,0.003557,0.002477,0.006188,0.354184
chr5,5979539,6006820,5993316,25000,0.004853,0.003301,0.008156,0.342999
chr5,6006821,6032543,6019603,25000,0.003163,0.003051,0.011293,0.578879
chr5,6032544,6058548,6045454,25000,0.003754,0.005875,0.010713,0.38995
chr5,6058549,6084287,6071447,25000,0.003166,0.004391,0.011379,0.51209
chr5,6084288,6113595,6098642,25000,0.003811,0.003102,0.004342,0.117881
chr5,6113596,6140194,6126538,25000,0.004304,0.004151,0.010611,0.440628
chr5,6140195,6165762,6152938,25000,0.00472,0.004441,0.013449,0.502524
chr5,6165763,6191427,6178528,25000,0.001913,0.002193,0.003637,0.287015
chr5,6191428,6217556,6204529,25000,0.003005,0.003988,0.008649,0.43461
chr5,6217557,6246080,6231642,25000,0.004659,0.003062,0.008606,0.382638
chr5,6246081,6272111,6259297,25000,0.005952,0.004409,0.014274,0.478036
chr5,6272112,6298053,6285130,25000,0.004573,0.004378,0.007998,0.291095
chr5,6298054,6323420,6310722,25000,0.003222,0.003474,0.008064,0.423644
chr5,6323421,6348916,6336236,25000,0.002255,0.001909,0.003246,0.225881
chr5,6348917,6374582,6361677,25000,0.003001,0.002972,0.009432,0.529648
chr5,6374583,6400207,6387421,25000,0.00472,0.003254,0.00788,0.337518
chr5,6400208,6427835,6413689,25000,0.006342,0.003353,0.009193,0.318629
chr5,6427836,6453725,6440815,25000,0.002829,0.002728,0.004654,0.260469
chr5,6453726,6479320,6466514,25000,0.002683,0.003976,0.006397,0.324609
chr5,6479321,6504980,6492038,25000,0.002802,0.003165,0.007086,0.417738
chr5,6504981,6530961,6517890,25000,0.003547,0.003047,0.008532,0.453062
chr5,6530962,6556497,6543734,25000,0.003402,0.003092,0.004659,0.184896
chr5,6556498,6582113,6569282,25000,0.005312,0.003834,0.007211,0.231367
chr5,6582114,6642920,6608329,25000,0.005779,0.00357,0.008244,0.284907
chr5,6642921,6711709,6679310,25000,0.003017,0.003109,0.003574,0.07906
chr5,6711710,6738527,6725521,25000,0.003559,0.00355,0.009825,0.479292
chr5,6738528,6764420,6751446,25000,0.004394,0.004144,0.007703,0.295601
chr5,6764421,6790456,6777552,25000,0.003233,0.003073,0.011197,0.571023
chr5,6790457,6815888,6803158,25000,0.003392,0.002,0.009515,0.568899
chr5,6815889,6841692,6828838,25000,0.003201,0.003196,0.0042,0.140398
chr5,6841693,6867325,6854409,25000,0.00205,0.001928,0.004728,0.41816
chr5,6867326,6895170,6881806,25000,0.00374,0.003222,0.005178,0.202799
chr5,6895171,6922073,6908930,25000,0.0037,0.004051,0.009476,0.42985
chr5,6922074,6947674,6934922,25000,0.003393,0.002488,0.007401,0.441802
chr5,6947675,6973134,6960426,25000,0.003297,0.003171,0.010037,0.523257
chr5,6973135,7000998,6987309,25000,0.003247,0.004516,0.006412,0.253759
chr5,7000999,7035032,7016553,25000,0.00582,0.005348,0.014673,0.459219
chr5,7035033,7060679,7047861,25000,0.003299,0.002897,0.006428,0.359242
chr5,7060680,7086598,7073634,25000,0.002607,0.002365,0.008414,0.554384
chr5,7086599,7113401,7099760,25000,0.007517,0.006115,0.011217,0.252001
chr5,7113402,7140954,7127229,25000,0.006413,0.005679,0.015659,0.453411
chr5,7140955,7173554,7158660,25000,0.00376,0.004145,0.006951,0.28361
chr5,7173555,7199050,7186349,25000,0.004165,0.004271,0.011646,0.478877
chr5,7199051,7224669,7211860,25000,0.003069,0.003227,0.007869,0.438997
chr5,7224670,7272667,7248299,25000,0.002165,0.001738,0.002267,0.084617
chr5,7272668,7299255,7285818,25000,0.00544,0.003673,0.014291,0.527129
chr5,7299256,7341133,7326169,25000,0.003055,0.002952,0.007383,0.43209
chr5,7341134,7366949,7354098,25000,0.001945,0.002233,0.003618,0.2763
chr5,7366950,7393473,7380305,25000,0.004921,0.003884,0.011984,0.473267
chr5,7393474,7419141,7406278,25000,0.005215,0.004394,0.013306,0.480042
chr5,7419142,7446449,7432496,25000,0.002607,0.003154,0.009996,0.563102
chr5,7446450,7472096,7459227,25000,0.003836,0.004999,0.009113,0.356699
chr5,7472097,7497929,7485081,25000,0.003567,0.00421,0.013645,0.566936
chr5,7497930,7523656,7510831,25000,0.004092,0.003233,0.009394,0.449493
chr5,7523657,7552825,7539445,25000,0.002496,0.002212,0.005067,0.375466
chr5,7552826,7579474,7566108,25000,0.00368,0.003419,0.011926,0.551844
chr5,7579475,7605409,7592542,25000,0.005502,0.004972,0.012466,0.418673
chr5,7605410,7631020,7618198,25000,0.004297,0.003665,0.006838,0.272457
chr5,7631021,7656812,7643893,25000,0.004654,0.004048,0.010592,0.428026
chr5,7656813,7685468,7671613,25000,0.003418,0.005276,0.010549,0.426706
chr5,7685469,7711239,7698257,25000,0.00331,0.003826,0.008935,0.439732
chr5,7711255,7789626,7766282,25000,0.002639,0.002393,0.005063,0.345634
chr5,7789627,7815391,7802476,25000,0.004488,0.004675,0.012258,0.466442
chr5,7815392,7841117,7828257,25000,0.001507,0.001538,0.002811,0.306499
chr5,7841118,7868184,7854883,25000,0.003938,0.004036,0.016533,0.621461
chr5,7868185,7924255,7896060,25000,0.002738,0.002917,0.008551,0.513611
chr5,7924256,7949937,7937073,25000,0.004574,0.005291,0.01096,0.389365
chr5,7949938,7977523,7963812,25000,0.002949,0.00309,0.005194,0.273109
chr5,7977524,8004743,7990515,25000,0.006089,0.003196,0.012195,0.45906
chr5,8004744,8030467,8017573,25000,0.004162,0.003226,0.007365,0.341477
chr5,8030468,8056599,8043648,25000,0.002492,0.001698,0.004294,0.353854
chr5,8056600,8083107,8070126,25000,0.004836,0.006133,0.012483,0.399652
chr5,8083108,8110259,8096824,25000,0.004906,0.00508,0.007468,0.205479
chr5,8110260,8205388,8137860,25000,0.008554,0.008992,0.011592,0.143553
chr5,8205389,8242203,8229134,25000,0.001785,0.001799,0.001644,-0.045095
chr5,8242204,8288507,8259010,25000,0.002241,0.002033,0.00195,-0.047788
chr5,8288508,8383852,8321365,25000,0.006548,0.006524,0.005993,-0.045332
chr5,8383853,8473489,8450266,25000,0.003235,0.003643,0.003195,-0.03965
chr5,8473490,8556502,8519210,25000,0.002671,0.002345,0.003147,0.117232
chr5,8556503,8586790,8572005,25000,0.001473,0.001989,0.002231,0.130964
chr5,8586791,8612356,8599485,25000,0.003109,0.003057,0.006124,0.33978
chr5,8612358,8637692,8625082,25000,0.004508,0.004298,0.0089,0.347582
chr5,8637693,8663341,8650433,25000,0.004357,0.003655,0.00718,0.292473
chr5,8663342,8692556,8677119,25000,0.003338,0.003641,0.006318,0.297209
chr5,8692557,8718561,8705508,25000,0.003749,0.003996,0.007951,0.354619
chr5,8718562,8744140,8731352,25000,0.003154,0.002833,0.00918,0.51883
chr5,8744141,8769949,8757061,25000,0.005091,0.004993,0.008898,0.285194
chr5,8769950,8797954,8783758,25000,0.002137,0.002211,0.007052,0.539325
chr5,8797955,8824007,8810978,25000,0.001933,0.001972,0.002397,0.106245
chr5,8824008,8852828,8838617,25000,0.003711,0.003225,0.007056,0.350521
chr5,8852829,8882079,8867057,25000,0.003849,0.00375,0.007671,0.347093
chr5,8882080,8908219,8895296,25000,0.002249,0.002733,0.005255,0.366693
chr5,8908220,8950580,8928839,25000,0.003245,0.003502,0.010094,0.506585
chr5,8950581,8979427,8964826,25000,0.003125,0.003471,0.011515,0.565199
chr5,8979428,9005727,8992346,25000,0.003414,0.004521,0.009466,0.419612
chr5,9005728,9041787,9021873,25000,0.002874,0.004077,0.009991,0.494484
chr5,9041788,9072554,9058121,25000,0.004504,0.004377,0.007586,0.269825
chr5,9072555,9112160,9096259,25000,0.003285,0.002845,0.008782,0.493226
chr5,9112161,9140915,9125653,25000,0.003587,0.002489,0.006864,0.396534
chr5,9140916,9167216,9153977,25000,0.006659,0.004934,0.019493,0.552144
chr5,9167217,9233819,9207185,25000,0.004146,0.002773,0.010509,0.515321
chr5,9233820,9262317,9247212,25000,0.005002,0.005854,0.0092,0.266076
chr5,9262318,9292803,9277633,25000,0.003985,0.003754,0.008075,0.361811
chr5,9292804,9318775,9306020,25000,0.003644,0.00365,0.013687,0.589518
chr5,9318776,9345325,9332226,25000,0.003064,0.003121,0.005975,0.327233
chr5,9345326,9371247,9358564,25000,0.004419,0.004114,0.015123,0.570392
chr5,9371248,9397125,9384087,25000,0.002908,0.003689,0.009964,0.513197
chr5,9397126,9443182,9414731,25000,0.003723,0.003255,0.004106,0.084497
chr5,9443183,9471057,9456859,25000,0.004929,0.005101,0.009896,0.336737
chr5,9471058,9496935,9483994,25000,0.004347,0.003025,0.011145,0.513601
chr5,9496936,9535538,9517358,25000,0.003741,0.005113,0.006903,0.225909
chr5,9535539,9567155,9552017,25000,0.003697,0.00493,0.007512,0.278915
chr5,9567156,9595026,9581568,25000,0.006465,0.004813,0.010944,0.329227
chr5,9595027,9620707,9608000,25000,0.003626,0.003069,0.006663,0.340734
chr5,9620708,9646411,9633622,25000,0.003336,0.003161,0.008872,0.474541
chr5,9646412,9672263,9659424,25000,0.003549,0.003574,0.008875,0.437727
chr5,9672264,9699727,9686314,25000,0.007648,0.004801,0.018422,0.50555
chr5,9699728,9726250,9712993,25000,0.00937,0.003495,0.013437,0.362317
chr5,9726251,9843612,9783400,25000,0.004586,0.003282,0.006309,0.239521
chr5,9843613,9888656,9871742,25000,0.005868,0.006389,0.012096,0.336867
chr5,9888657,9917303,9902064,25000,0.003897,0.00269,0.01062,0.537199
chr5,9917304,9964982,9937692,25000,0.002779,0.002119,0.007889,0.536823
chr5,9964983,9992461,9979105,25000,0.006259,0.00561,0.014821,0.438574
chr5,9992462,10022296,10007133,25000,0.003856,0.004767,0.006533,0.211903
chr5,10022297,10081523,10061399,25000,0.003827,0.004585,0.007273,0.275603
chr5,10081524,10107473,10094519,25000,0.002865,0.002972,0.00698,0.420602
chr5,10107474,10137414,10121459,25000,0.008511,0.004544,0.014322,0.383824
chr5,10137415,10218802,10184716,25000,0.003551,0.004235,0.004687,0.096169
chr5,10218803,10252147,10233538,25000,0.005009,0.004985,0.00458,-0.045513
chr5,10252148,10333573,10284712,25000,0.006383,0.007007,0.012736,0.320053
chr5,10333574,10398252,10369013,25000,0.003461,0.008002,0.013937,0.427565
chr5,10398253,10434717,10420386,25000,0.005881,0.004628,0.016863,0.535455
chr5,10434718,10461640,10448358,25000,0.003794,0.004495,0.008467,0.352412
chr5,10461641,10503577,10487482,25000,0.001762,0.003404,0.003653,0.177745
chr5,10503578,10529998,10516690,25000,0.002804,0.003265,0.010174,0.551111
chr5,10529999,10574349,10550479,25000,0.003691,0.004477,0.008532,0.362308
chr5,10574350,10627536,10598484,25000,0.00206,0.001142,0.001719,0.037105
chr5,10627538,10684961,10660099,25000,0.003368,0.004359,0.008288,0.37401
chr5,10684962,10724666,10710801,25000,0.003479,0.004028,0.010452,0.482149
chr5,10724667,10800008,10751578,25000,0.002966,0.004599,0.009126,0.424285
chr5,10800009,10828279,10815094,25000,0.002953,0.003772,0.010435,0.523178
chr5,10828280,10853826,10841064,25000,0.005705,0.00535,0.00944,0.269705
chr5,10853827,10880351,10867029,25000,0.007145,0.006894,0.014448,0.355742
chr5,10880352,10910231,10893947,25000,0.005664,0.004127,0.010895,0.390005
chr5,10910232,10946771,10927090,25000,0.007191,0.005959,0.012592,0.323157
chr5,10946772,11049256,11005398,25000,0.00251,0.00388,0.004567,0.183068
chr5,11049257,11076924,11062543,25000,0.006515,0.008858,0.018845,0.430994
chr5,11076925,11102973,11090059,25000,0.0046,0.004103,0.017577,0.613232
chr5,11102974,11133525,11116998,25000,0.004432,0.003611,0.011202,0.482283
chr5,11133526,11159542,11146525,25000,0.002828,0.002687,0.010332,0.589008
chr5,11159543,11186442,11172440,25000,0.002818,0.003738,0.006388,0.33106
chr5,11186443,11214584,11200579,25000,0.003853,0.006684,0.015023,0.491321
chr5,11214585,11273829,11240200,25000,0.005656,0.004284,0.011397,0.402844
chr5,11273830,11321106,11296774,25000,0.005296,0.002186,0.00605,0.243546
chr5,11321107,11357315,11339466,25000,0.009786,0.003251,0.013546,0.359997
chr5,11357316,11420150,11382528,25000,0.003671,0.002846,0.004572,0.173866
chr5,11420151,11496299,11469049,25000,0.006893,0.007667,0.00981,0.153477
chr5,11496300,11551893,11523328,25000,0.004978,0.003267,0.010152,0.432792
chr5,11551895,11604564,11580299,25000,0.003296,0.004063,0.006655,0.296714
chr5,11604565,11686382,11637803,25000,0.00582,0.003711,0.015166,0.532429
chr5,11686383,11773901,11730612,25000,0.00198,0.002833,0.006607,0.479963
chr5,11773902,11815479,11795215,25000,0.005268,0.005359,0.017388,0.542466
chr5,11815480,11862285,11840775,25000,0.006564,0.005842,0.013346,0.375318
chr5,11862286,11905427,11889326,25000,0.007948,0.007568,0.015187,0.333174
chr5,11905428,11930888,11918191,25000,0.003401,0.004835,0.013241,0.536126
chr5,11930889,11968472,11953560,25000,0.00392,0.004157,0.011011,0.473899
chr5,11968473,12014739,11989116,25000,0.004078,0.007499,0.010958,0.317841
chr5,12014740,12041834,12028413,25000,0.004665,0.00501,0.014192,0.502206
chr5,12041835,12103104,12061629,25000,0.003533,0.005152,0.006021,0.167872
chr5,12103105,12177065,12142138,25000,0.006151,0.006586,0.006412,0.003562
chr5,12177066,12262874,12230306,25000,0.005763,0.006305,0.006061,0.002296
chr5,12262875,12331874,12298145,25000,0.009137,0.007208,0.009179,0.060375
chr5,12331876,12370113,12352983,25000,0.00657,0.005871,0.012406,0.341611
chr5,12370114,12397089,12383908,25000,0.005058,0.003571,0.009822,0.399755
chr5,12397090,12424522,12410500,25000,0.00443,0.003036,0.008035,0.375476
chr5,12424523,12450826,12437515,25000,0.001743,0.001999,0.002145,0.071099
chr5,12450827,12511954,12470815,25000,0.005112,0.004685,0.010553,0.375935
chr5,12511955,12632310,12586860,25000,0.004569,0.006303,0.010797,0.339744
chr5,12632311,12658160,12645215,25000,0.003441,0.00389,0.007015,0.322867
chr5,12658162,12689504,12673919,25000,0.003248,0.004809,0.006286,0.226207
chr5,12689505,12731952,12712148,25000,0.00404,0.003432,0.008326,0.390605
chr5,12731953,12842902,12792452,25000,0.003957,0.00444,0.00889,0.368302
chr5,12842903,12883880,12859821,25000,0.002796,0.003671,0.004376,0.155693
chr5,12883881,12940896,12918379,25000,0.00148,0.001824,0.002083,0.119829
chr5,12940897,13031296,12969415,25000,0.001587,0.002026,0.001792,-0.004161
