scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name,species
scaffold_15,3224211,3255071,3238072,25000,0.001756,0.001947,0.008057,0.630811,227758,scaffold_15_9,Hrs
scaffold_15,3255072,3281749,3268439,25000,0.001342,0.001402,0.007955,0.709057,227758,scaffold_15_9,Hrs
scaffold_15,3281750,3361344,3326112,25000,0.002055,0.00169,0.001907,0.009397,227758,scaffold_15_9,Hrs
scaffold_15,3361345,3387239,3374186,25000,0.001834,0.001283,0.001451,-0.037232,227758,scaffold_15_9,Hrs
scaffold_15,3387240,3421485,3400672,25000,0.001252,0.001237,0.001201,-0.018645,227758,scaffold_15_9,Hrs
scaffold_15,3421486,3446858,3434205,25000,0.001429,0.001542,0.001423,-0.025214,227758,scaffold_15_9,Hrs
scaffold_15,3615806,3642371,3629125,25000,0.000885,0.00123,0.000992,-0.031836,238126,scaffold_15_10,Hrs
scaffold_15,3642372,3679052,3661113,25000,0.002102,0.00193,0.001936,-0.021111,238126,scaffold_15_10,Hrs
scaffold_15,3679053,3704564,3691820,25000,0.001316,0.001503,0.001317,-0.035138,238126,scaffold_15_10,Hrs
scaffold_15,3704565,3729813,3717153,25000,0.00105,0.001059,0.000982,-0.036991,238126,scaffold_15_10,Hrs
scaffold_15,3729814,3755358,3742575,25000,0.00141,0.001071,0.001691,0.158476,238126,scaffold_15_10,Hrs
scaffold_15,3755359,3781290,3768546,25000,0.002305,0.002535,0.0023,-0.026297,238126,scaffold_15_10,Hrs
scaffold_15,3781291,3813069,3798610,25000,0.001443,0.001197,0.001362,0.016206,238126,scaffold_15_10,Hrs
scaffold_15,3813070,3856174,3834462,25000,0.002006,0.001111,0.001618,0.007907,238126,scaffold_15_10,Hrs
scaffold_15,3899269,3947233,3917337,25000,0.002032,0.001885,0.001829,-0.035169,169573,scaffold_15_11,Hrs
scaffold_15,3947234,3977218,3963936,25000,0.001676,0.001689,0.001939,0.072595,169573,scaffold_15_11,Hrs
scaffold_15,3977219,4024767,4010434,25000,0.001686,0.001752,0.001824,0.030713,169573,scaffold_15_11,Hrs
scaffold_15,4024768,4052101,4035006,18281,0.003008,0.002782,0.002863,-0.012355,169573,scaffold_15_11,Hrs
scaffold_16,4828,31306,18624,25000,0.00096,0.001395,0.001345,0.068768,263978,scaffold_16_1,Hrs
scaffold_16,31307,56991,44312,25000,0.001047,0.001279,0.001257,0.032964,263978,scaffold_16_1,Hrs
scaffold_16,56992,82431,69753,25000,0.001494,0.001283,0.002082,0.205251,263978,scaffold_16_1,Hrs
scaffold_16,82432,155449,120631,25000,0.002034,0.002078,0.003186,0.221792,263978,scaffold_16_1,Hrs
scaffold_16,155450,235080,175330,25000,0.002648,0.002358,0.007192,0.489774,263978,scaffold_16_1,Hrs
scaffold_16,235081,262149,248432,25000,0.001816,0.001464,0.007557,0.649354,263978,scaffold_16_1,Hrs
scaffold_16,549542,619981,604589,25000,0.001539,0.001947,0.001643,-0.030684,181742,scaffold_16_2,Hrs
scaffold_16,619982,698433,660468,25000,0.001033,0.001185,0.001166,0.025158,181742,scaffold_16_2,Hrs
scaffold_16,698434,730007,713881,25000,0.002015,0.003636,0.002634,-0.036494,181742,scaffold_16_2,Hrs
scaffold_16,781172,806727,793969,25000,0.001739,0.001696,0.002803,0.246869,170919,scaffold_16_3,Hrs
scaffold_16,806728,856254,833973,25000,0.000992,0.000891,0.000917,-0.013279,170919,scaffold_16_3,Hrs
scaffold_16,856255,913381,894966,25000,0.001693,0.001268,0.002551,0.273884,170919,scaffold_16_3,Hrs
scaffold_16,913382,938545,926004,25000,0.00141,0.001334,0.006564,0.661497,170919,scaffold_16_3,Hrs
scaffold_16,1309328,1350216,1324497,25000,0.001184,0.001118,0.001108,-0.022158,194259,scaffold_16_4,Hrs
scaffold_16,1350217,1376228,1363265,25000,0.001433,0.001473,0.001709,0.084025,194259,scaffold_16_4,Hrs
scaffold_16,1376229,1412027,1392239,25000,0.00139,0.001872,0.001669,0.011836,194259,scaffold_16_4,Hrs
scaffold_16,1412028,1455752,1431031,25000,0.001205,0.00141,0.001224,-0.033745,194259,scaffold_16_4,Hrs
scaffold_16,1455753,1481051,1468409,25000,0.001789,0.001268,0.001373,-0.055231,194259,scaffold_16_4,Hrs
scaffold_16,1803116,1828261,1815687,25000,0.001232,0.001277,0.002385,0.318612,133892,scaffold_16_5,Hrs
scaffold_16,1828262,1858428,1844369,25000,0.001096,0.001149,0.00106,-0.029589,133892,scaffold_16_5,Hrs
scaffold_16,1858429,1887777,1871129,25000,0.001096,0.001168,0.0026,0.402016,133892,scaffold_16_5,Hrs
scaffold_16,1887778,1934325,1920548,25000,0.001089,0.001024,0.001007,-0.025867,133892,scaffold_16_5,Hrs
scaffold_16,2048158,2073876,2061109,25000,0.001521,0.001451,0.003278,0.387396,355105,scaffold_16_6,Hrs
scaffold_16,2073877,2107320,2087301,25000,0.001589,0.001477,0.001491,-0.011404,355105,scaffold_16_6,Hrs
scaffold_16,2107321,2151248,2129674,25000,0.002422,0.003898,0.004523,0.182754,355105,scaffold_16_6,Hrs
scaffold_16,2151249,2186582,2169428,25000,0.001935,0.001608,0.00166,-0.033655,355105,scaffold_16_6,Hrs
scaffold_16,2186583,2212801,2199469,25000,0.001896,0.001807,0.002283,0.107829,355105,scaffold_16_6,Hrs
scaffold_16,2212802,2247234,2226393,25000,0.001115,0.001244,0.001087,-0.046776,355105,scaffold_16_6,Hrs
scaffold_16,2247235,2305601,2283862,25000,0.001771,0.001761,0.001691,-0.022636,355105,scaffold_16_6,Hrs
scaffold_16,2305602,2337770,2321656,25000,0.001714,0.001596,0.001549,-0.034357,355105,scaffold_16_6,Hrs
scaffold_16,2337771,2363024,2350394,25000,0.00141,0.001475,0.001359,-0.031016,355105,scaffold_16_6,Hrs
scaffold_16,2363025,2402181,2380648,25000,0.002185,0.001943,0.00191,-0.035247,355105,scaffold_16_6,Hrs
scaffold_16,2427634,2453862,2440434,25000,0.001475,0.00198,0.002858,0.246541,276328,scaffold_16_7,Hrs
scaffold_16,2453863,2481140,2468382,25000,0.001561,0.001349,0.004043,0.477483,276328,scaffold_16_7,Hrs
scaffold_16,2481141,2542824,2510747,25000,0.001471,0.001394,0.001365,-0.02689,276328,scaffold_16_7,Hrs
scaffold_16,2542825,2599499,2576030,25000,0.002042,0.005225,0.004757,0.111958,276328,scaffold_16_7,Hrs
scaffold_16,2599500,2636797,2620728,25000,0.002443,0.003241,0.005466,0.323753,276328,scaffold_16_7,Hrs
scaffold_16,2636798,2663607,2649912,25000,0.001932,0.001673,0.001909,0.024,276328,scaffold_16_7,Hrs
scaffold_16,2663608,2709580,2682759,25000,0.001365,0.001681,0.001411,-0.039337,276328,scaffold_16_7,Hrs
scaffold_16,2709581,2752123,2728930,25000,0.001105,0.001048,0.001001,-0.038629,164755,scaffold_16_8,Hrs
scaffold_16,2752124,2777264,2764696,25000,0.000891,0.000763,0.000939,0.065805,164755,scaffold_16_8,Hrs
scaffold_16,2777265,2820073,2800439,25000,0.001441,0.001286,0.00131,-0.020701,164755,scaffold_16_8,Hrs
scaffold_16,2820074,2845615,2832927,25000,0.00175,0.001621,0.002183,0.13279,164755,scaffold_16_8,Hrs
scaffold_16,2845616,2881390,2862883,25000,0.001108,0.001356,0.00115,-0.044006,164755,scaffold_16_8,Hrs
scaffold_16,3043293,3087125,3067458,25000,0.002513,0.002268,0.002503,0.027515,104564,scaffold_16_9,Hrs
scaffold_16,3087126,3136864,3105507,25000,0.002666,0.002474,0.003074,0.092372,104564,scaffold_16_9,Hrs
scaffold_16,3136865,3171517,3156321,25000,0.003754,0.002992,0.003145,-0.036367,104564,scaffold_16_9,Hrs
scaffold_16,3231193,3289124,3247279,25000,0.003946,0.00382,0.007969,0.352964,129816,scaffold_16_10,Hrs
scaffold_16,3289125,3317805,3303010,25000,0.002684,0.002857,0.002572,-0.038496,129816,scaffold_16_10,Hrs
scaffold_16,3317806,3353591,3337871,25000,0.002512,0.003296,0.004577,0.223291,129816,scaffold_16_10,Hrs
scaffold_17,5154,88902,38972,25000,0.001431,0.001455,0.001354,-0.033092,178370,scaffold_17_1,Hrs
scaffold_17,88903,118168,102103,25000,0.002741,0.002533,0.003292,0.114187,178370,scaffold_17_1,Hrs
scaffold_17,118169,143452,130816,25000,0.002029,0.002289,0.002376,0.049596,178370,scaffold_17_1,Hrs
scaffold_17,143453,182997,161001,25000,0.003152,0.001876,0.003532,0.173449,178370,scaffold_17_1,Hrs
scaffold_17,422141,525659,471706,25000,0.001709,0.001768,0.001846,0.031142,166586,scaffold_17_2,Hrs
scaffold_17,525660,594794,561262,25000,0.001254,0.000988,0.001086,-0.025824,166586,scaffold_17_2,Hrs
scaffold_17,1338112,1365473,1351758,25000,0.002052,0.002193,0.002675,0.114103,142399,scaffold_17_3,Hrs
scaffold_17,1365474,1415432,1380308,25000,0.001,0.000974,0.001136,0.071682,142399,scaffold_17_3,Hrs
scaffold_17,1415433,1449605,1429677,25000,0.001149,0.001051,0.001029,-0.03849,142399,scaffold_17_3,Hrs
scaffold_17,1449606,1475582,1462703,25000,0.001515,0.001623,0.001457,-0.038525,142399,scaffold_17_3,Hrs
scaffold_17,2206314,2231557,2218941,25000,0.001424,0.001443,0.001346,-0.032786,119365,scaffold_17_4,Hrs
scaffold_17,2231558,2266251,2245085,25000,0.00212,0.002059,0.001953,-0.035028,119365,scaffold_17_4,Hrs
scaffold_17,2266252,2291580,2278872,25000,0.003491,0.003485,0.003237,-0.038712,119365,scaffold_17_4,Hrs
scaffold_17,2291581,2328199,2312371,25000,0.00152,0.001738,0.001596,-0.010462,119365,scaffold_17_4,Hrs
scaffold_17,2605635,2646683,2622879,25000,0.001288,0.001609,0.001367,-0.02995,146313,scaffold_17_5,Hrs
scaffold_17,2646691,2672421,2659558,25000,0.001756,0.003884,0.004669,0.253726,146313,scaffold_17_5,Hrs
scaffold_17,2672422,2698760,2685340,25000,0.001589,0.001432,0.002167,0.183979,146313,scaffold_17_5,Hrs
scaffold_17,2698761,2734207,2720378,25000,0.00165,0.001641,0.001534,-0.036244,146313,scaffold_17_5,Hrs
scaffold_17,2918105,2943251,2930688,25000,0.001293,0.001419,0.001319,-0.014194,146027,scaffold_17_6,Hrs
scaffold_17,2943252,2977671,2964637,25000,0.001772,0.001738,0.001639,-0.035557,146027,scaffold_17_6,Hrs
scaffold_17,2977672,3024154,2997175,25000,0.004641,0.002447,0.00468,0.124258,146027,scaffold_17_6,Hrs
scaffold_17,3024155,3075704,3046729,25000,0.001428,0.001234,0.001595,0.093289,146027,scaffold_17_6,Hrs
scaffold_17,3136903,3346569,3274114,25000,0.001445,0.001375,0.001348,-0.02405,252583,scaffold_17_7,Hrs
scaffold_17,3346570,3380206,3362321,25000,0.001643,0.001423,0.006493,0.619619,252583,scaffold_17_7,Hrs
scaffold_17,3380207,3410146,3395517,25000,0.005475,0.005717,0.005267,-0.03142,252583,scaffold_17_7,Hrs
scaffold_17,3410147,3435456,3422713,25000,0.001793,0.001714,0.002144,0.10456,252583,scaffold_17_7,Hrs
scaffold_17,3509272,3537649,3523950,25000,0.002229,0.002262,0.002303,0.013115,122604,scaffold_17_8,Hrs
scaffold_17,3537650,3621552,3560624,25000,0.001472,0.002414,0.002476,0.109708,122604,scaffold_17_8,Hrs
scaffold_17,3689671,3719128,3706191,25000,0.001536,0.001536,0.001484,-0.018052,106631,scaffold_17_9,Hrs
scaffold_17,3719129,3756278,3742060,25000,0.001375,0.00176,0.001474,-0.032131,106631,scaffold_17_9,Hrs
scaffold_17,3756279,3782078,3768905,25000,0.004453,0.005023,0.004401,-0.038265,106631,scaffold_17_9,Hrs
scaffold_18,297941,448511,394635,25000,0.002598,0.002532,0.002492,-0.014861,162232,scaffold_18_1,Hrs
scaffold_18,448512,484912,465274,25000,0.001429,0.00118,0.001227,-0.023675,162232,scaffold_18_1,Hrs
scaffold_18,484913,510560,497715,25000,0.001745,0.001635,0.001642,-0.014994,107562,scaffold_18_2,Hrs
scaffold_18,510561,548283,530210,25000,0.001702,0.002663,0.002139,-0.010337,107562,scaffold_18_2,Hrs
scaffold_18,548284,599236,569417,25000,0.001567,0.005259,0.005043,0.1985,107562,scaffold_18_2,Hrs
scaffold_18,1466352,1531740,1484758,25000,0.002167,0.001759,0.007359,0.579274,114926,scaffold_18_3,Hrs
scaffold_18,1531741,1561048,1547654,25000,0.001999,0.001692,0.001785,-0.017353,114926,scaffold_18_3,Hrs
scaffold_18,1875418,1997768,1950631,25000,0.002885,0.00292,0.003926,0.157763,238264,scaffold_18_4,Hrs
scaffold_18,1997769,2050428,2025014,25000,0.002815,0.004463,0.008141,0.383517,238264,scaffold_18_4,Hrs
scaffold_18,2050430,2091513,2075463,25000,0.00222,0.003661,0.002948,-0.021293,238264,scaffold_18_4,Hrs
scaffold_18,2091514,2132497,2109537,25000,0.001828,0.0016,0.002053,0.10009,238264,scaffold_18_4,Hrs
scaffold_19,112959,206700,136793,25000,0.002354,0.002168,0.002432,0.037708,132843,scaffold_19_1,Hrs
scaffold_19,206701,387752,244214,25000,0.003589,0.002157,0.003035,0.006894,232102,scaffold_19_2,Hrs
scaffold_19,387753,425195,406619,25000,0.002495,0.001235,0.004334,0.401423,232102,scaffold_19_2,Hrs
scaffold_19,965698,1069504,1022662,25000,0.001161,0.001912,0.002505,0.256225,124609,scaffold_19_4,Hrs
scaffold_19,2429688,2457418,2443863,25000,0.0014,0.001362,0.001304,-0.029497,261099,scaffold_19_5,Hrs
scaffold_19,2457419,2483217,2470407,25000,0.001497,0.001534,0.001407,-0.038647,261099,scaffold_19_5,Hrs
scaffold_19,2483218,2575778,2519284,25000,0.00156,0.001369,0.00144,-0.009587,261099,scaffold_19_5,Hrs
scaffold_19,2575779,2620238,2601738,25000,0.003038,0.001523,0.00456,0.341468,261099,scaffold_19_5,Hrs
scaffold_19,2620239,2689728,2670550,25000,0.001246,0.000941,0.001026,-0.044312,261099,scaffold_19_5,Hrs
scaffold_19,2689729,2717330,2703481,25000,0.00139,0.001274,0.001272,-0.023896,261099,scaffold_19_5,Hrs
scaffold_19,3360703,3402101,3382026,25000,0.001772,0.001601,0.001608,-0.024677,288313,scaffold_19_6,Hrs
scaffold_19,3402102,3456201,3430262,25000,0.003661,0.00231,0.003238,0.047377,288313,scaffold_19_6,Hrs
scaffold_19,3456202,3496434,3476589,25000,0.0024,0.001497,0.003124,0.238329,288313,scaffold_19_6,Hrs
scaffold_19,3496435,3525873,3510794,25000,0.004515,0.002951,0.008052,0.367917,288313,scaffold_19_6,Hrs
scaffold_19,3525874,3564632,3544737,25000,0.003183,0.003208,0.003258,0.010104,288313,scaffold_19_6,Hrs
scaffold_19,3564633,3612321,3586537,25000,0.002311,0.004881,0.008596,0.427341,288313,scaffold_19_6,Hrs
scaffold_2,119861,147843,134008,25000,0.002664,0.001244,0.011007,0.707367,340278,scaffold_2_1,Hrs
scaffold_2,147844,235510,172780,25000,0.002016,0.001759,0.004725,0.435526,340278,scaffold_2_1,Hrs
scaffold_2,235511,279314,255222,25000,0.002097,0.001576,0.002172,0.076155,340278,scaffold_2_1,Hrs
scaffold_2,279315,372183,344671,25000,0.001475,0.001926,0.001598,-0.032186,340278,scaffold_2_1,Hrs
scaffold_2,372184,397645,384845,25000,0.001549,0.002028,0.001741,-0.014136,340278,scaffold_2_1,Hrs
scaffold_2,397646,444294,424141,25000,0.001618,0.002899,0.002202,-0.013067,340278,scaffold_2_1,Hrs
scaffold_2,444295,474773,459049,25000,0.001844,0.002102,0.002017,0.011401,340278,scaffold_2_1,Hrs
scaffold_2,474774,501512,488117,25000,0.00169,0.003451,0.00502,0.332192,214505,scaffold_2_2,Hrs
scaffold_2,501513,527946,514796,25000,0.002364,0.002398,0.002887,0.098593,214505,scaffold_2_2,Hrs
scaffold_2,527947,553856,540839,25000,0.001834,0.002373,0.002026,-0.019395,214505,scaffold_2_2,Hrs
scaffold_2,553857,594758,573199,25000,0.002909,0.002986,0.003085,0.022336,214505,scaffold_2_2,Hrs
scaffold_2,594759,632693,615084,25000,0.001847,0.002676,0.004426,0.337257,214505,scaffold_2_2,Hrs
scaffold_2,632694,667924,649283,25000,0.001298,0.001811,0.001654,0.03417,214505,scaffold_2_2,Hrs
scaffold_2,667925,696090,682301,25000,0.001744,0.001275,0.001453,-0.019878,214505,scaffold_2_2,Hrs
scaffold_2,821227,847599,834190,25000,0.001976,0.001914,0.004513,0.403983,102861,scaffold_2_3,Hrs
scaffold_2,847600,873958,860904,25000,0.001525,0.001156,0.001273,-0.026704,102861,scaffold_2_3,Hrs
scaffold_2,873959,903849,890356,25000,0.001799,0.00155,0.001636,-0.012106,102861,scaffold_2_3,Hrs
scaffold_2,1003993,1041876,1018127,25000,0.001245,0.00117,0.001139,-0.030273,132913,scaffold_2_4,Hrs
scaffold_2,1041877,1079910,1060713,25000,0.001351,0.001272,0.001442,0.049401,132913,scaffold_2_4,Hrs
scaffold_2,1079911,1111752,1096555,25000,0.002563,0.004764,0.004079,0.053177,132913,scaffold_2_4,Hrs
scaffold_2,1229744,1255590,1242652,25000,0.002714,0.002781,0.002683,-0.012064,112602,scaffold_2_5,Hrs
scaffold_2,1255591,1295828,1273294,25000,0.001985,0.001851,0.001808,-0.02997,112602,scaffold_2_5,Hrs
scaffold_2,1295829,1321053,1308488,25000,0.001452,0.001498,0.001694,0.071481,112602,scaffold_2_5,Hrs
scaffold_2,1428830,1462968,1445872,25000,0.001595,0.001578,0.001524,-0.02048,147477,scaffold_2_6,Hrs
scaffold_2,1462969,1550791,1511135,25000,0.007035,0.003339,0.005219,0.003114,147477,scaffold_2_6,Hrs
scaffold_2,1748414,1778280,1763150,25000,0.001056,0.001113,0.001003,-0.041539,141819,scaffold_2_7,Hrs
scaffold_2,1778281,1822380,1801929,25000,0.001637,0.001504,0.00171,0.046334,141819,scaffold_2_7,Hrs
scaffold_2,1822381,1859848,1842787,25000,0.001741,0.001465,0.001585,-0.005824,141819,scaffold_2_7,Hrs
scaffold_2,1859849,1894999,1876495,25000,0.001275,0.002001,0.001787,0.029102,305599,scaffold_2_8,Hrs
scaffold_2,1895000,1928399,1911198,25000,0.00313,0.002471,0.00388,0.172425,305599,scaffold_2_8,Hrs
scaffold_2,1928400,1956483,1942124,25000,0.002231,0.002102,0.003156,0.1933,305599,scaffold_2_8,Hrs
scaffold_2,1956484,1982630,1969390,25000,0.001821,0.001701,0.001709,-0.012466,305599,scaffold_2_8,Hrs
scaffold_2,1982631,2052200,2025980,25000,0.002549,0.00547,0.004985,0.110021,305599,scaffold_2_8,Hrs
scaffold_2,2052201,2080650,2065768,25000,0.00212,0.001866,0.002546,0.129088,305599,scaffold_2_8,Hrs
scaffold_2,2080651,2237693,2155951,25000,0.001709,0.001898,0.001997,0.052639,305599,scaffold_2_8,Hrs
scaffold_2,2237694,2263330,2250495,25000,0.001503,0.00139,0.001672,0.073712,256365,scaffold_2_9,Hrs
scaffold_2,2263331,2288933,2276198,25000,0.001926,0.001079,0.001715,0.048953,256365,scaffold_2_9,Hrs
scaffold_2,2288934,2367746,2319543,25000,0.001264,0.001456,0.001365,0.00725,256365,scaffold_2_9,Hrs
scaffold_2,2367747,2403689,2387959,25000,0.000758,0.000944,0.000817,-0.030019,256365,scaffold_2_9,Hrs
scaffold_2,2403690,2458232,2435057,25000,0.001603,0.001547,0.002626,0.257103,256365,scaffold_2_9,Hrs
scaffold_2,2483872,2587794,2534992,25000,0.001189,0.001402,0.001532,0.080997,239147,scaffold_2_10,Hrs
scaffold_2,2587795,2619165,2603817,25000,0.00138,0.001704,0.001686,0.045655,239147,scaffold_2_10,Hrs
scaffold_2,2619166,2662792,2641164,25000,0.001308,0.001079,0.001146,-0.018506,239147,scaffold_2_10,Hrs
scaffold_2,2662793,2731975,2688680,25000,0.002651,0.002773,0.002665,-0.011179,239147,scaffold_2_10,Hrs
scaffold_2,3496322,3551593,3515382,25000,0.004966,0.00315,0.004683,0.073905,366356,scaffold_2_11,Hrs
scaffold_2,3551594,3577951,3564931,25000,0.002888,0.002061,0.004066,0.25011,366356,scaffold_2_11,Hrs
scaffold_2,3577952,3613094,3596437,25000,0.001568,0.001386,0.001464,-0.014823,366356,scaffold_2_11,Hrs
scaffold_2,3613095,3641644,3628104,25000,0.00222,0.002238,0.002093,-0.032674,366356,scaffold_2_11,Hrs
scaffold_2,3641645,3673525,3658078,25000,0.001354,0.001257,0.001212,-0.038598,366356,scaffold_2_11,Hrs
scaffold_2,3673526,3705746,3692025,25000,0.002863,0.002781,0.003083,0.044019,366356,scaffold_2_11,Hrs
scaffold_2,3705747,3735891,3721224,25000,0.002076,0.002365,0.002077,-0.039859,366356,scaffold_2_11,Hrs
scaffold_2,3868630,3903894,3886984,25000,0.002164,0.002295,0.002072,-0.037966,363707,scaffold_2_12,Hrs
scaffold_2,3903895,3929766,3916968,25000,0.001301,0.001497,0.001733,0.10554,363707,scaffold_2_12,Hrs
scaffold_2,3929767,3956542,3942976,25000,0.002749,0.00184,0.006077,0.455832,363707,scaffold_2_12,Hrs
scaffold_2,3956543,3985094,3970970,25000,0.002992,0.001918,0.004767,0.319679,363707,scaffold_2_12,Hrs
scaffold_2,3985095,4041615,4015158,25000,0.002601,0.002732,0.002688,0.004568,363707,scaffold_2_12,Hrs
scaffold_2,4041617,4183602,4124306,25000,0.001418,0.001328,0.001302,-0.027528,363707,scaffold_2_12,Hrs
scaffold_2,4183603,4213811,4198081,25000,0.001769,0.001661,0.001603,-0.035249,363707,scaffold_2_12,Hrs
scaffold_2,4213812,4253287,4230198,25000,0.001663,0.001643,0.001562,-0.029046,363707,scaffold_2_12,Hrs
scaffold_2,4283751,4320414,4303525,25000,0.001506,0.001519,0.001638,0.041145,188489,scaffold_2_13,Hrs
scaffold_2,4320415,4345697,4333053,25000,0.001259,0.001075,0.001725,0.1988,188489,scaffold_2_13,Hrs
scaffold_2,4345698,4370805,4358253,25000,0.001674,0.001425,0.001518,-0.01001,188489,scaffold_2_13,Hrs
scaffold_2,4370806,4458545,4421417,25000,0.001899,0.00208,0.0021,0.027978,188489,scaffold_2_13,Hrs
scaffold_2,4634135,4671534,4649571,25000,0.002994,0.001588,0.002394,0.022672,256718,scaffold_2_14,Hrs
scaffold_2,4671535,4742676,4703953,25000,0.00307,0.002841,0.003465,0.081766,256718,scaffold_2_14,Hrs
scaffold_2,4742677,4772501,4757625,25000,0.009559,0.004873,0.009163,0.12276,256718,scaffold_2_14,Hrs
scaffold_2,4772502,4813849,4789538,25000,0.010802,0.002859,0.009049,0.141655,256718,scaffold_2_14,Hrs
scaffold_2,4813850,4885849,4855301,25000,0.002454,0.001906,0.003065,0.15598,256718,scaffold_2_14,Hrs
scaffold_2,5459136,5496314,5474615,25000,0.006035,0.002056,0.009125,0.379341,141250,scaffold_2_15,Hrs
scaffold_2,5496315,5556730,5527415,25000,0.005933,0.002393,0.00758,0.281413,141250,scaffold_2_15,Hrs
scaffold_2,5556731,5594518,5580618,25000,0.001053,0.002656,0.001946,0.02507,141250,scaffold_2_15,Hrs
scaffold_2,5796899,5852730,5828295,25000,0.002553,0.002287,0.002891,0.091657,144227,scaffold_2_16,Hrs
scaffold_2,5852731,5888850,5868333,25000,0.002951,0.002421,0.002742,0.010621,144227,scaffold_2_16,Hrs
scaffold_2,5888851,5927298,5908571,25000,0.002163,0.001961,0.003361,0.249512,144227,scaffold_2_16,Hrs
scaffold_2,5927299,5966512,5945150,25000,0.002912,0.003452,0.003138,-0.007205,144227,scaffold_2_16,Hrs
scaffold_2,7361900,7393736,7375478,25000,0.001569,0.002526,0.002328,0.06629,105845,scaffold_2_17,Hrs
scaffold_2,7393737,7433293,7413432,25000,0.004863,0.003994,0.006986,0.216697,105845,scaffold_2_17,Hrs
scaffold_2,7433294,7484303,7454706,25000,0.00288,0.003044,0.002748,-0.038896,105845,scaffold_2_17,Hrs
